taxonKey	canonicalName	kingdom	class	em_pts	mean_growth	year_2023_em_status_occupancy_natura2000_Flanders	year_2023_em_status_occs_natura2000_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_Flanders	year_2022_em_status_occupancy_natura2000_Flanders	year_2022_em_status_occs_natura2000_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_Flanders	year_2021_em_status_occupancy_natura2000_Flanders	year_2021_em_status_occs_natura2000_Flanders	year_2021_em_status_occupancy_Flanders	year_2021_em_status_occs_Flanders	kingdomKey	classKey
2879411	Quercus suber	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
3142967	Doronicum orientale	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
3586046	Gladiolus hortulanus	Plantae	Liliopsida	17.5		0	0	1	1	0	0	3	3	0	0	1	1	6	196
3596131	Halimium lasianthum alyssoides	Plantae	Magnoliopsida	17.5				2	2			2	3			0	0	6	220
3833284	Choisya ternata	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
4059971	Glandora diffusa	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
5232445	Branta sandvicensis	Animalia	Aves	17.5		0	0	2	2	0	0	1	1	0	0	2	2	1	212
5341540	Gilia achilleifolia	Plantae	Magnoliopsida	17.5				2	2			1	1			2	2	6	220
5361841	Pilea microphylla	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
5370829	Acaena caesiiglauca	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
5376179	Hornungia petraea	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
6070732	Mimulus ringens	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
6363863	Arenaria montana	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
7461690	Phragmidium mexicanum	Fungi	Pucciniomycetes	17.5		0	0	1	1	0	0	3	3	0	0	1	1	5	270
8059430	Heleobia charruana	Animalia	Gastropoda	17.5				1	1			3	3			1	1	1	225
8237223	Halimium lasianthum	Plantae	Magnoliopsida	17.5				2	2			2	3			0	0	6	220
9228111	Fumaria bastardii	Plantae	Magnoliopsida	17.5				1	1			3	3			1	1	6	220
2486132	Pycnonotus leucotis	Animalia	Aves	17				1	1			1	2			3	3	1	212
3026162	Cotoneaster franchetii	Plantae	Magnoliopsida	16.5	0.9913883797135411	0	1	1	1	0	1	1	1	0	1	1	1	6	220
5376326	Diplotaxis virgata	Plantae	Magnoliopsida	16.5	0.9605540870175574			1	2			1	2			2	2	6	220
2703346	Anthoxanthum nitens	Plantae	Liliopsida	16.5		0	0	1	1	0	0	2	2	0	0	2	2	6	196
2769069	Camassia leichtlinii	Plantae	Liliopsida	16.5				1	1			2	2			2	2	6	196
2925496	Verbena rigida	Plantae	Magnoliopsida	16.5				1	1			2	2			2	2	6	220
3000406	Stranvaesia davidiana	Plantae	Magnoliopsida	16.5		0	0	1	1	0	0	2	2	0	0	2	2	6	220
3150935	Echinacea purpurea	Plantae	Magnoliopsida	16.5				1	1			2	2			2	2	6	220
3189807	Aesculus pavia	Plantae	Magnoliopsida	16.5		0	0	1	1	0	0	2	2	0	0	2	2	6	220
5275404	Pteris cretica	Plantae	Polypodiopsida	16.5		0	0	1	1	0	0	2	2	0	0	2	2	6	7228684
5299590	Tulipa urumiensis	Plantae	Liliopsida	16.5				1	1			2	2			2	2	6	196
5395475	Ligularia dentata	Plantae	Magnoliopsida	16.5		0	0	1	1	0	0	1	1	1	1	2	2	6	220
4932232	Dactylis glomerata lobata	Plantae	Liliopsida	16	0.8508996864809684	0	0	1	1	0	0	3	1	0	0	2	1	6	196
9462721	Spatula versicolor versicolor	Animalia	Aves	16	0.5898310938927455	0	0	0	1	1	1	1	1	1	1	1	1	1	212
7307327	Agastache rugosa	Plantae	Magnoliopsida	16	0.5776966809887337			1	1			3	1			2	1	6	220
2765942	Pontederia crassipes	Plantae	Liliopsida	16	0.12672161060645182	0	0	0	1	1	1	1	1	1	1	1	1	6	196
2489004	Acridotheres ginginianus	Animalia	Aves	16		0	0	2	2	0	0	2	2	0	0	0	0	1	212
2855823	Allium nigrum	Plantae	Liliopsida	16				1	1			3	2			1	1	6	196
3026035	Cotoneaster coriaceus	Plantae	Magnoliopsida	16				1	1			3	2			1	1	6	220
3131367	Helichrysum petiolare	Plantae	Magnoliopsida	16		0	0	1	1	0	0	3	2	0	0	1	1	6	220
3892732	Lamium orvala	Plantae	Magnoliopsida	16				1	2			1	2			1	3	6	220
5128034	Dryas iulia	Animalia	Insecta	16				3	3			0	0			1	1	1	216
5232423	Chloephaga poliocephala	Animalia	Aves	16				3	3			0	0			1	1	1	212
5296218	Sisyrinchium californicum	Plantae	Liliopsida	16				1	1			3	2			1	1	6	196
8044946	Epimedium pinnatum	Plantae	Magnoliopsida	16				1	1			3	2			1	1	6	220
10852031	Oncosiphon pilulifer	Plantae	Magnoliopsida	16				1	1			3	2			1	1	6	220
4460066	Chrysolina americana	Animalia	Insecta	15.5	1.0253322807481853	0	0	1	1	0	0	1	3	0	0	1	3	1	216
2927174	Mentha requienii	Plantae	Magnoliopsida	15.5	0.9487045698373074			1	1			2	1			3	1	6	220
2879098	Quercus ilex	Plantae	Magnoliopsida	15.5	0.9128698266099909	0	0	0	1	0	0	0	1	2	2	2	2	6	220
1031742	Dorypteryx domestica	Animalia	Insecta	15.5	0.8867439590540033			1	1			2	1			3	1	1	216
1421105	Thermobia domestica	Animalia	Insecta	15.5				1	1			1	1			3	3	1	216
1866356	Samia cynthia	Animalia	Insecta	15.5				1	1			1	1			3	3	1	216
2000152	Periplaneta americana	Animalia	Insecta	15.5				1	1			1	1			3	3	1	216
2437232	Cynomys ludovicianus	Animalia	Mammalia	15.5		0	0	1	1	0	0	1	1	0	0	3	3	1	359
2489075	Lamprotornis superbus	Animalia	Aves	15.5				1	1			1	1			3	3	1	212
2493598	Lonchura punctulata	Animalia	Aves	15.5		0	0	1	1	0	0	1	1	0	0	3	3	1	212
2890995	Geranium cantabrigiense	Plantae	Magnoliopsida	15.5		0	0	1	1	0	0	1	1	0	0	3	3	6	220
3152268	Malvastrum coromandelianum	Plantae	Magnoliopsida	15.5				1	1			2	3			1	1	6	220
3152519	Althaea cannabina	Plantae	Magnoliopsida	15.5				1	1			1	1			3	3	6	220
4273336	Amsinckia menziesii intermedia	Plantae	Magnoliopsida	15.5		0	0	1	1	0	0	1	1	0	0	3	3	6	220
4938682	Larix marschlinsii	Plantae	Pinopsida	15.5				1	1			1	1			3	3	6	194
5218899	Amblonyx cinereus	Animalia	Mammalia	15.5				1	1			1	1			3	3	1	359
5284698	Cedrus deodara	Plantae	Pinopsida	15.5				1	1			1	1			3	3	6	194
5530855	Corydalis linstowiana	Plantae	Magnoliopsida	15.5				1	1			1	1			3	3	6	220
6101223	Spilopelia senegalensis	Animalia	Aves	15.5				1	1			1	1			3	3	1	212
6376216	Clematis montana	Plantae	Magnoliopsida	15.5				1	1			1	1			3	3	6	220
7262943	Acer davidii	Plantae	Magnoliopsida	15.5				1	1			1	1			3	3	6	220
8207952	Matthiola incana (L.) R.Br.	Plantae	Magnoliopsida	15.5				1	1			1	1			3	3	6	220
8898408	Pseudemys concinna	Animalia	Testudines	15.5				1	1			1	1			3	3	1	11418114
5284884	Picea abies	Plantae	Pinopsida	15	0.9864583461529246	0	1	0	2	0	1	0	2	0	1	0	2	6	194
3046744	Sisymbrium volgense	Plantae	Magnoliopsida	15	0.9713956445097676	0	0	1	2	0	0	1	2	0	0	1	2	6	220
2702822	Echinochloa frumentacea	Plantae	Liliopsida	15	0.9513877060729313	0	0	2	1	0	0	2	1	0	0	1	1	6	196
3054357	Juglans nigra	Plantae	Magnoliopsida	15	0.9299639420365056	2	0	0	0	2	0	0	0	2	0	0	0	6	220
2984676	Pachysandra terminalis	Plantae	Magnoliopsida	15	0.7407256796978582	2	0	0	0	2	0	0	0	2	0	0	0	6	220
2172885	Evarcha jucunda	Animalia	Arachnida	15		0	0	1	1	0	0	3	3	0	0	0	0	1	367
2379105	Neogobius fluviatilis	Animalia		15		0	0	1	1	0	0	3	3	0	0	0	0	1	
2474162	Coturnix japonica	Animalia	Aves	15				1	1			3	3			0	0	1	212
2996897	Rubus setchuenensis	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
3100375	Acanthospermum hispidum	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
3112994	Cirsium subalpinum	Plantae	Magnoliopsida	15		0	0	1	1	0	0	3	3	0	0	0	0	6	220
3916499	Caylusea abyssinica	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
4033335	Bistorta affinis	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
4496869	Neuroterus saliens	Animalia	Insecta	15		0	0	1	1	0	0	3	3	0	0	0	0	1	216
5303891	Danae racemosa	Plantae	Liliopsida	15				2	2			1	1			1	1	6	196
5375020	Arabis alpina	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
5411392	Campanula lactiflora	Plantae	Magnoliopsida	15		0	0	1	1	0	0	3	3	0	0	0	0	6	220
5422556	Undaria pinnatifida	Chromista	Phaeophyceae	15		0	0	1	2	0	0	1	2	0	0	1	2	4	7073593
5569367	Scaevola aemula	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
5660450	Pulmonaria rubra	Plantae	Magnoliopsida	15				1	1			3	3			0	0	6	220
6068804	Cenchrus petiolaris	Plantae	Liliopsida	15				1	1			3	3			0	0	6	196
10933479	Haliclona xena	Animalia	Demospongiae	15		0	0	2	2	0	0	1	1	0	0	1	1	1	199
2330928	Aplidium glabrum	Animalia	Ascidiacea	14.5				1	3			1	1			1	1	1	356
2975132	Vicia narbonensis	Plantae	Magnoliopsida	14.5		0	0	1	1	0	0	1	1	0	0	3	2	6	220
3729273	Asarina procumbens	Plantae	Magnoliopsida	14.5				1	3			1	1			1	1	6	220
7331874	Veronica repens	Plantae	Magnoliopsida	14.5				1	1			3	1			1	1	6	220
1031394	Ectopsocus petersi	Animalia	Insecta	14	0.2583554871326368	0	0	1	0	1	1	1	0	1	1	1	0	1	216
1003567	Pectinatella magnifica	Animalia	Phylactolaemata	14		0	0	0	0	1	1	1	1	1	1	1	1	1	139
1031737	Psyllipsocus ramburii	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
1652212	Aedes japonicus	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
1714140	Oedaleus decorus	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
2010226	Sthenarus rotermundi	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
2047706	Stragania apicalis	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
2049512	Daktulosphaira vitifoliae	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
2092040	Pulvinaria regalis	Animalia	Insecta	14		0	0	1	1	0	0	1	1	1	1	1	1	1	216
2443079	Graptemys ouachitensis	Animalia	Testudines	14		0	0	0	0	1	1	1	1	1	1	1	1	1	11418114
2465380	Python regius	Animalia	Squamata	14		0	0	1	1	0	0	1	1	1	1	1	1	1	11592253
2479498	Polytelis anthopeplus	Animalia	Aves	14		0	0	0	0	1	1	1	1	1	1	1	1	1	212
2489010	Acridotheres cristatellus	Animalia	Aves	14		0	0	0	0	1	1	1	1	1	1	1	1	1	212
2489089	Lamprotornis splendidus	Animalia	Aves	14		0	0	0	0	1	1	1	1	1	1	1	1	1	212
2495688	Streptopelia roseogrisea	Animalia	Aves	14		0	0	0	0	1	1	1	1	1	1	1	1	1	212
2685552	Abies nordmanniana	Plantae	Pinopsida	14		0	0	1	1	0	0	2	2	0	0	1	1	6	194
2702820	Echinochloa oryzoides	Plantae	Liliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	196
2703459	Oryza sativa	Plantae	Liliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	196
2878826	Quercus pyrenaica	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
2890651	Geranium psilostemon	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
2927363	Pycnanthemum verticillatum	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
3023671	Prunus domestica syriaca	Plantae	Magnoliopsida	14		0	0	1	1	0	0	1	1	1	1	1	1	6	220
3027341	Spiraea nipponica	Plantae	Magnoliopsida	14		0	0	1	1	0	0	1	1	0	0	2	3	6	220
3064495	Euphorbia heterophylla	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
3083935	Chenopodium quinoa	Plantae	Magnoliopsida	14				1	1			2	2			1	1	6	220
3085389	Sagina japonica	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
3172294	Ligustrum sinense	Plantae	Magnoliopsida	14				1	1			2	2			1	1	6	220
3188829	Oenothera elata	Plantae	Magnoliopsida	14		0	0	1	1	0	0	1	1	1	1	1	1	6	220
3188896	Oenothera villosa	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
3189835	Acer macrophyllum	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
3664287	Oenothera casimiri	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
4123394	Festuca guestfalica hirtula	Plantae	Liliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	196
4496973	Andricus gemmeus	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
4497180	Andricus aries	Animalia	Insecta	14		0	0	0	0	1	1	1	1	1	1	1	1	1	216
5178052	Caprella equilibra	Animalia	Malacostraca	14		0	0	0	0	1	1	1	1	1	1	1	1	1	229
5219681	Sciurus carolinensis	Animalia	Mammalia	14		0	0	1	1	0	0	2	2	0	0	1	1	1	359
5229411	Anastomus lamelligerus	Animalia	Aves	14		0	0	0	0	1	1	1	1	1	1	1	1	1	212
5285074	Pinus wallichiana	Plantae	Pinopsida	14		0	0	1	1	0	0	2	2	0	0	1	1	6	194
5372559	Salix exigua	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
5389058	Solidago altissima	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
5395559	Ligularia przewalskii	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
5396551	Tithonia rotundifolia	Plantae	Magnoliopsida	14				1	1			1	1			2	3	6	220
5729018	Donax serra	Animalia	Bivalvia	14		0	0	0	0	1	1	1	1	1	1	1	1	1	137
6427785	Oenothera tetragona	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
7529533	Canna hybrida	Plantae	Liliopsida	14		0	0	1	1	0	0	2	2	0	0	1	1	6	196
8021567	Hypericum olympicum	Plantae	Magnoliopsida	14		0	0	1	1	0	0	1	1	1	1	1	1	6	220
8302634	Oenothera suaveolens	Plantae	Magnoliopsida	14		0	0	1	1	0	0	1	1	1	1	1	1	6	220
8969026	Physalis philadelphica	Plantae	Magnoliopsida	14				1	1			2	2			1	1	6	220
9040863	Neslia paniculata	Plantae	Magnoliopsida	14		0	0	0	0	1	1	1	1	1	1	1	1	6	220
3147018	Erigeron floribundus	Plantae	Magnoliopsida	13.5	0.9665573516496686	1	0	1	0	1	0	1	0	1	0	1	0	6	220
3025617	Cotoneaster horizontalis	Plantae	Magnoliopsida	13.5	0.9660505432273248	1	0	1	0	1	0	1	0	1	0	1	0	6	220
2683866	Chamaecyparis lawsoniana	Plantae	Pinopsida	13.5	0.9045044115349294	1	0	1	0	1	0	1	0	1	0	1	0	6	194
3028528	Alchemilla mollis	Plantae	Magnoliopsida	13.5	0.8972554873005082	1	0	1	0	1	0	1	0	1	0	1	0	6	220
2888625	Viburnum rhytidophyllum	Plantae	Magnoliopsida	13.5	0.8927597050525135	1	0	1	0	1	0	1	0	1	0	1	0	6	220
2882482	Calluna vulgaris	Plantae	Magnoliopsida	13.5	0.854999001256513	1	0	1	0	1	0	1	0	1	0	1	0	6	220
7224157	Pastinaca sativa sativa	Plantae	Magnoliopsida	13.5	0.8074406736421973	1	0	1	0	1	0	1	0	1	0	1	0	6	220
2498305	Oxyura jamaicensis	Animalia	Aves	13.5	0.8042325317357448	1	0	1	0	1	0	1	0	1	0	1	0	1	212
3025896	Cotoneaster dielsianus	Plantae	Magnoliopsida	13.5	0.7622505696592202	1	0	1	0	1	0	1	0	1	0	1	0	6	220
5232428	Chloephaga picta	Animalia	Aves	13.5	0.7385450831105803	1	0	1	0	1	0	1	0	1	0	1	0	1	212
2965354	Medicago falcata	Plantae	Magnoliopsida	13.5	0.7038755274459487	1	0	1	0	1	0	1	0	1	0	1	0	6	220
3171888	Lindernia dubia	Plantae	Magnoliopsida	13.5	0.6229611860770443	1	0	1	0	1	0	1	0	1	0	1	0	6	220
2498167	Anser caerulescens	Animalia	Aves	13.5	0.5788141951814684	1	0	1	0	1	0	1	0	1	0	1	0	1	212
4488821	Deraeocoris flavilinea	Animalia	Insecta	13.5	0.47302506051590687	1	0	1	0	1	0	1	0	1	0	1	0	1	216
2481110	Phoenicopterus chilensis	Animalia	Aves	13.5	0.29602834767711905	1	0	1	0	1	0	1	0	1	0	1	0	1	212
1873903	Cadra figulilella	Animalia	Insecta	13.5				1	1			1	3			1	1	1	216
2480445	Haliaeetus pelagicus	Animalia	Aves	13.5				3	3			0	0			0	0	1	212
2516075	Cumminsiella mirabilissima	Fungi	Pucciniomycetes	13.5				3	3			0	0			0	0	5	270
2703231	Zizania latifolia	Plantae	Liliopsida	13.5				3	3			0	0			0	0	6	196
2976091	Baptisia australis	Plantae	Magnoliopsida	13.5				1	1			1	3			1	1	6	220
3083888	Teloxys aristata	Plantae	Magnoliopsida	13.5				3	3			0	0			0	0	6	220
3119206	Helianthus maximiliani	Plantae	Magnoliopsida	13.5				1	1			1	3			1	1	6	220
4423428	Yersinella raymondii	Animalia	Insecta	13.5				3	3			0	0			0	0	1	216
6027176	Opopanax chironium	Plantae	Magnoliopsida	13.5				1	1			1	3			1	1	6	220
7339492	Rodgersia aesculifolia	Plantae	Magnoliopsida	13.5		0	0	3	3	0	0	0	0	0	0	0	0	6	220
3189837	Acer saccharinum	Plantae	Magnoliopsida	13	0.9274047983771329	0	1	0	0	0	3	0	0	0	3	0	0	6	220
2307726	Microscolex phosphoreus	Animalia	Clitellata	13				1	1			1	1			2	2	1	255
2434552	Nyctereutes procyonoides	Animalia	Mammalia	13		0	0	1	1	0	0	1	1	0	0	2	2	1	359
2705512	Glyceria canadensis	Plantae	Liliopsida	13		0	0	1	1	0	0	1	1	0	0	2	2	6	196
2774846	Chlorophytum comosum	Plantae	Liliopsida	13		0	0	1	1	0	0	1	1	0	0	2	2	6	196
2984492	Celtis australis	Plantae	Magnoliopsida	13				1	1			1	1			2	2	6	220
3066993	Euphorbia dentata	Plantae	Magnoliopsida	13				1	1			2	3			0	0	6	220
3133446	Ammobium alatum	Plantae	Magnoliopsida	13				1	1			1	1			2	2	6	220
4362965	Melanoides tuberculata	Animalia	Gastropoda	13				1	1			1	1			2	2	1	225
5219702	Cavia porcellus	Animalia	Mammalia	13		0	0	1	1	0	0	1	1	0	0	2	2	1	359
5414959	Collinsia heterophylla	Plantae	Magnoliopsida	13		0	0	1	1	0	0	1	1	0	0	2	2	6	220
5549949	Liriope muscari	Plantae	Liliopsida	13				1	1			1	1			2	2	6	196
5584611	Silene chalcedonica	Plantae	Magnoliopsida	13		0	0	1	1	0	0	1	1	0	0	2	2	6	220
8031875	Dasiphora davurica	Plantae	Magnoliopsida	13		0	0	1	1	0	0	1	1	0	0	2	2	6	220
9382645	Rosa virginiana	Plantae	Magnoliopsida	13				1	1			1	1			2	2	6	220
5298406	Iris reticulata	Plantae	Liliopsida	12.5				1	1			1	1			1	3	6	196
3633319	Tordylium maximum	Plantae	Magnoliopsida	12	0.9083149548379297	0	0	2	0	0	0	2	0	0	0	2	0	6	220
3121562	Artemisia sieversiana	Plantae	Magnoliopsida	12	0.861318318387172			1	1			1	1			2	1	6	220
2928584	Ipomoea lacunosa	Plantae	Magnoliopsida	12	0.8255131397150715	0	0	1	1	0	0	1	1	0	0	2	1	6	220
5587011	Sabulina mediterranea	Plantae	Magnoliopsida	12	0.796700589923655			1	1			1	1			2	1	6	220
8011733	Weigela floribunda	Plantae	Magnoliopsida	12	0.764030449288407			1	1			1	1			2	1	6	220
7443846	Dipsacus strigosus	Plantae	Magnoliopsida	12	0.7544061277534189			2	0			2	0			2	0	6	220
5275415	Pteris multifida	Plantae	Polypodiopsida	12				1	1			1	2			1	1	6	7228684
7062200	Trachemys scripta scripta	Animalia	Testudines	11.5	0.366248357784911	1	0	0	0	1	0	0	0	3	0	0	0	1	11418114
4486382	Orsillus depressus	Animalia	Insecta	11.5	0.1479401253695539	0	0	0	0	1	1	1	0	1	1	1	0	1	216
4486297	Arocatus longiceps	Animalia	Insecta	11.5	0.0055354167989491	0	0	0	0	1	1	1	0	1	1	1	0	1	216
5151589	Blatta orientalis	Animalia	Insecta	11.5		0	0	1	1	0	0	2	2	0	0	0	0	1	216
5360429	Trigonella caelesyriaca	Plantae	Magnoliopsida	11.5				1	1			2	2			0	0	6	220
5392270	Cichorium pumilum	Plantae	Magnoliopsida	11.5		0	0	1	1	0	0	2	2	0	0	0	0	6	220
3693336	Rorippa anceps	Plantae	Magnoliopsida	11	0.7573538715097251	0	0	1	1	0	0	2	1	0	0	0	1	6	220
5407810	Trachelium caeruleum	Plantae	Magnoliopsida	10.5	0.933039348075385			1	1			1	1			1	1	6	220
3190653	Ailanthus altissima	Plantae	Magnoliopsida	10.5	0.9177902449996844	0	0	1	1	0	0	1	1	0	0	1	1	6	220
5341112	Phyla nodiflora	Plantae	Magnoliopsida	10.5	0.8780452124087458			1	1			1	1			1	1	6	220
8183217	Salix gmelinii	Plantae	Magnoliopsida	10.5	0.8769716424116369	0	0	1	1	0	0	1	1	0	0	1	1	6	220
3022203	Prunus fruticans	Plantae	Magnoliopsida	10.5	0.8606216514363102	0	0	1	0	1	0	1	0	1	0	1	0	6	220
2704854	Dasypyrum villosum (L.) Borbás	Plantae	Liliopsida	10.5	0.8149714839166283	0	0	1	1	0	0	1	1	0	0	1	1	6	196
1690429	Meconema meridionale	Animalia	Insecta	10.5	0.8120699695311461	0	0	1	1	0	0	1	1	0	0	1	1	1	216
3139003	Melampodium montanum	Plantae	Magnoliopsida	10.5	0.7450848349622878	0	0	1	1	0	0	1	1	0	0	1	1	6	220
8335191	Oloptum miliaceum	Plantae	Liliopsida	10.5	0.6709083216591119	0	0	1	1	0	0	1	1	0	0	1	1	6	196
2205951	Proasellus coxalis	Animalia	Malacostraca	10.5	0.03290337694259316	0	1	0	1	0	1	0	1	0	1	0	1	1	229
1043717	Cryptolaemus montrouzieri	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1276876	Ctenochares bicolorus	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1521740	Atypophthalmus umbratus	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1690276	Eupholidoptera chabrieri	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1722140	Eumodicogryllus bordigalensis	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1873051	Cryptoblabes gnidiella	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1873890	Cadra cautella	Animalia	Insecta	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	216
1932752	Cacyreus marshalli	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
1998599	Cariblatta lutea	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
2172103	Heliophanus kochii	Animalia	Arachnida	10.5				1	1			1	1			1	1	1	367
2225646	Callinectes sapidus	Animalia	Malacostraca	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	229
2242011	Mycale micracanthoxea	Animalia	Demospongiae	10.5				1	1			1	1			1	1	1	199
2266009	Cordylophora caspia	Animalia	Hydrozoa	10.5				1	1			1	1			1	1	1	205
2331942	Styela clava	Animalia	Ascidiacea	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	356
2362486	Hypophthalmichthys nobilis	Animalia		10.5				1	1			1	1			1	1	1	
2423441	Bombina orientalis	Animalia	Amphibia	10.5				1	1			1	1			1	1	1	131
2458538	Zamenis longissimus	Animalia	Squamata	10.5				1	1			1	1			1	1	1	11592253
2475364	Coracias cyanogaster	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2479027	Lybius dubius	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2479555	Agapornis canus	Animalia	Aves	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	212
2480770	Geronticus eremita	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2481125	Larosterna inca	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2493618	Lonchura striata	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2495699	Streptopelia lugens	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2497341	Megascops kennicottii	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2497509	Strix uralensis	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
2498011	Tadorna variegata	Animalia	Aves	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	212
2502810	Caenoplana coerulea	Animalia		10.5				1	1			1	1			1	1	1	
2716838	Eleocharis engelmannii	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
2728060	Carex vulpinoidea	Plantae	Liliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	196
2747750	Crocus luteus	Plantae	Liliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	196
2768763	Asparagus aethiopicus	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
2856456	Allium pendulinum	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
2856891	Allium karataviense	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
2857341	Allium zebdanense	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
2858846	Narcissus bulbocodium	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
2882631	Pieris japonica	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
2888948	Rumex alpinus	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
2889005	Rumex kerneri	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
2889358	Oxyria digyna	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
2926613	Origanum onites	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
2945513	Cladrastis kentukea	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
2987780	Holodiscus discolor	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3021955	Prunus incisa	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3025858	Cotoneaster ambiguus	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
3026105	Cotoneaster integrifolius	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
3026402	Spiraea thunbergii	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3033839	Podophyllum peltatum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3033888	Mahonia bealei	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
