taxonKey	year_2022_em_status_occs_Belgium	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_natura2000	year_2023_em_status_occs_Belgium	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_natura2000	year_2024_em_status_occs_Belgium	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_natura2000	mean_growth	taxonName	class	clasKey	kingdom
3067119	3	3	3	3	3	3	3	3	3	3	3	3	1.2957760016249453	Euphorbia maculata L.	Magnoliopsida	220	Plantae
3067353	3	3	3	3	3	3	3	3	3	3	3	3	1.3823713582104096	Euphorbia characias L.	Magnoliopsida	220	Plantae
3067891	3	3	1	3	3	3	1	2	3	3	1	2	1.1198598313241461	Euphorbia prostrata Aiton	Magnoliopsida	220	Plantae
3069053	3	2	3	2	3	2	3	1	3	3	3	3	1.219446517717795	Euphorbia verrucosa L.	Magnoliopsida	220	Plantae
3069460	3	3	1	1	3	3	2	2	3	3	3	3	1.1521977811693578	Euphorbia oblongata Griseb.	Magnoliopsida	220	Plantae
3082244	3	3	3	3	3	3	3	3	3	3	3	3	1.1935613240654535	Cornus sericea L.	Magnoliopsida	220	Plantae
3082274	1	1			2	2			3	3				Cornus kousa Bürger ex Hance	Magnoliopsida	220	Plantae
3082279	3	3	2	3	1	1	1	1	1	1	1	1		Ceratostigma plumbaginoides Bunge	Magnoliopsida	220	Plantae
3082297	1	1			1	1			1	1				Limonium sinuatum (L.) Mill.	Magnoliopsida	220	Plantae
3083488	3	3			1	1			1	1				Paeonia officinalis L.	Magnoliopsida	220	Plantae
3083647	0	1	1	2	0	1	1	2	0	1	1	2	0.6902304404361514	Spinacia oleracea L.	Magnoliopsida	220	Plantae
3083680	1	2	0	1	1	1	0	1	1	1	0	1	0.7448303013230743	Atriplex micrantha Ledeb.	Magnoliopsida	220	Plantae
3083761	3	1	1	0	3	1	1	0	3	1	1	0	1.26382598324474	Atriplex hortensis L.	Magnoliopsida	220	Plantae
3083920	0	1			0	1			0	1			0.790229679381281	Chenopodium berlandieri Moq.	Magnoliopsida	220	Plantae
3083975	3	1	3	1	3	1	3	1	3	1	3	1	1.0841644013156069	Corispermum pallasii Steven	Magnoliopsida	220	Plantae
3084015	3	3	3	3	3	3	3	3	3	3	3	3	1.2316585399303956	Phytolacca americana L.	Magnoliopsida	220	Plantae
3084022	3	3	3	3	3	3	3	3	3	3	3	3	1.475777260185755	Phytolacca acinosa Roxb.	Magnoliopsida	220	Plantae
3084719	3	3	3	3	3	3	3	3	3	3	3	3	1.2835323282824955	Portulaca oleracea L.	Magnoliopsida	220	Plantae
3084742	3	3	3	1	3	3	3	1	3	3	3	1	1.204655485381463	Claytonia sibirica L.	Magnoliopsida	220	Plantae
3085357	3	1	1	0	2	1	1	0	2	1	1	0		Saponaria ocymoides L.	Magnoliopsida	220	Plantae
3085360	3	3	3	3	3	3	3	3	3	3	3	3	1.2729245710082098	Saponaria officinalis L.	Magnoliopsida	220	Plantae
3085381	3	3	1	3	3	3	1	3	3	3	1	3	1.2082095060001894	Polycarpon tetraphyllum (L.) L.	Magnoliopsida	220	Plantae
3085420	1	1	3	3	1	1	1	1	1	1	2	2	0.7100531760587288	Dianthus caryophyllus L.	Magnoliopsida	220	Plantae
3085421	3	3	3	3	3	3	1	3	1	3	1	3	1.1274352349812053	Dianthus barbatus L.	Magnoliopsida	220	Plantae
3085438	3	1	3	0	3	1	3	0	3	1	3	0	1.0615192132481446	Cerastium tomentosum L.	Magnoliopsida	220	Plantae
3085623	3	3	3	3	3	3	3	3	3	3	3	3	1.312088589164146	Petrorhagia saxifraga (L.) Link	Magnoliopsida	220	Plantae
3086240	3	3	0	3	3	3	0	2	3	3	0	2	1.153803171002494	Mirabilis jalapa L.	Magnoliopsida	220	Plantae
3088310	3	3	3	1	3	3	3	1	3	3	3	1	1.2487250358900877	Petasites japonicus (Siebold & Zucc.) Maxim.	Magnoliopsida	220	Plantae
3088481	1	1			1	1			1	1			0.8175629268422051	Tagetes minuta L.	Magnoliopsida	220	Plantae
3088488	1	1			1	1			1	1			0.9071287888533893	Tagetes erecta L.	Magnoliopsida	220	Plantae
3089146	3	1	3	1	3	1	3	1	3	1	3	1	1.6533996418470491	Xanthium orientale L.	Magnoliopsida	220	Plantae
3089154	0	1	0	1	0	1	0	1	0	1	0	1	0.7716430791168164	Xanthium strumarium L.	Magnoliopsida	220	Plantae
3092576	2	2	2	2	2	2	2	2	1	1	1	2		Silphium perfoliatum L.	Magnoliopsida	220	Plantae
3092691	1	1	2	1	1	2	1	2	2	2	1	1		Soliva sessilis Ruiz & Pav.	Magnoliopsida	220	Plantae
3096529	1	1	1	1	1	1	1	1	1	1	3	2	0.9278799381018202	Mauranthemum paludosum (Poir.) Vogt & Oberpr.	Magnoliopsida	220	Plantae
3098912	3	1	3	1	3	1	3	1	3	1	3	1	1.2336654029820493	Cosmos bipinnatus Cav.	Magnoliopsida	220	Plantae
3098951	0	0	3	3	0	0	2	1	0	0	1	1	0.4412620716267669	Cosmos sulphureus Cav.	Magnoliopsida	220	Plantae
3101184	1	1			1	1			1	1			0.9207604129300955	Dittrichia viscosa (L.) Greuter	Magnoliopsida	220	Plantae
3101193	3	1	3	2	3	1	3	2	3	1	3	2	1.1726896207998252	Dittrichia graveolens (L.) Greuter	Magnoliopsida	220	Plantae
3103082	3	3	1	1	3	3	1	1	3	3	2	2	1.296758360222235	Gamochaeta pensylvanica (Willd.) Cabrera	Magnoliopsida	220	Plantae
3103158	1	1			1	1			2	2				Gamochaeta americana (Mill.) Wedd.	Magnoliopsida	220	Plantae
3103180	1	3			1	1			1	1				Gamochaeta antillana (Urb.) Anderb.	Magnoliopsida	220	Plantae
3103791	3	3	3	3	3	3	3	3	3	3	3	3	1.1174154964911656	Matricaria discoidea DC.	Magnoliopsida	220	Plantae
3104106	2	2	3	3	1	1	1	1	1	1	1	1		Sanvitalia procumbens Lam.	Magnoliopsida	220	Plantae
3104314	1	1			2	2			2	2				Liatris spicata (L.) Willd.	Magnoliopsida	220	Plantae
3105508	1	1			3	3			3	2				Andryala integrifolia L.	Magnoliopsida	220	Plantae
3105768	3	1	3	3	1	1	1	1	2	1	2	2		Sonchus tenerrimus L.	Magnoliopsida	220	Plantae
3109086	3	3	3	3	3	3	3	3	3	3	3	3	1.139581755333819	Senecio inaequidens DC.	Magnoliopsida	220	Plantae
3109117	0	0			0	0			0	0			0.6681617536175466	Senecio squalidus L.	Magnoliopsida	220	Plantae
3111754	1	1	2	2	3	3	3	3	2	2	2	2		Zinnia elegans Jacq.	Magnoliopsida	220	Plantae
3112110	1	2	1	1	1	2	1	1	1	2	1	1	0.8692125977832985	Cotula coronopifolia L.	Magnoliopsida	220	Plantae
3112361	0	0			0	0			0	0			0.30431640120399084	Cynara scolymus L.	Magnoliopsida	220	Plantae
3112364	0	0	0	2	0	0	0	2	0	0	0	1	0.6694270145305025	Cynara cardunculus L.	Magnoliopsida	220	Plantae
3113637	1	1	1	1	1	1	1	1	1	1	1	1	0.8002981778225345	Cirsium rivulare (Jacq.) All.	Magnoliopsida	220	Plantae
3114225	3	3	3	3	3	3	3	3	3	3	3	3	1.4035258112262279	Rudbeckia hirta L.	Magnoliopsida	220	Plantae
3114229	3	3	3	1	3	3	3	1	3	3	3	1	1.254527389187221	Rudbeckia laciniata L.	Magnoliopsida	220	Plantae
3114643	3	3	3	3	3	3	3	3	3	3	3	3	1.0640766209236883	Carduus acanthoides L.	Magnoliopsida	220	Plantae
3114667	1	1			1	1			2	1				Carduus pycnocephalus L.	Magnoliopsida	220	Plantae
3117449	3	3	3	3	3	3	3	3	3	3	3	3	1.3417492084981666	Erigeron annuus (L.) Pers.	Magnoliopsida	220	Plantae
3118254	1	0	3	3	1	0	1	1	1	0	1	1	0.7975750955135322	Tanacetum balsamita L.	Magnoliopsida	220	Plantae
3118430	3	3	3	1	3	3	3	1	3	3	3	1	1.191103329506661	Tanacetum parthenium (L.) Sch.Bip.	Magnoliopsida	220	Plantae
3118526	2	3	2	3	1	3	1	1	2	3	2	3		Tanacetum macrophyllum (Waldst. & Kit.) Sch.Bip.	Magnoliopsida	220	Plantae
3119175	3	1	3	1	3	1	3	1	3	1	3	1	1.0271764102378051	Helianthus tuberosus L.	Magnoliopsida	220	Plantae
3119181	3	3	3	1	3	3	3	1	3	3	3	1	1.0676676816850328	Helianthus ×laetiflorus Pers.	Magnoliopsida	220	Plantae
3120024	3	3	3	3	2	3	1	1	2	3	2	2		Achillea nobilis L.	Magnoliopsida	220	Plantae
3120284	3	1	3	0	3	1	3	0	3	1	3	1	1.2361389984669606	Achillea filipendulina Lam.	Magnoliopsida	220	Plantae
3120692	3	3	3	3	3	3	3	3	3	3	3	3	1.5600338193603676	Artemisia crithmifolia L.	Magnoliopsida	220	Plantae
3120790	1	1	3	1	1	1	3	1	1	1	3	1	0.996464466430858	Artemisia verlotiorum Lamotte	Magnoliopsida	220	Plantae
3121088	1	1	1	1	2	2	2	2	2	3	2	3		Artemisia alba Turra	Magnoliopsida	220	Plantae
3121226	1	1	1	1	1	1	1	1	1	1	1	1	0.9538295098106352	Artemisia biennis Willd.	Magnoliopsida	220	Plantae
3121258	1	2	1	2	1	2	2	2	1	2	2	1	0.7760092093801463	Artemisia princeps Pamp.	Magnoliopsida	220	Plantae
3121562	2	2			1	1			1	1				Artemisia sieversiana Ehrh. ex Willd.	Magnoliopsida	220	Plantae
3121581	1	1	3	2	1	1	2	2	1	1	3	2	0.683290842453769	Artemisia dracunculus L.	Magnoliopsida	220	Plantae
3122924	3	3	3	3	3	3	3	3	3	3	3	3	1.2982851779082547	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	Magnoliopsida	220	Plantae
3123663	3	1	3	1	3	1	3	1	3	1	3	1	1.047577109742214	Pilosella caespitosa (Dumort.) P.D.Sell & C.West	Magnoliopsida	220	Plantae
3127727	1	0	1	2	1	0	1	1	1	0	1	2	0.8996110816247341	Centaurea stoebe L.	Magnoliopsida	220	Plantae
3128225	2	2	1	0	2	2	1	0	2	2	1	0	0.9221409396699138	Centaurea nigra L.	Magnoliopsida	220	Plantae
3128888	1	1			1	1			1	1			0.8156293038550246	Centaurea solstitialis L.	Magnoliopsida	220	Plantae
3131614	0	2	1	2	0	2	1	2	0	2	1	2	0.6654170213321771	Helichrysum italicum (Roth) G.Don	Magnoliopsida	220	Plantae
3132570	3	3	3	1	3	3	3	1	3	3	3	1	1.118863830146158	Galinsoga parviflora Cav.	Magnoliopsida	220	Plantae
3133887	0	0	0	0	0	0	0	0	0	0	0	0	0.37845076315461196	Coreopsis verticillata L.	Magnoliopsida	220	Plantae
3133938	3	1	0	1	3	1	0	1	3	3	0	1	1.2676003272284218	Coreopsis lanceolata L.	Magnoliopsida	220	Plantae
3133950	0	3	0	1	0	3	0	1	0	3	0	1	0.6671141750255664	Coreopsis tinctoria Nutt.	Magnoliopsida	220	Plantae
3134867	3	3			1	1			3	3				Catananche caerulea L.	Magnoliopsida	220	Plantae
3136320	3	3	3	1	3	3	3	1	3	3	3	1	1.134026566589322	Hieracium amplexicaule L.	Magnoliopsida	220	Plantae
3137829	3	3	1	1	2	2	1	1	1	1	1	1		Psephellus dealbatus (Willd.) K.Koch	Magnoliopsida	220	Plantae
3138195	2	2	2	3	2	2	1	1	2	1	2	2		Eutrochium maculatum (L.) E.E.Lamont	Magnoliopsida	220	Plantae
3138327	1	0	1	0	1	0	1	1	1	0	1	1	0.9849656509359996	Carthamus tinctorius L.	Magnoliopsida	220	Plantae
3139003	1	1			1	1			1	1			0.7790320403736251	Melampodium montanum Benth.	Magnoliopsida	220	Plantae
3140436	1	1	1	1	1	1	1	1	1	1	1	1	0.6825310572956589	Lactuca macrophylla (Willd.) A.Gray	Magnoliopsida	220	Plantae
3141890	3	1	1	1	3	1	1	1	3	1	1	1	1.052821999173906	Cyclachaena xanthiifolia (Nutt.) Fresen.	Magnoliopsida	220	Plantae
3145214	3	1	3	1	3	1	3	1	3	1	3	1	1.1799687295840158	Silybum marianum (L.) Gaertn.	Magnoliopsida	220	Plantae
3146683	3	3	3	3	3	3	3	3	3	3	3	3	1.1251359344969718	Erigeron sumatrensis Retz.	Magnoliopsida	220	Plantae
3146717	3	1	2	1	3	1	2	1	3	1	2	1	1.1259181783957104	Erigeron bonariensis L.	Magnoliopsida	220	Plantae
3146791	3	3	3	3	3	3	3	3	3	3	3	3	1.1345731257865597	Erigeron canadensis L.	Magnoliopsida	220	Plantae
3147018	0	2	0	0	0	2	0	0	0	2	0	0	0.7803076619092518	Erigeron floribundus (Kunth) Sch.Bip.	Magnoliopsida	220	Plantae
3147168	3	3	3	3	3	3	3	3	3	3	3	3	1.3562812259807036	Erigeron karvinskianus DC.	Magnoliopsida	220	Plantae
3147815	1	1	2	2	1	1	2	2	1	1	2	2	0.9886078220502711	Verbesina alternifolia (L.) Britton ex Kearney	Magnoliopsida	220	Plantae
3148340	3	1	3	0	3	1	3	0	3	1	3	0	1.1785268521764856	Inula helenium L.	Magnoliopsida	220	Plantae
3150935	1	1	1	1	2	2	1	1	2	2	3	3		Echinacea purpurea (L.) Moench	Magnoliopsida	220	Plantae
3151558	3	1	3	1	3	1	3	1	3	1	3	1	1.1222390083656604	Symphyotrichum novi-belgii (L.) G.L.Nesom	Magnoliopsida	220	Plantae
3151618	1	1			1	1			1	1			0.9890098100602404	Symphyotrichum novae-angliae (L.) G.L.Nesom	Magnoliopsida	220	Plantae
3152372	1	1	1	0	1	1	1	0	1	1	1	1	0.8333321643441186	Malva pusilla Sm.	Magnoliopsida	220	Plantae
3152377	1	0	1	2	1	0	1	2	1	0	1	1	0.9396481775658944	Malva verticillata L.	Magnoliopsida	220	Plantae
3152378	3	1			3	1			3	1			1.0789901064332983	Malva parviflora L.	Magnoliopsida	220	Plantae
3152521	1	3	3	3	1	3	3	3	1	3	3	3	0.9889004944592558	Althaea hirsuta L.	Magnoliopsida	220	Plantae
3152560	3	1	1	1	3	1	1	1	3	1	1	1	1.0645973458863083	Hibiscus trionum L.	Magnoliopsida	220	Plantae
3152583	1	0	0	0	1	0	0	0	1	0	0	0	0.9447476535853427	Hibiscus syriacus L.	Magnoliopsida	220	Plantae
3152614	1	3	3	1	1	2	2	1	1	2	2	1	0.9955681940584096	Abutilon theophrasti Medik.	Magnoliopsida	220	Plantae
3152816	1	1			1	1			1	1			0.9687377608742886	Platanus orientalis L.	Magnoliopsida	220	Plantae
3152824	3	1	1	2	3	1	1	2	3	1	1	2	1.0673682038595498	Liquidambar styraciflua L.	Magnoliopsida	220	Plantae
3152861	1	1	1	1	1	1	1	1	1	1	1	1	1.0052285697796717	Liriodendron tulipifera L.	Magnoliopsida	220	Plantae
3164340	3	2	2	2	1	2	1	1	2	2	2	2		Platycodon grandiflorus (Jacq.) A.DC.	Magnoliopsida	220	Plantae
3169120	1	1			1	1			1	1			0.8692286929070179	Euonymus alatus (Thunb.) Siebold	Magnoliopsida	220	Plantae
3169137	3	3	3	3	3	3	3	3	3	3	3	3	1.149408922905765	Euonymus fortunei (Turcz.) Hand.-Mazz.	Magnoliopsida	220	Plantae
3169331	1	1			2	2			2	2				Lysimachia clethroides Duby	Magnoliopsida	220	Plantae
3169340	3	1	3	0	3	1	1	0	1	1	1	0	1.0164219180027259	Lysimachia punctata L.	Magnoliopsida	220	Plantae
3169391	0	0	3	3	0	0	1	1	0	0	1	1	0.2559239785628782	Lysimachia ciliata L.	Magnoliopsida	220	Plantae
3169708	3	3	3	3	3	3	3	3	3	3	3	3	1.2230087040118496	Vinca major L.	Magnoliopsida	220	Plantae
3169756	3	3	3	3	1	1	1	1	1	1	1	1		Nerium oleander L.	Magnoliopsida	220	Plantae
3170040	3	3	3	2	3	3	3	2	3	3	3	3	1.0824764944003369	Gentiana lutea L.	Magnoliopsida	220	Plantae
3170247	3	1	1	1	3	1	2	1	3	1	3	1	1.0161966571824854	Asclepias syriaca L.	Magnoliopsida	220	Plantae
3170823	2	3	3	3	2	3	3	3	2	3	3	3	1.2263722400383952	Paulownia tomentosa (Thunb.) Steud.	Magnoliopsida	220	Plantae
3170862	3	1			3	1			1	1				Scrophularia peregrina L.	Magnoliopsida	220	Plantae
3171304	1	1	1	1	3	3	3	1	2	3	3	3		Mazus pumilus (Burm.fil.) Steenis	Magnoliopsida	220	Plantae
3171888	1	0	0	0	1	0	0	0	1	0	0	0	0.8547702053096985	Lindernia dubia (L.) Pennell	Magnoliopsida	220	Plantae
3171948	3	3	3	1	3	3	3	1	3	3	3	1	1.1563992240004557	Verbascum phlomoides L.	Magnoliopsida	220	Plantae
3171951	1	1	1	1	1	1	3	3	1	1	3	2	0.9747556015437788	Verbascum phoeniceum L.	Magnoliopsida	220	Plantae
3171952	3	3	2	1	1	3	0	1	1	3	0	1	0.88268494736369	Verbascum speciosum Schrad.	Magnoliopsida	220	Plantae
3171954	1	3	1	1	1	3	1	1	1	3	1	1	0.933471407115205	Verbascum virgatum Stokes	Magnoliopsida	220	Plantae
3172001	3	3	3	1	3	3	3	1	3	3	3	1	1.2391525652374724	Antirrhinum majus L.	Magnoliopsida	220	Plantae
3172059	3	1	1	1	3	1	1	1	3	1	1	1	1.0244903008864326	Veronica spicata L.	Magnoliopsida	220	Plantae
3172068	3	3	3	3	3	3	3	3	3	3	2	2	1.1119402332111794	Veronica cymbalaria Bodard	Magnoliopsida	220	Plantae
3172077	3	3	3	3	3	3	3	3	3	3	3	3	1.3130220115826343	Veronica persica Poir.	Magnoliopsida	220	Plantae
3172100	3	3	3	3	3	2	3	3	3	2	3	2	1.08332030754042	Veronica filiformis Sm.	Magnoliopsida	220	Plantae
3172104	3	3	3	3	3	3	3	3	3	3	3	3	1.164124918580414	Veronica peregrina L.	Magnoliopsida	220	Plantae
3172118	3	3	3	3	3	3	3	3	3	3	3	3	1.1968131538533155	Veronica longifolia L.	Magnoliopsida	220	Plantae
3172266	1	1	3	3	1	1	1	1	1	1	3	3	0.954278952354221	Jasminum nudiflorum Lindl.	Magnoliopsida	220	Plantae
3172276	2	2			2	2			2	2				Osmanthus heterophyllus (G.Don) P.S.Green	Magnoliopsida	220	Plantae
3172291	3	2	3	3	3	3	3	3	3	2	3	3	1.1584889340008149	Ligustrum ovalifolium Hassk.	Magnoliopsida	220	Plantae
3172347	3	1	3	1	3	1	3	1	3	1	3	1	1.2063940105672795	Fraxinus ornus L.	Magnoliopsida	220	Plantae
3172348	1	1	2	2	1	1	2	2	1	1	3	2	0.7931856681113538	Fraxinus pennsylvanica Marshall	Magnoliopsida	220	Plantae
3172549	3	3	1	1	3	3	1	1	3	3	3	3	1.3784515111549012	Campsis radicans (L.) Bureau	Magnoliopsida	220	Plantae
3172615	3	3	3	3	3	3	3	3	3	3	3	3	1.2232772058782302	Catalpa bignonioides Walter	Magnoliopsida	220	Plantae
3173338	3	3	3	3	3	3	3	3	3	3	3	3	1.1346302145969371	Buddleja davidii Franch.	Magnoliopsida	220	Plantae
3188735	1	1			1	1			3	3				Lythrum virgatum L.	Magnoliopsida	220	Plantae
3188830	3	2	3	1	3	3	3	3	3	3	3	3	1.4222932246440618	Oenothera stricta Link	Magnoliopsida	220	Plantae
3188894	3	3	3	3	3	3	3	3	3	3	3	3	1.287259022312938	Oenothera glazioviana Micheli	Magnoliopsida	220	Plantae
3188924	0	0	0	0	0	0	0	0	0	0	0	0	0.8393203429773047	Oenothera biennis L.	Magnoliopsida	220	Plantae
3189073	3	3	2	3	3	3	1	2	3	3	3	3	1.1702045317657435	Epilobium brachycarpum C.Presl	Magnoliopsida	220	Plantae
3189497	1	1			1	1			1	1			0.843392740733709	Hypericum calycinum L.	Magnoliopsida	220	Plantae
3189762	3	3	3	3	3	3	3	3	3	3	3	3	1.1509590127721545	Plantago arenaria Waldst. & Kit.	Magnoliopsida	220	Plantae
3189815	3	1	3	1	3	1	3	1	3	1	3	1	1.0883885650483018	Aesculus hippocastanum L.	Magnoliopsida	220	Plantae
3189828	1	1	3	2	1	1	3	3	1	1	2	2	0.943685770267742	Aesculus parviflora Walter	Magnoliopsida	220	Plantae
3189837	1	1	3	1	1	1	3	1	1	1	3	1	0.9885079954296856	Acer saccharinum L.	Magnoliopsida	220	Plantae
3189843	0	0			0	0			0	0			0.4771799443716694	Acer tataricum L.	Magnoliopsida	220	Plantae
3189866	3	3	3	1	3	3	3	1	3	3	3	1	1.1068417227976477	Acer negundo L.	Magnoliopsida	220	Plantae
3189882	3	1	1	1	3	2	2	2	3	3	3	3	1.0354081563723967	Acer palmatum Thunb.	Magnoliopsida	220	Plantae
3190382	3	1	1	1	3	1	1	1	3	1	1	1	1.0479945822274963	Ruta graveolens L.	Magnoliopsida	220	Plantae
3190411	1	1	3	3	1	1	1	1	1	1	3	3	1.0025467405096078	Ptelea trifoliata L.	Magnoliopsida	220	Plantae
3190522	3	0	1	0	2	0	1	0	2	0	1	0		Cotinus coggygria Scop.	Magnoliopsida	220	Plantae
3190538	2	3	3	3	2	3	3	3	2	3	3	3	1.0824354912910081	Rhus typhina L.	Magnoliopsida	220	Plantae
3190653	3	3	3	3	3	3	3	3	3	3	3	3	1.2151621425350172	Ailanthus altissima (Mill.) Swingle	Magnoliopsida	220	Plantae
3197314	3	3	3	3	3	3	3	1	3	3	1	1	1.0425062145034683	Sargassum muticum (Yendo) Fensholt	Phaeophyceae	7073593	Chromista
3602683	3	3	3	3	3	3	3	3	3	3	3	3	1.199272171646844	Papaver cambricum L.	Magnoliopsida	220	Plantae
3610757	3	3	1	1	3	3	1	1	3	3	1	1	1.1469118047778648	Cuscuta campestris Yunck.	Magnoliopsida	220	Plantae
3633319	1	1			1	1			1	1			0.8677729967911948	Tordylium maximum L.	Magnoliopsida	220	Plantae
3642531	2	2	2	2	3	3	2	2	3	3	3	3		Chaerophyllum aureum L.	Magnoliopsida	220	Plantae
3663237	2	0	3	0	1	0	1	0	1	0	1	0		Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.	Magnoliopsida	220	Plantae
3664589	2	3	3	3	0	3	2	2	0	3	2	2	0.7851055524770784	Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch	Magnoliopsida	220	Plantae
3666422	1	1	1	1	1	1	1	1	1	1	1	1	0.7596657424091081	Chamaenerion dodonaei (Vill.) Schur ex Fuss.	Magnoliopsida	220	Plantae
3666776	0	0	0	2	0	0	0	1	0	0	0	2	0.5981468045838525	Oenothera ×ersteinensis H.P.Linder & R.Jean	Magnoliopsida	220	Plantae
3667238	2	2			1	1			1	1				Oenothera ×paradoxa Hudziok	Magnoliopsida	220	Plantae
3678949	1	1			1	1			2	3				Calystegia ×pulchra Brumm. & Heywood	Magnoliopsida	220	Plantae
3686235	3	1	1	0	3	1	1	0	3	1	1	0	1.0775157364623829	Staphylea pinnata L.	Magnoliopsida	220	Plantae
3690997	3	3	3	3	3	3	3	3	3	3	3	3	1.1995988676654032	Cardamine occulta Hornem.	Magnoliopsida	220	Plantae
3693541	1	1	1	1	1	1	1	1	3	2	3	3		Odontarrhena muralis (Waldst. & Kit.) Endl.	Magnoliopsida	220	Plantae
3711564	1	1	1	1	1	1	1	1	1	1	1	1	0.9662923434566854	Hypericum ×inodorum Mill.	Magnoliopsida	220	Plantae
3711846	2	2	1	1	3	3	1	1	2	2	1	1		Hypericum ×hidcoteense Geerinck	Magnoliopsida	220	Plantae
3725062	1	1	1	1	1	1	1	1	1	1	1	1	0.8732383155403486	Veronica teucrium L.	Magnoliopsida	220	Plantae
3729273	1	1			3	3			2	2				Asarina procumbens Mill.	Magnoliopsida	220	Plantae
3741446	2	2	2	2	1	1	2	2	2	2	3	3		Erinus alpinus L.	Magnoliopsida	220	Plantae
3756650	0	0	0	1	0	0	0	1	0	0	0	1	0.6990456966044328	Chenopodium ×reynieri Ludw. & Aellen	Magnoliopsida	220	Plantae
3767816	1	1			1	1			1	1			0.7578270545900175	Acer japonicum Thunb.	Magnoliopsida	220	Plantae
3797084	3	1	3	0	3	1	3	0	3	1	3	0	1.0781710907301087	Alkekengi officinarum Moench	Magnoliopsida	220	Plantae
3814157	1	2	1	1	1	1	1	1	3	3	3	3		Eudianthe coeli-rosa (L.) Fenzl ex Endl.	Magnoliopsida	220	Plantae
3883959	1	1			2	3			3	3				Salvia viridis L.	Magnoliopsida	220	Plantae
3886505	0	3	0	1	0	3	0	1	0	3	0	1	0.8073935575176723	Phlomis russeliana (Sims) Lag. ex Benth.	Magnoliopsida	220	Plantae
3892732	1	1			1	1			1	1			0.5863439907106104	Lamium orvala L.	Magnoliopsida	220	Plantae
3896282	1	1	1	1	3	3	3	3	3	2	3	1		Teucrium hircanicum L.	Magnoliopsida	220	Plantae
3922888	1	3	0	1	1	3	0	1	1	3	0	1	0.7933206274787559	Anemone sylvestris L.	Magnoliopsida	220	Plantae
3924221	2	2	2	2	2	2	1	1	2	3	2	2		Helleborus argutifolius Viv.	Magnoliopsida	220	Plantae
3933415	1	1			1	1			1	1			0.9430898799337699	Malva multiflora (Cav.) Soldano, Banfi & Galasso	Magnoliopsida	220	Plantae
3935079	3	3	3	1	2	2	1	1	2	2	1	1		Malva arborea (L.) Webb & Berthel.	Magnoliopsida	220	Plantae
3935421	3	3			2	2			2	2				Malope trifida Cav.	Magnoliopsida	220	Plantae
3940326	3	1	2	2	3	1	2	2	3	1	2	2	1.041656276223164	Malva trimestris (L.) Salisb.	Magnoliopsida	220	Plantae
3940423	1	1	2	2	1	1	2	2	2	1	2	2		Malva thuringiaca (L.) Vis.	Magnoliopsida	220	Plantae
3981543	3	3	3	3	3	3	3	3	3	3	3	3	1.207804095189137	Berberis julianae C.K.Schneid.	Magnoliopsida	220	Plantae
3988701	0	1			0	1			0	1			0.5540891517548112	Lythrum junceum Banks & Sol.	Magnoliopsida	220	Plantae
4013762	0	0	0	0	0	0	0	0	0	0	0	0	0.5512723701066398	Narcissus ×cyclazetta Chater & Stace	Liliopsida	196	Plantae
4021919	1	1			1	1			1	1			0.6206519991088458	Portulaca sativa Haw.	Magnoliopsida	220	Plantae
4034001	1	1	1	1	2	2	3	3	1	1	1	1		Persicaria nepalensis (Meisn.) H.Gross	Magnoliopsida	220	Plantae
4038485	0	0	0	1	1	0	0	1	1	0	0	1	0.7102248094533651	Reynoutria ×bohemica Chrtek & Chrtková	Magnoliopsida	220	Plantae
4046493	3	2			2	2			2	2				Polystichum luctuosum (Kunze) T.Moore	Polypodiopsida	7228684	Plantae
4048240	1	1	3	3	1	1	3	3	1	1	3	3	0.9798132593760325	Elaeagnus ×submacrophylla Servett.	Magnoliopsida	220	Plantae
4063383	3	3	0	3	3	3	0	3	3	3	0	3	1.3441877412655856	Trachystemon orientale (L.) D.Don	Magnoliopsida	220	Plantae
4067281	0	3	3	3	0	3	3	3	0	3	3	3	0.7879977206418055	Symphytum ×hidcotense P.D.Sell	Magnoliopsida	220	Plantae
4067302	3	3	0	1	3	3	0	1	3	3	0	1	1.1747570317735885	Symphytum grandiflorum DC.	Magnoliopsida	220	Plantae
4086523	3	2	1	1	2	3	1	1	2	3	3	3		Verbena incompta P.W.Michael	Magnoliopsida	220	Plantae
4097656	1	1			1	1			1	1			0.9129701634707691	Alnus ×spaethii Callier	Magnoliopsida	220	Plantae
4102952	1	3	2	1	1	1	1	1	1	1	2	1	0.7566376942486351	Knautia macedonica Griseb.	Magnoliopsida	220	Plantae
4123394	1	1	1	1	1	1	2	2	1	1	3	3	0.7884506029679088	Festuca guestfalica subsp. hirtula (Hack. ex Travis) Dengler	Liliopsida	196	Plantae
4123912	3	1	3	3	3	1	1	1	3	1	2	2	1.0596599411951635	Agrostis ×dimorpholemma Ohwi	Liliopsida	196	Plantae
