taxonKey	nubKey	taxonID	scientificName	taxonomicStatus	acceptedKey	acceptedName	acceptedTaxonRank	acceptedClassKey	acceptedClass	acceptedKingdom	first_observed
213212852	8112114	https://www.gbif.org/species/8112114	Elymus hystrix L.	ACCEPTED	8112114	Elymus hystrix L.	SPECIES	196	Liliopsida	Plantae	1891
213212852	8112114	https://www.gbif.org/species/8112114	Elymus hystrix L.	ACCEPTED	8112114	Elymus hystrix L.	SPECIES	196	Liliopsida	Plantae	1891
213212881	2705098	https://www.gbif.org/species/2705098	Panicum hillmanii Chase	ACCEPTED	2705098	Panicum hillmanii Chase	SPECIES	196	Liliopsida	Plantae	1888
213212895	8338571	https://www.gbif.org/species/8338571	Hordeum marinum subsp. gussoneanum (Parl.) Thell.	ACCEPTED	8338571	Hordeum marinum subsp. gussoneanum (Parl.) Thell.	SUBSPECIES	196	Liliopsida	Plantae	1892
213212900	4270548	https://www.gbif.org/species/4270548	Hordeum murinum subsp. leporinum (Link) Arcang.	ACCEPTED	4270548	Hordeum murinum subsp. leporinum (Link) Arcang.	SUBSPECIES	196	Liliopsida	Plantae	1938
213212901	4115425	https://www.gbif.org/species/4115425	Hordeum murinum subsp. glaucum (Steud.) Tzvelev	ACCEPTED	4115425	Hordeum murinum subsp. glaucum (Steud.) Tzvelev	SUBSPECIES	196	Liliopsida	Plantae	1948
213212924	5289998	https://www.gbif.org/species/5289998	Digitaria ciliaris (Retz.) Koeler	ACCEPTED	5289998	Digitaria ciliaris (Retz.) Koeler	SPECIES	196	Liliopsida	Plantae	1828
213212924	5289998	https://www.gbif.org/species/5289998	Digitaria ciliaris (Retz.) Koeler	ACCEPTED	5289998	Digitaria ciliaris (Retz.) Koeler	SPECIES	196	Liliopsida	Plantae	1883
213212959	6313049	https://www.gbif.org/species/6313049	Triticum turgidum subsp. polonicum (L.) Thell.	ACCEPTED	6313049	Triticum turgidum subsp. polonicum (L.) Thell.	SUBSPECIES	196	Liliopsida	Plantae	1895
213212959	6313049	https://www.gbif.org/species/6313049	Triticum turgidum subsp. polonicum (L.) Thell.	ACCEPTED	6313049	Triticum turgidum subsp. polonicum (L.) Thell.	SUBSPECIES	196	Liliopsida	Plantae	1895
213212963	12205713	https://www.gbif.org/species/12205713	Triticum aestivum subsp. compactum (Host) H.Messik.	ACCEPTED	12205713	Triticum aestivum subsp. compactum (Host) H.Messik.	SUBSPECIES	196	Liliopsida	Plantae	1901
213212997	4155246	https://www.gbif.org/species/4155246	Moorochloa eruciformis (Sm.) Veldkamp	ACCEPTED	4155246	Moorochloa eruciformis (Sm.) Veldkamp	SPECIES	196	Liliopsida	Plantae	1947
213212997	4155246	https://www.gbif.org/species/4155246	Moorochloa eruciformis (Sm.) Veldkamp	ACCEPTED	4155246	Moorochloa eruciformis (Sm.) Veldkamp	SPECIES	196	Liliopsida	Plantae	1947
213213005	4124881	https://www.gbif.org/species/4124881	Bromus ×ferronii Mabille	ACCEPTED	4124881	Bromus ×ferronii Mabille	SPECIES	196	Liliopsida	Plantae	1904
213213008	2703663	https://www.gbif.org/species/2703663	Bromus rigidus Roth	ACCEPTED	2703663	Bromus rigidus Roth	SPECIES	196	Liliopsida	Plantae	1906
213213012	8918909	https://www.gbif.org/species/8918909	Bromus hordeaceus subsp. divaricatus (Bonnier & Layens) Kerguélen	ACCEPTED	8918909	Bromus hordeaceus subsp. divaricatus (Bonnier & Layens) Kerguélen	SUBSPECIES	196	Liliopsida	Plantae	1857
213213019	7226794	https://www.gbif.org/species/7226794	Bromus japonicus subsp. japonicus	ACCEPTED	7226794	Bromus japonicus subsp. japonicus	SUBSPECIES	196	Liliopsida	Plantae	1862
213213042	10986555	https://www.gbif.org/species/10986555	Thinopyrum obtusiflorum (DC.) Banfi	ACCEPTED	10986555	Thinopyrum obtusiflorum (DC.) Banfi	SPECIES	196	Liliopsida	Plantae	1900
213213042	10986555	https://www.gbif.org/species/10986555	Thinopyrum obtusiflorum (DC.) Banfi	ACCEPTED	10986555	Thinopyrum obtusiflorum (DC.) Banfi	SPECIES	196	Liliopsida	Plantae	1900
213213050	2705196	https://www.gbif.org/species/2705196	Agropyron cristatum (L.) Gaertn.	ACCEPTED	2705196	Agropyron cristatum (L.) Gaertn.	SPECIES	196	Liliopsida	Plantae	1947
213213060	4121049	https://www.gbif.org/species/4121049	Secale strictum (C.Presl) C.Presl	ACCEPTED	4121049	Secale strictum (C.Presl) C.Presl	SPECIES	196	Liliopsida	Plantae	1908
213213060	4121049	https://www.gbif.org/species/4121049	Secale strictum (C.Presl) C.Presl	ACCEPTED	4121049	Secale strictum (C.Presl) C.Presl	SPECIES	196	Liliopsida	Plantae	1908
213213069	7948459	https://www.gbif.org/species/7948459	Aira elegans Willd. ex Roem. & Schult.	ACCEPTED	7948459	Aira elegans Willd. ex Roem. & Schult.	SPECIES	196	Liliopsida	Plantae	1898
213213069	7948459	https://www.gbif.org/species/7948459	Aira elegans Willd. ex Roem. & Schult.	ACCEPTED	7948459	Aira elegans Willd. ex Roem. & Schult.	SPECIES	196	Liliopsida	Plantae	1898
213213074	10800064	https://www.gbif.org/species/10800064	Lolium ×elongatum (Ehrh.) Banfi, Galasso, Foggi, Kopecký & Ardenghi	ACCEPTED	10800064	Lolium ×elongatum (Ehrh.) Banfi, Galasso, Foggi, Kopecký & Ardenghi	SPECIES	196	Liliopsida	Plantae	1942
213213093	7738621	https://www.gbif.org/species/7738621	Dinebra divaricatissima (S.T.Blake) P.M.Peterson & N.Snow	ACCEPTED	7738621	Dinebra divaricatissima (S.T.Blake) P.M.Peterson & N.Snow	SPECIES	196	Liliopsida	Plantae	1921
213213093	7738621	https://www.gbif.org/species/7738621	Dinebra divaricatissima (S.T.Blake) P.M.Peterson & N.Snow	ACCEPTED	7738621	Dinebra divaricatissima (S.T.Blake) P.M.Peterson & N.Snow	SPECIES	196	Liliopsida	Plantae	1921
213213104	4146851	https://www.gbif.org/species/4146851	Pentameris airoides (Nees) Steud.	ACCEPTED	4146851	Pentameris airoides (Nees) Steud.	SPECIES	196	Liliopsida	Plantae	1911
213213104	4146851	https://www.gbif.org/species/4146851	Pentameris airoides (Nees) Steud.	ACCEPTED	4146851	Pentameris airoides (Nees) Steud.	SPECIES	196	Liliopsida	Plantae	1911
213213107	9317568	https://www.gbif.org/species/9317568	Oloptum thomasii (Duby) Banfi & Galasso	ACCEPTED	9317568	Oloptum thomasii (Duby) Banfi & Galasso	SPECIES	196	Liliopsida	Plantae	1947
213213132	5289670	https://www.gbif.org/species/5289670	Setaria adhaerens (Forssk.) Chiov.	ACCEPTED	5289670	Setaria adhaerens (Forssk.) Chiov.	SPECIES	196	Liliopsida	Plantae	1929
213213133	5289693	https://www.gbif.org/species/5289693	Setaria pumila (Poir.) Roem. & Schult.	ACCEPTED	5289693	Setaria pumila (Poir.) Roem. & Schult.	SPECIES	196	Liliopsida	Plantae	1811
213213143	4149175	https://www.gbif.org/species/4149175	Eragrostis brownii (Kunth) Nees	ACCEPTED	4149175	Eragrostis brownii (Kunth) Nees	SPECIES	196	Liliopsida	Plantae	1920
213213143	4149175	https://www.gbif.org/species/4149175	Eragrostis brownii (Kunth) Nees	ACCEPTED	4149175	Eragrostis brownii (Kunth) Nees	SPECIES	196	Liliopsida	Plantae	1920
213213148	2705391	https://www.gbif.org/species/2705391	Eragrostis cylindriflora Hochst.	ACCEPTED	2705391	Eragrostis cylindriflora Hochst.	SPECIES	196	Liliopsida	Plantae	1921
213213148	2705391	https://www.gbif.org/species/2705391	Eragrostis cylindriflora Hochst.	ACCEPTED	2705391	Eragrostis cylindriflora Hochst.	SPECIES	196	Liliopsida	Plantae	1921
213213149	2705369	https://www.gbif.org/species/2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	ACCEPTED	2705369	Eragrostis cilianensis (All.) Vignolo ex Janch.	SPECIES	196	Liliopsida	Plantae	1824
213213150	4139037	https://www.gbif.org/species/4139037	Eragrostis virescens J.Presl	ACCEPTED	4139037	Eragrostis virescens J.Presl	SPECIES	196	Liliopsida	Plantae	1947
213213418	4561827	https://www.gbif.org/species/4561827	Cochlostoma septemspirale (Razoumowsky, 1789)	ACCEPTED	4561827	Cochlostoma septemspirale (Razoumowsky, 1789)	SPECIES	225	Gastropoda	Animalia	1929
213213437	3188847	https://www.gbif.org/species/3188847	Oenothera affinis Cambess.	ACCEPTED	3188847	Oenothera affinis Cambess.	SPECIES	220	Magnoliopsida	Plantae	1909
213213437	3188847	https://www.gbif.org/species/3188847	Oenothera affinis Cambess.	ACCEPTED	3188847	Oenothera affinis Cambess.	SPECIES	220	Magnoliopsida	Plantae	1909
213213461	6427623	https://www.gbif.org/species/6427623	Oenothera villosa subsp. villosa	ACCEPTED	6427623	Oenothera villosa subsp. villosa	SUBSPECIES	220	Magnoliopsida	Plantae	1828
213213461	6427623	https://www.gbif.org/species/6427623	Oenothera villosa subsp. villosa	ACCEPTED	6427623	Oenothera villosa subsp. villosa	SUBSPECIES	220	Magnoliopsida	Plantae	1828
213213487	9537212	https://www.gbif.org/species/9537212	Alkekengi officinarum var. franchetii (Mast.) R.J.Wang	ACCEPTED	9537212	Alkekengi officinarum var. franchetii (Mast.) R.J.Wang	VARIETY	220	Magnoliopsida	Plantae	1811
213213493	5190912	https://www.gbif.org/species/5190912	Testacella haliotidea Draparnaud, 1801	ACCEPTED	5190912	Testacella haliotidea Draparnaud, 1801	SPECIES	225	Gastropoda	Animalia	1860
213213497	5795017	https://www.gbif.org/species/5795017	Ferussacia folliculum (Schröter, 1784)	ACCEPTED	5795017	Ferussacia folliculum (Schröter, 1784)	SPECIES	225	Gastropoda	Animalia	1866
213213501	3799170	https://www.gbif.org/species/3799170	Nicotiana ×sanderae W.Watson	ACCEPTED	3799170	Nicotiana ×sanderae W.Watson	SPECIES	220	Magnoliopsida	Plantae	1931
213213509	7505521	https://www.gbif.org/species/7505521	Zebrina detrita (O.F.Müller, 1774)	ACCEPTED	7505521	Zebrina detrita (O.F.Müller, 1774)	SPECIES	225	Gastropoda	Animalia	1864
213213515	6402873	https://www.gbif.org/species/6402873	Physalis ixocarpa Brot. ex Hornem.	HETEROTYPIC_SYNONYM	5581168	Physalis philadelphica subsp. ixocarpa (Brot. ex Hornem.) Sobr.-Vesp. & Sanz-Elorza	SUBSPECIES	220	Magnoliopsida	Plantae	1912
213213517	5341792	https://www.gbif.org/species/5341792	Physalis angulata L.	ACCEPTED	5341792	Physalis angulata L.	SPECIES	220	Magnoliopsida	Plantae	1921
213213517	5341792	https://www.gbif.org/species/5341792	Physalis angulata L.	ACCEPTED	5341792	Physalis angulata L.	SPECIES	220	Magnoliopsida	Plantae	1921
213213519	5581279	https://www.gbif.org/species/5581279	Physalis longifolia var. subglabrata (Mack. & Bush) Cronquist	ACCEPTED	5581279	Physalis longifolia var. subglabrata (Mack. & Bush) Cronquist	VARIETY	220	Magnoliopsida	Plantae	1902
213213526	2928905	https://www.gbif.org/species/2928905	Calibrachoa parviflora (Juss.) D' Arcy	ACCEPTED	2928905	Calibrachoa parviflora (Juss.) D' Arcy	SPECIES	220	Magnoliopsida	Plantae	1902
213213526	2928905	https://www.gbif.org/species/2928905	Calibrachoa parviflora (Juss.) D' Arcy	ACCEPTED	2928905	Calibrachoa parviflora (Juss.) D' Arcy	SPECIES	220	Magnoliopsida	Plantae	1902
213213533	8624880	https://www.gbif.org/species/8624880	Cernuella virgata (Muller, 1774)	DOUBTFUL	8624880	Cernuella virgata (Muller, 1774)	SPECIES	225	Gastropoda	Animalia	1867
213213534	2929800	https://www.gbif.org/species/2929800	Solanum angustifolium Houst. ex Mill.	ACCEPTED	2929800	Solanum angustifolium Houst. ex Mill.	SPECIES	220	Magnoliopsida	Plantae	1890
213213536	2932147	https://www.gbif.org/species/2932147	Solanum nitidibaccatum Bitter	ACCEPTED	2932147	Solanum nitidibaccatum Bitter	SPECIES	220	Magnoliopsida	Plantae	1942
213213541	2932872	https://www.gbif.org/species/2932872	Solanum decipiens Opiz	ACCEPTED	2932872	Solanum decipiens Opiz	SPECIES	220	Magnoliopsida	Plantae	1893
213213543	2931237	https://www.gbif.org/species/2931237	Solanum triflorum Nutt.	ACCEPTED	2931237	Solanum triflorum Nutt.	SPECIES	220	Magnoliopsida	Plantae	1893
213213545	2929505	https://www.gbif.org/species/2929505	Solanum villosum Mill.	ACCEPTED	2929505	Solanum villosum Mill.	SPECIES	220	Magnoliopsida	Plantae	1899
213213559	3610757	https://www.gbif.org/species/3610757	Cuscuta campestris Yunck.	ACCEPTED	3610757	Cuscuta campestris Yunck.	SPECIES	220	Magnoliopsida	Plantae	1887
213213572	2928560	https://www.gbif.org/species/2928560	Ipomoea coccinea L.	ACCEPTED	2928560	Ipomoea coccinea L.	SPECIES	220	Magnoliopsida	Plantae	1942
213213599	3039203	https://www.gbif.org/species/3039203	Parthenocissus inserta (A.Kern.) Fritsch	ACCEPTED	3039203	Parthenocissus inserta (A.Kern.) Fritsch	SPECIES	220	Magnoliopsida	Plantae	1880
213213619	4194303	https://www.gbif.org/species/4194303	Ribes aureum var. villosum DC.	ACCEPTED	4194303	Ribes aureum var. villosum DC.	VARIETY	220	Magnoliopsida	Plantae	1897
213213642	4202184	https://www.gbif.org/species/4202184	Hylotelephium anacampseros (L.) H.Ohba	ACCEPTED	4202184	Hylotelephium anacampseros (L.) H.Ohba	SPECIES	220	Magnoliopsida	Plantae	1850
213213642	4202184	https://www.gbif.org/species/4202184	Hylotelephium anacampseros (L.) H.Ohba	ACCEPTED	4202184	Hylotelephium anacampseros (L.) H.Ohba	SPECIES	220	Magnoliopsida	Plantae	1850
213213646	11162940	https://www.gbif.org/species/11162940	Phedimus spurius subsp. spurius	ACCEPTED	11162940	Phedimus spurius subsp. spurius	SUBSPECIES	220	Magnoliopsida	Plantae	1866
213213666	7863397	https://www.gbif.org/species/7863397	Petrosedum ochroleucum (Chaix) Niederle	ACCEPTED	7863397	Petrosedum ochroleucum (Chaix) Niederle	SPECIES	220	Magnoliopsida	Plantae	1873
213213666	7863397	https://www.gbif.org/species/7863397	Petrosedum ochroleucum (Chaix) Niederle	ACCEPTED	7863397	Petrosedum ochroleucum (Chaix) Niederle	SPECIES	220	Magnoliopsida	Plantae	1873
213213675	10730110	https://www.gbif.org/species/10730110	Crassula peduncularis (Sm.) Cambess.	ACCEPTED	10730110	Crassula peduncularis (Sm.) Cambess.	SPECIES	220	Magnoliopsida	Plantae	1894
213213675	10730110	https://www.gbif.org/species/10730110	Crassula peduncularis (Sm.) Cambess.	ACCEPTED	10730110	Crassula peduncularis (Sm.) Cambess.	SPECIES	220	Magnoliopsida	Plantae	1894
213213740	10773250	https://www.gbif.org/species/10773250	Melilotus siculus (Turra) Steud.	ACCEPTED	10773250	Melilotus siculus (Turra) Steud.	SPECIES	220	Magnoliopsida	Plantae	1948
213213747	3973495	https://www.gbif.org/species/3973495	Vicia eriocarpa (Hausskn.) Halácsy	ACCEPTED	3973495	Vicia eriocarpa (Hausskn.) Halácsy	SPECIES	220	Magnoliopsida	Plantae	1877
213213749	3973001	https://www.gbif.org/species/3973001	Vicia lens (L.) Coss. & Germ.	ACCEPTED	3973001	Vicia lens (L.) Coss. & Germ.	SPECIES	220	Magnoliopsida	Plantae	1852
213213754	7769230	https://www.gbif.org/species/7769230	Vicia lentoides (Ten.) Coss. & Germ.	ACCEPTED	7769230	Vicia lentoides (Ten.) Coss. & Germ.	SPECIES	220	Magnoliopsida	Plantae	1913
213213754	7769230	https://www.gbif.org/species/7769230	Vicia lentoides (Ten.) Coss. & Germ.	ACCEPTED	7769230	Vicia lentoides (Ten.) Coss. & Germ.	SPECIES	220	Magnoliopsida	Plantae	1913
213213757	2974811	https://www.gbif.org/species/2974811	Vicia pannonica Crantz	ACCEPTED	2974811	Vicia pannonica Crantz	SPECIES	220	Magnoliopsida	Plantae	1894
213213758	7225456	https://www.gbif.org/species/7225456	Vicia narbonensis var. narbonensis	SYNONYM	2975132	Vicia narbonensis L.	SPECIES	220	Magnoliopsida	Plantae	1888
213213776	9603492	https://www.gbif.org/species/9603492	Vicia pannonica var. pannonica	SYNONYM	2974811	Vicia pannonica Crantz	SPECIES	220	Magnoliopsida	Plantae	1877
213213779	2975135	https://www.gbif.org/species/2975135	Vicia serratifolia Jacq.	ACCEPTED	2975135	Vicia serratifolia Jacq.	SPECIES	220	Magnoliopsida	Plantae	1876
213213804	5347846	https://www.gbif.org/species/5347846	Lathyrus oleraceus Lam.	ACCEPTED	5347846	Lathyrus oleraceus Lam.	SPECIES	220	Magnoliopsida	Plantae	1912
213213860	5349991	https://www.gbif.org/species/5349991	Coronilla securidaca L.	ACCEPTED	5349991	Coronilla securidaca L.	SPECIES	220	Magnoliopsida	Plantae	1909
213213860	5349991	https://www.gbif.org/species/5349991	Coronilla securidaca L.	ACCEPTED	5349991	Coronilla securidaca L.	SPECIES	220	Magnoliopsida	Plantae	1909
213213861	5350005	https://www.gbif.org/species/5350005	Coronilla varia L.	ACCEPTED	5350005	Coronilla varia L.	SPECIES	220	Magnoliopsida	Plantae	1803
213213929	2965250	https://www.gbif.org/species/2965250	Medicago tornata (L.) Mill.	ACCEPTED	2965250	Medicago tornata (L.) Mill.	SPECIES	220	Magnoliopsida	Plantae	1949
213213929	2965250	https://www.gbif.org/species/2965250	Medicago tornata (L.) Mill.	ACCEPTED	2965250	Medicago tornata (L.) Mill.	SPECIES	220	Magnoliopsida	Plantae	1949
213213933	7373959	https://www.gbif.org/species/7373959	Medicago ciliaris (L.) All.	ACCEPTED	7373959	Medicago ciliaris (L.) All.	SPECIES	220	Magnoliopsida	Plantae	1947
213213935	2965405	https://www.gbif.org/species/2965405	Medicago intertexta (L.) Mill.	ACCEPTED	2965405	Medicago intertexta (L.) Mill.	SPECIES	220	Magnoliopsida	Plantae	1858
213213935	2965405	https://www.gbif.org/species/2965405	Medicago intertexta (L.) Mill.	ACCEPTED	2965405	Medicago intertexta (L.) Mill.	SPECIES	220	Magnoliopsida	Plantae	1858
213213954	5358302	https://www.gbif.org/species/5358302	Scorpiurus muricatus L.	ACCEPTED	5358302	Scorpiurus muricatus L.	SPECIES	220	Magnoliopsida	Plantae	1901
213213995	7926816	https://www.gbif.org/species/7926816	Monsonia angustifolia E.Mey. ex A.Rich.	DOUBTFUL	7926816	Monsonia angustifolia E.Mey. ex A.Rich.	SPECIES	220	Magnoliopsida	Plantae	1893
213213995	7926816	https://www.gbif.org/species/7926816	Monsonia angustifolia E.Mey. ex A.Rich.	DOUBTFUL	7926816	Monsonia angustifolia E.Mey. ex A.Rich.	SPECIES	220	Magnoliopsida	Plantae	1893
213214007	2891624	https://www.gbif.org/species/2891624	Erodium cygnorum Nees	ACCEPTED	2891624	Erodium cygnorum Nees	SPECIES	220	Magnoliopsida	Plantae	1900
213214007	2891624	https://www.gbif.org/species/2891624	Erodium cygnorum Nees	ACCEPTED	2891624	Erodium cygnorum Nees	SPECIES	220	Magnoliopsida	Plantae	1900
213214016	3828342	https://www.gbif.org/species/3828342	Erodium carolinianum Aldasoro, Aedo, C.Navarro & L.Sáez	ACCEPTED	3828342	Erodium carolinianum Aldasoro, Aedo, C.Navarro & L.Sáez	SPECIES	220	Magnoliopsida	Plantae	1922
213214016	3828342	https://www.gbif.org/species/3828342	Erodium carolinianum Aldasoro, Aedo, C.Navarro & L.Sáez	ACCEPTED	3828342	Erodium carolinianum Aldasoro, Aedo, C.Navarro & L.Sáez	SPECIES	220	Magnoliopsida	Plantae	1922
213214066	6420901	https://www.gbif.org/species/6420901	Nemophila menziesii var. menziesii	ACCEPTED	6420901	Nemophila menziesii var. menziesii	VARIETY	220	Magnoliopsida	Plantae	1888
213214077	9405645	https://www.gbif.org/species/9405645	Lycopsis arvensis subsp. orientalis (L.) Kusn.	ACCEPTED	9405645	Lycopsis arvensis subsp. orientalis (L.) Kusn.	SUBSPECIES	220	Magnoliopsida	Plantae	1850
213214110	9629001	https://www.gbif.org/species/9629001	Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz	ACCEPTED	9629001	Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz	SPECIES	220	Magnoliopsida	Plantae	1900
213214110	9629001	https://www.gbif.org/species/9629001	Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz	ACCEPTED	9629001	Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz	SPECIES	220	Magnoliopsida	Plantae	1900
213214186	9823072	https://www.gbif.org/species/9823072	Oxalis stricta L.	ACCEPTED	9823072	Oxalis stricta L.	SPECIES	220	Magnoliopsida	Plantae	1792
213214305	9587676	https://www.gbif.org/species/9587676	Roemeria hispida Stace	ACCEPTED	9587676	Roemeria hispida Stace	SPECIES	220	Magnoliopsida	Plantae	1880
213214364	3033868	https://www.gbif.org/species/3033868	Berberis aquifolium Pursh	SYNONYM	3033865	Mahonia aquifolium (Pursh) Nutt.	SPECIES	220	Magnoliopsida	Plantae	1906
213214387	7967494	https://www.gbif.org/species/7967494	Aconitum ×cammarum L.	ACCEPTED	7967494	Aconitum ×cammarum L.	SPECIES	220	Magnoliopsida	Plantae	1835
213214410	6376340	https://www.gbif.org/species/6376340	Thalictrum aquilegiifolium L.	ACCEPTED	6376340	Thalictrum aquilegiifolium L.	SPECIES	220	Magnoliopsida	Plantae	1856
213214442	8429167	https://www.gbif.org/species/8429167	Delphinium hispanicum Costa	ACCEPTED	8429167	Delphinium hispanicum Costa	SPECIES	220	Magnoliopsida	Plantae	1893
213214486	5928306	https://www.gbif.org/species/5928306	Lepidium draba subsp. chalepense (L.) Thell.	ACCEPTED	5928306	Lepidium draba subsp. chalepense (L.) Thell.	SUBSPECIES	220	Magnoliopsida	Plantae	1912
213214486	5928306	https://www.gbif.org/species/5928306	Lepidium draba subsp. chalepense (L.) Thell.	ACCEPTED	5928306	Lepidium draba subsp. chalepense (L.) Thell.	SUBSPECIES	220	Magnoliopsida	Plantae	1912
213214489	5376961	https://www.gbif.org/species/5376961	Lepidium draba L.	ACCEPTED	5376961	Lepidium draba L.	SPECIES	220	Magnoliopsida	Plantae	1840
213214497	10944522	https://www.gbif.org/species/10944522	Mummenhoffia alliacea (L.) Esmailbegi & Al-Shehbaz	ACCEPTED	10944522	Mummenhoffia alliacea (L.) Esmailbegi & Al-Shehbaz	SPECIES	220	Magnoliopsida	Plantae	1850
213214517	3045473	https://www.gbif.org/species/3045473	Noccaea brachypetala (Jord.) F.K.Mey.	ACCEPTED	3045473	Noccaea brachypetala (Jord.) F.K.Mey.	SPECIES	220	Magnoliopsida	Plantae	1949
213214517	3045473	https://www.gbif.org/species/3045473	Noccaea brachypetala (Jord.) F.K.Mey.	ACCEPTED	3045473	Noccaea brachypetala (Jord.) F.K.Mey.	SPECIES	220	Magnoliopsida	Plantae	1949
213214535	5375920	https://www.gbif.org/species/5375920	Eruca vesicaria (L.) Cav.	ACCEPTED	5375920	Eruca vesicaria (L.) Cav.	SPECIES	220	Magnoliopsida	Plantae	1837
213214551	5373440	https://www.gbif.org/species/5373440	Strigosella africana (L.) Botsch.	ACCEPTED	5373440	Strigosella africana (L.) Botsch.	SPECIES	220	Magnoliopsida	Plantae	1895
213214551	5373440	https://www.gbif.org/species/5373440	Strigosella africana (L.) Botsch.	ACCEPTED	5373440	Strigosella africana (L.) Botsch.	SPECIES	220	Magnoliopsida	Plantae	1895
213214557	3693541	https://www.gbif.org/species/3693541	Odontarrhena muralis (Waldst. & Kit.) Endl.	ACCEPTED	3693541	Odontarrhena muralis (Waldst. & Kit.) Endl.	SPECIES	220	Magnoliopsida	Plantae	1850
213214557	3693541	https://www.gbif.org/species/3693541	Odontarrhena muralis (Waldst. & Kit.) Endl.	ACCEPTED	3693541	Odontarrhena muralis (Waldst. & Kit.) Endl.	SPECIES	220	Magnoliopsida	Plantae	1850
213214566	3053399	https://www.gbif.org/species/3053399	Rorippa pyrenaica (L.) Rchb.	ACCEPTED	3053399	Rorippa pyrenaica (L.) Rchb.	SPECIES	220	Magnoliopsida	Plantae	1854
213214571	3046929	https://www.gbif.org/species/3046929	Sisymbrium chrysanthum Jord.	ACCEPTED	3046929	Sisymbrium chrysanthum Jord.	SPECIES	220	Magnoliopsida	Plantae	1858
213214577	3049314	https://www.gbif.org/species/3049314	Euclidium syriacum (L.) W.T.Aiton	ACCEPTED	3049314	Euclidium syriacum (L.) W.T.Aiton	SPECIES	220	Magnoliopsida	Plantae	1885
213214614	3045082	https://www.gbif.org/species/3045082	Alyssum turkestanicum Regel & Schmalh.	ACCEPTED	3045082	Alyssum turkestanicum Regel & Schmalh.	SPECIES	220	Magnoliopsida	Plantae	1864
213214628	3048073	https://www.gbif.org/species/3048073	Erysimum collisparsum Jord.	ACCEPTED	3048073	Erysimum collisparsum Jord.	SPECIES	220	Magnoliopsida	Plantae	1893
213214628	3048073	https://www.gbif.org/species/3048073	Erysimum collisparsum Jord.	ACCEPTED	3048073	Erysimum collisparsum Jord.	SPECIES	220	Magnoliopsida	Plantae	1893
213214647	3047147	https://www.gbif.org/species/3047147	Neslia paniculata subsp. thracica (Velen.) Bornm.	ACCEPTED	3047147	Neslia paniculata subsp. thracica (Velen.) Bornm.	SUBSPECIES	220	Magnoliopsida	Plantae	1866
213214651	7711892	https://www.gbif.org/species/7711892	Isatis quadrialata Al-Shehbaz, Moazzeni & Mummenhoff	ACCEPTED	7711892	Isatis quadrialata Al-Shehbaz, Moazzeni & Mummenhoff	SPECIES	220	Magnoliopsida	Plantae	1909
213214673	9067615	https://www.gbif.org/species/9067615	Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray	ACCEPTED	9067615	Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray	SPECIES	220	Magnoliopsida	Plantae	1893
213214673	9067615	https://www.gbif.org/species/9067615	Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray	ACCEPTED	9067615	Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray	SPECIES	220	Magnoliopsida	Plantae	1893
213214727	3064282	https://www.gbif.org/species/3064282	Euphorbia tommasiniana Bertol.	ACCEPTED	3064282	Euphorbia tommasiniana Bertol.	SPECIES	220	Magnoliopsida	Plantae	1850
213214752	8257857	https://www.gbif.org/species/8257857	Salix elaeagnos subsp. angustifolia (Cariot) Rech.f.	ACCEPTED	8257857	Salix elaeagnos subsp. angustifolia (Cariot) Rech.f.	SUBSPECIES	220	Magnoliopsida	Plantae	1830
213214842	4022910	https://www.gbif.org/species/4022910	Portulaca macrantha (Maire) Ricceri & Arrigoni	ACCEPTED	4022910	Portulaca macrantha (Maire) Ricceri & Arrigoni	SPECIES	220	Magnoliopsida	Plantae	1948
213214852	3084748	https://www.gbif.org/species/3084748	Claytonia perfoliata Donn ex Willd.	SYNONYM	7095665	Claytonia perfoliata subsp. perfoliata	SUBSPECIES	220	Magnoliopsida	Plantae	1859
213214856	7288892	https://www.gbif.org/species/7288892	Calandrinia pilosiuscula DC.	ACCEPTED	7288892	Calandrinia pilosiuscula DC.	SPECIES	220	Magnoliopsida	Plantae	1900
213214856	7288892	https://www.gbif.org/species/7288892	Calandrinia pilosiuscula DC.	ACCEPTED	7288892	Calandrinia pilosiuscula DC.	SPECIES	220	Magnoliopsida	Plantae	1900
213214873	4036350	https://www.gbif.org/species/4036350	Rumex salicifolius var. triangulivalvis (Danser) J.C.Hickman	SYNONYM	6391377	Rumex triangulivalvis (Danser) Rech.fil.	SPECIES	220	Magnoliopsida	Plantae	1913
213214875	2888945	https://www.gbif.org/species/2888945	Rumex brownii Campd.	ACCEPTED	2888945	Rumex brownii Campd.	SPECIES	220	Magnoliopsida	Plantae	1895
