taxonKey	canonicalName	kingdom	class	em_pts	mean_growth	year_2022_em_status_occupancy_pa	year_2022_em_status_observations_pa	year_2022_em_status_occupancy_BE	year_2022_em_status_observations_BE	year_2021_em_status_occupancy_pa	year_2021_em_status_observations_pa	year_2021_em_status_occupancy_BE	year_2021_em_status_observations_BE	year_2020_em_status_occupancy_pa	year_2020_em_status_observations_pa	year_2020_em_status_occupancy_BE	year_2020_em_status_observations_BE	kingdomKey	classKey
5373124	Malcolmia maritima (L.) W.T.Aiton	Plantae	Magnoliopsida	39	0.5349094991151485	2	2	2	0	2	2	3	0	1	1	3	0	6	220
2726360	Carex grayi	Plantae	Liliopsida	39		1	1	1	1	3	3	3	3	0	0	2	2	6	196
3104314	Liatris spicata	Plantae	Magnoliopsida	39		1	1	1	1	3	3	3	3	0	0	2	2	6	220
3112361	Cynara scolymus	Plantae	Magnoliopsida	39		2	2	2	2	1	1	1	1	1	1	3	3	6	220
3646556	Pterostyrax hispidus	Plantae	Magnoliopsida	39		1	1	1	1	3	3	2	2	1	1	2	2	6	220
5228033	Chrysolophus amherstiae	Animalia	Aves	39		1	1	1	1	2	2	3	3	2	2	1	1	1	212
9254355	Lithotoma axillaris	Plantae	Magnoliopsida	39		3	3	1	1	1	1	1	1	1	1	3	2	6	220
2700768	Luzula nivea	Plantae	Liliopsida	38.5		1	1	2	2	1	1	2	3	1	1	3	3	6	196
9376410	Delosperma cooperi	Plantae	Magnoliopsida	38.5		1	1	1	1	2	2	2	3	1	1	3	3	6	220
6109535	Trifolium hybridum	Plantae	Magnoliopsida	38	0.998095967787838	1	3	1	1	1	3	1	1	1	3	1	3	6	220
5298765	Iris foetidissima	Plantae	Liliopsida	38	0.9873283940300307	2	1	1	1	3	1	1	1	3	1	1	3	6	196
2498387	Aix sponsa	Animalia	Aves	38	0.9869961558648224	1	3	1	1	1	3	1	1	1	3	1	3	1	212
2439270	Rattus rattus	Animalia	Mammalia	38	0.9849640038245276	2	2	2	1	2	2	2	1	0	1	2	1	1	359
5229055	Psittacula eupatria	Animalia	Aves	38	0.9686681031027697	1	3	1	1	1	3	1	1	1	3	1	3	1	212
2857449	Allium ramosum	Plantae	Liliopsida	38		1	1	3	1	2	1	1	2	1	3	1	3	6	196
2869597	Sauromatum venosum	Plantae	Liliopsida	38		0	1	2	3	0	3	2	2	1	3	2	2	6	196
2890972	Geranium wallichianum	Plantae	Magnoliopsida	38		1	1	1	1	3	3	1	1	1	1	3	3	6	220
2971024	Melilotus officinalis (L.) Pallas	Plantae	Magnoliopsida	38		1	1	3	3	1	1	1	1	1	1	3	3	6	220
5228080	Callipepla californica	Animalia	Aves	38		1	1	2	2	1	1	2	2	2	2	2	2	1	212
5284702	Cedrus atlantica	Plantae	Pinopsida	38		0	2	2	2	0	3	3	3	0	0	3	3	6	194
5371610	Tiarella cordifolia	Plantae	Magnoliopsida	38		1	1	3	3	1	1	1	1	1	1	3	3	6	220
5373160	Malcolmia flexuosa	Plantae	Magnoliopsida	38		1	1	1	1	3	3	1	1	1	1	3	3	6	220
5401007	Leucanthemum superbum	Plantae	Magnoliopsida	38		1	1	1	1	1	1	2	2	3	2	3	3	6	220
2041682	Graphocephala fennahi	Animalia	Insecta	37.5	2.3528768783610845	0	3	1	3	0	3	1	3	0	3	1	3	1	216
5330661	Arum italicum	Plantae	Liliopsida	37.5	1.3231025075067981	0	3	1	3	0	3	1	3	0	3	1	3	6	196
3039194	Parthenocissus quinquefolia	Plantae	Magnoliopsida	37.5	1.0414360716353752	0	3	1	3	0	3	1	3	0	3	1	3	6	220
5365705	Potentilla intermedia	Plantae	Magnoliopsida	37.5	1.0320001109112322	0	3	1	3	0	3	1	3	0	3	1	3	6	220
3189815	Aesculus hippocastanum	Plantae	Magnoliopsida	37.5	1.0096749927745328	0	3	1	3	0	3	1	3	0	3	1	3	6	220
5406741	Sida spinosa	Plantae	Magnoliopsida	37.5	0.9530199179079641	3	3	2	1	1	1	1	1	1	1	1	1	6	220
7820753	Magallana gigas	Animalia	Bivalvia	37.5	0.8774332308908013	1	3	2	0	1	3	2	0	1	3	2	0	1	137
2480089	Psephotus haematonotus	Animalia	Aves	37.5		1	1	2	2	3	3	2	2	0	0	1	1	1	212
2856204	Allium siculum	Plantae	Liliopsida	37.5		1	1	3	3	2	2	1	1	1	1	1	1	6	196
2914404	Galium verum wirtgenii	Plantae	Magnoliopsida	37.5		1	1	1	1	1	1	2	2	2	3	3	3	6	220
5275404	Pteris cretica	Plantae	Polypodiopsida	37.5		1	1	2	2	3	3	2	2	0	0	1	1	6	7228684
7802465	Nymphaea marliacea	Plantae	Magnoliopsida	37	1.238070691203596	1	3	0	3	1	3	0	3	0	3	0	3	6	220
9345027	Spatula cyanoptera	Animalia	Aves	37	0.9536855868641396	1	1	2	1	3	1	3	1	1	1	2	1	1	212
2890739	Geranium versicolor	Plantae	Magnoliopsida	37		1	1	2	2	1	1	2	2	1	1	3	3	6	220
3026035	Cotoneaster coriaceus	Plantae	Magnoliopsida	37		1	1	3	2	1	1	2	2	1	1	2	2	6	220
3065244	Euphorbia amygdaloides robbiae	Plantae	Magnoliopsida	37		1	1	2	2	1	1	2	2	1	1	3	3	6	220
7855120	Odontites luteus	Plantae	Magnoliopsida	36.5	0.8913300077387459	1	1	2	1	2	1	3	1	2	1	2	1	6	220
2925366	Clerodendrum trichotomum	Plantae	Magnoliopsida	36.5	0.869247302417511	1	1	2	1	1	1	1	1	3	3	3	1	6	220
5567694	Bergenia crassifolia	Plantae	Magnoliopsida	36.5	0.8156103033719295	2	1	2	1	1	1	2	1	2	1	3	1	6	220
10902460	Salvia rosmarinus	Plantae	Magnoliopsida	36.5	0.8129107511366866	2	1	2	0	2	1	2	0	3	1	3	0	6	220
3015457	Crataegus persimilis	Plantae	Magnoliopsida	36.5	0.8068936436445063	1	1	2	0	2	2	2	0	2	3	3	0	6	220
2882849	Vaccinium corymbosum	Plantae	Magnoliopsida	36.5	0.7107429802583971	2	0	3	1	3	0	2	1	2	0	2	1	6	220
5415054	Forsythia intermedia	Plantae	Magnoliopsida	36.5	0.5050208916688442	1	1	1	1	3	3	3	1	0	0	3	1	6	220
2479686	Trichoglossus haematodus	Animalia	Aves	36.5		1	1	1	1	3	3	3	3	0	0	1	1	1	212
2882841	Vaccinium macrocarpon	Plantae	Magnoliopsida	36.5		1	1	2	3	1	1	2	2	1	1	2	2	6	220
2931104	Solanum pseudocapsicum	Plantae	Magnoliopsida	36.5		2	2	2	2	1	1	1	1	1	1	2	2	6	220
6100996	Crithagra mozambica	Animalia	Aves	36.5		1	1	1	1	3	2	3	2	1	1	1	1	1	212
3012089	Sorbaria sorbifolia	Plantae	Magnoliopsida	36	1.0822397540127406	1	1	1	3	1	1	1	3	1	3	1	3	6	220
10755213	Narcissus hispanicus hispanicus	Plantae	Liliopsida	36	1.0791853355836614	1	1	1	3	1	1	1	3	1	3	1	3	6	196
2686212	Larix decidua	Plantae	Pinopsida	36	0.9978033131375337	1	3	1	1	1	3	1	1	1	3	1	1	6	194
2880539	Quercus rubra	Plantae	Magnoliopsida	36	0.9935126406590155	1	3	1	1	1	3	1	1	1	3	1	1	6	220
2091932	Pulvinaria hydrangeae	Animalia	Insecta	36	0.9925416724031466	3	1	2	1	1	1	1	1	1	1	2	3	1	216
3040233	Populus alba	Plantae	Magnoliopsida	36	0.9751184122809545	1	3	1	1	1	3	1	1	1	3	1	1	6	220
2685361	Abies grandis	Plantae	Pinopsida	36	0.9605305227649003	1	1	3	1	1	1	3	1	1	1	3	1	6	194
3003244	Rosa multiflora Thunb.	Plantae	Magnoliopsida	36	0.9546923420343066	1	3	1	1	1	3	1	1	1	3	1	1	6	220
1718308	Acheta domesticus	Animalia	Insecta	36	0.9103961728058976	1	3	1	1	1	3	1	1	1	3	1	1	1	216
2498065	Anas flavirostris	Animalia	Aves	36	0.9043296603402459	1	1	2	1	3	3	3	1	0	0	1	1	1	212
5355395	Spartium junceum	Plantae	Magnoliopsida	36	0.9013974042175849	3	0	3	1	1	0	2	1	2	0	3	1	6	220
3039046	Fatsia japonica	Plantae	Magnoliopsida	36	0.6202391343255282	1	1	2	0	3	3	2	0	1	1	3	0	6	220
2650479	Phlebodium aureum	Plantae	Polypodiopsida	36		1	1	1	1	1	1	1	1	3	3	3	3	6	7228684
2772885	Ornithogalum pyramidale	Plantae	Liliopsida	36		1	1	1	1	1	1	1	1	3	3	3	3	6	196
3039272	Elaeagnus multiflora	Plantae	Magnoliopsida	36		1	1	1	1	1	1	1	1	3	3	3	3	6	220
3054352	Juglans cinerea	Plantae	Magnoliopsida	36		3	3	3	3	0	0	1	1	0	0	1	1	6	220
4938682	Larix marschlinsii	Plantae	Pinopsida	36		2	2	2	2	2	2	2	2	0	0	0	0	6	194
5362046	Sedum spathulifolium	Plantae	Magnoliopsida	36		1	1	1	1	1	1	3	3	1	1	3	3	6	220
5367214	Potentilla nepalensis	Plantae	Magnoliopsida	36		3	3	3	3	0	0	1	1	0	0	1	1	6	220
7730307	Erythranthe lutea	Plantae	Magnoliopsida	36		1	1	1	1	1	1	1	1	3	3	3	3	6	220
7881150	Polygonatum hybridum	Plantae	Liliopsida	36		3	3	3	3	0	0	0	0	1	1	1	1	6	196
9480191	Mareca falcata	Animalia	Aves	36		3	3	3	3	0	0	1	1	0	0	1	1	1	212
9791464	Colinus virginianus	Animalia	Aves	36		1	1	1	1	1	1	1	1	3	3	3	3	1	212
9235549	Sibirionetta formosa	Animalia	Aves	35.5	0.9558465571446327	1	1	1	1	2	2	2	1	2	2	2	1	1	212
2888867	Rheum rhabarbarum	Plantae	Magnoliopsida	35.5	0.891567755306944	1	1	1	1	2	2	1	1	3	3	1	1	6	220
8342911	Papaver setiferum	Plantae	Magnoliopsida	35.5	0.5775518112796737	1	1	1	1	2	1	2	1	3	1	3	1	6	220
7645931	Salix acutifolia	Plantae	Magnoliopsida	35.5	0.5313072618785468	2	1	2	1	2	1	2	1	1	1	2	1	6	220
3856436	Viburnum davidi	Plantae	Magnoliopsida	35.5		1	1	1	1	3	3	1	1	1	1	2	2	6	220
5372639	Salix babylonica	Plantae	Magnoliopsida	35	0.9779234994188941	2	3	0	0	2	3	0	0	2	3	0	2	6	220
5671747	Cenchrus alopecuroides	Plantae	Liliopsida	35	0.9258229527787429	2	2	1	1	1	1	1	1	3	2	1	1	6	196
2049722	Adelges laricis	Animalia	Insecta	35		3	3	1	1	1	1	1	1	1	1	1	1	1	216
2220312	Hemimysis anomala	Animalia	Malacostraca	35		1	1	1	1	1	1	2	2	2	3	2	2	1	229
2726538	Carex muskingumensis	Plantae	Liliopsida	35		1	1	1	1	2	2	2	2	1	2	2	1	6	196
3902360	Mentha cervina	Plantae	Magnoliopsida	35		1	1	1	1	1	1	1	1	3	3	3	2	6	220
7420038	Prunella grandiflora	Plantae	Magnoliopsida	35		1	1	3	3	2	2	2	2	0	0	0	0	6	220
4352332	Phoenicopterus roseus	Animalia	Aves	34.5	1.1331590986422502	1	0	1	3	1	0	2	3	3	0	2	3	1	212
3067891	Euphorbia prostrata	Plantae	Magnoliopsida	34.5	0.9971948187098991	3	1	1	1	2	1	1	1	1	1	1	3	6	220
2702822	Echinochloa frumentacea	Plantae	Liliopsida	34.5	0.9816699522106337	3	3	2	1	0	0	1	1	1	1	2	1	6	196
5289666	Setaria faberi	Plantae	Liliopsida	34.5	0.9713836718454039	2	1	1	1	2	1	1	1	2	3	1	1	6	196
2220347	Limnomysis benedeni	Animalia	Malacostraca	34.5	0.9261476507707276	1	2	1	2	1	2	1	2	1	2	1	2	1	229
3120790	Artemisia verlotiorum	Plantae	Magnoliopsida	34.5	0.8353559479777719	3	1	1	1	2	1	1	1	2	1	1	1	6	220
5219858	Ondatra zibethicus	Animalia	Mammalia	34.5	0.7293791445522276	1	3	1	1	1	3	1	1	1	3	0	1	1	359
8149049	Wisteria sinensis	Plantae	Magnoliopsida	34.5	0.682421731979408	1	1	2	1	2	2	2	1	1	1	2	1	6	220
2873877	Linum austriacum	Plantae	Magnoliopsida	34.5	0.65538079884998	3	1	1	0	3	1	1	0	3	1	1	0	6	220
2489005	Acridotheres tristis	Animalia	Aves	34.5		0	0	3	3	1	1	3	3	1	1	1	1	1	212
7636833	Syringa josikaea	Plantae	Magnoliopsida	34.5		1	1	1	1	1	1	3	2	1	1	3	3	6	220
9382645	Rosa virginiana	Plantae	Magnoliopsida	34.5		1	1	1	1	3	3	2	2	0	1	1	1	6	220
2498329	Bucephala albeola	Animalia	Aves	34	0.9992768659043458	1	1	1	3	1	1	1	2	2	1	2	2	1	212
2474051	Alectoris rufa	Animalia	Aves	34	0.9121982909099894	2	0	2	1	3	0	3	1	1	0	2	1	1	212
4259350	Tilia tomentosa	Plantae	Magnoliopsida	34	0.863079727631923	2	1	1	0	2	3	1	0	2	3	1	0	6	220
2498393	Dendrocygna autumnalis	Animalia	Aves	34	0.8573997404404892	2	2	2	1	1	1	2	1	1	1	1	1	1	212
3170823	Paulownia tomentosa	Plantae	Magnoliopsida	34	0.48646753213049326	3	0	0	1	3	2	0	1	3	2	0	1	6	220
2474416	Porphyrio porphyrio	Animalia	Aves	34		1	1	1	1	3	3	3	3	0	0	0	0	1	212
2701612	Juncus ensifolius	Plantae	Liliopsida	34		1	1	1	2	2	2	2	2	1	1	1	1	6	196
3667238	Oenothera paradoxa	Plantae	Magnoliopsida	34		1	1	2	2	1	1	1	1	1	3	2	2	6	220
4121791	Molinia arundinacea	Plantae	Liliopsida	34		1	1	1	1	3	3	3	3	0	0	0	0	6	196
5296432	Sisyrinchium striatum	Plantae	Liliopsida	34		1	1	1	1	1	1	3	3	1	1	3	1	6	196
9771172	Valerianella locusta locusta	Plantae	Magnoliopsida	34		1	1	1	1	3	3	3	3	0	0	0	0	6	220
2705286	Avena sterilis	Plantae	Liliopsida	33.5	0.9291619970943852	1	2	1	1	1	2	1	1	2	2	2	1	6	196
5289503	Typha laxmannii	Plantae	Liliopsida	33.5	0.8761675169350921	1	1	1	1	2	2	1	1	2	2	2	1	6	196
2926572	Physostegia virginiana	Plantae	Magnoliopsida	33.5	0.820504902323737	1	1	2	1	1	1	2	1	2	2	2	1	6	220
5372614	Salix eriocephala	Plantae	Magnoliopsida	33.5	0.8071521471519941	1	1	2	1	1	1	2	1	2	1	3	1	6	220
8358048	Potentilla recta obscura	Plantae	Magnoliopsida	33.5	0.6384599421246282	1	1	1	1	3	3	3	1	0	0	1	1	6	220
2498156	Anas undulata	Animalia	Aves	33.5		1	1	1	1	1	1	2	2	2	2	2	2	1	212
2882443	Cabomba caroliniana	Plantae	Magnoliopsida	33.5		1	1	1	1	1	1	1	1	3	3	2	2	6	220
3642531	Chaerophyllum aureum	Plantae	Magnoliopsida	33.5		1	1	1	1	1	1	1	1	3	2	3	2	6	220
5178057	Caprella mutica	Animalia	Malacostraca	33.5		1	1	1	1	1	1	2	2	2	2	2	2	1	229
8313153	Quercus palustris	Plantae	Magnoliopsida	33	1.1384496744267318	1	1	1	3	1	1	1	3	1	1	1	3	6	220
4129181	Festuca ambigua	Plantae	Liliopsida	33	1.0200503389432178	1	1	1	3	1	1	1	3	1	1	1	3	6	196
4315705	Dikerogammarus villosus	Animalia	Malacostraca	33	1.0150225708541247	1	1	1	3	1	1	1	3	1	1	1	3	1	229
5285637	Pinus sylvestris	Plantae	Pinopsida	33	1.0040892227145732	1	1	1	3	1	1	1	3	1	1	1	3	6	194
2474936	Anthropoides virgo	Animalia	Aves	33	0.7333724282033307	2	2	1	1	1	1	2	1	1	1	2	1	1	212
2888636	Symphoricarpos orbiculatus	Plantae	Magnoliopsida	33	0.7145852227113438	1	1	1	1	1	1	2	1	3	1	3	1	6	220
2498064	Anas erythrorhyncha	Animalia	Aves	33		1	1	1	1	3	3	1	1	1	1	1	1	1	212
3083488	Paeonia officinalis	Plantae	Magnoliopsida	33		1	1	3	3	1	1	1	1	1	1	1	1	6	220
5297966	Iris xiphium	Plantae	Liliopsida	33		1	1	3	3	1	1	1	1	1	1	1	1	6	196
2493633	Taeniopygia guttata	Animalia	Aves	32.5	0.9946996997648665	3	1	0	1	2	1	0	1	3	1	0	3	1	212
3000610	Chaenomeles japonica	Plantae	Magnoliopsida	32.5	0.9666084289397838	2	1	1	0	3	1	1	0	2	3	1	0	6	220
2479407	Myiopsitta monachus	Animalia	Aves	32.5	0.8598027906177261	3	1	1	0	3	1	1	0	2	1	1	0	1	212
3933415	Malva multiflora	Plantae	Magnoliopsida	32.5	0.7237140527844382	1	1	3	0	2	2	2	0	1	1	2	0	6	220
5331238	Viola sororia	Plantae	Magnoliopsida	32.5		1	1	1	1	1	1	2	2	1	1	3	3	6	220
5377395	Matthiola longipetala	Plantae	Magnoliopsida	32.5		1	1	1	1	1	1	2	2	1	1	3	3	6	220
7763534	Lauritrioza alacris	Animalia	Insecta	32.5		1	1	1	1	1	1	1	1	2	2	3	3	1	216
4497180	Andricus aries	Animalia	Insecta	32	1.0247568459905896	1	1	1	3	1	1	1	3	1	1	1	2	1	216
2775530	Yucca flaccida	Plantae	Liliopsida	32	1.0101208594467435	1	1	1	3	1	1	1	3	1	1	1	2	6	196
7501634	Rosa multiflora Murray	Plantae	Magnoliopsida	32	0.9998701235347185	2	0	1	3	2	0	1	2	2	0	1	2	6	220
5362004	Sedum sarmentosum	Plantae	Magnoliopsida	32	0.9826946843078668	1	1	2	1	1	1	2	1	2	1	2	1	6	220
7266343	Salix purpurea purpurea	Plantae	Magnoliopsida	32	0.859500471071537	1	1	1	1	2	1	2	1	2	1	2	1	6	220
9153437	Salix daphnoides	Plantae	Magnoliopsida	32	0.8063940600230679	1	1	1	1	2	1	2	1	2	1	2	1	6	220
4567717	Boettgerilla pallens	Animalia	Gastropoda	32	0.6961061750128572	3	2	0	0	2	3	0	0	2	2	0	0	1	225
2037991	Liguropia juniperi	Animalia	Insecta	32		1	1	1	1	1	2	2	2	1	1	2	2	1	216
4362883	Cerithium vulgatum	Animalia	Gastropoda	32		1	1	1	1	1	1	1	1	1	3	3	3	1	225
5199161	Hypania invalida	Animalia	Polychaeta	32		1	1	1	1	2	2	1	1	2	2	1	1	1	256
2157245	Steatoda grossa	Animalia	Arachnida	31.5	1.6010079573123246	0	1	2	3	0	1	2	3	0	1	2	3	1	367
2995149	Rubus phoenicolasius	Plantae	Magnoliopsida	31.5	1.168062599794646	0	3	0	3	0	3	0	3	0	3	0	3	6	220
3021496	Prunus laurocerasus	Plantae	Magnoliopsida	31.5	1.1622664337807302	0	3	0	3	0	3	0	3	0	3	0	3	6	220
5369784	Geum macrophyllum	Plantae	Magnoliopsida	31.5	1.126896457512109	0	3	0	3	0	3	0	3	0	3	0	3	6	220
2888439	Papaver somniferum	Plantae	Magnoliopsida	31.5	1.0881588938252518	0	3	0	3	0	3	0	3	0	3	0	3	6	220
3054357	Juglans nigra	Plantae	Magnoliopsida	31.5	1.0779984372632325	0	3	0	3	0	3	0	3	0	3	0	3	6	220
2891783	Impatiens balfourii	Plantae	Magnoliopsida	31.5	0.9253703069382037	2	0	2	0	3	0	3	0	2	0	2	0	6	220
3189843	Acer tataricum	Plantae	Magnoliopsida	31.5	0.8162675989908365	1	1	2	1	1	1	2	1	1	1	3	1	6	220
2479311	Platycercus elegans	Animalia	Aves	31.5	0.8002016133099409	1	1	2	1	1	1	1	1	2	2	2	1	1	212
5361762	Myriophyllum heterophyllum	Plantae	Magnoliopsida	31.5	0.7468642228030196	2	1	1	1	2	1	1	1	2	1	1	1	6	220
7325877	Fraxinus angustifolia	Plantae	Magnoliopsida	31.5	0.7251267081726133	1	1	1	1	3	3	2	1	0	0	1	1	6	220
3121258	Artemisia princeps	Plantae	Magnoliopsida	31.5	0.5279534237456939	2	0	2	1	2	0	2	1	2	0	2	1	6	220
4990176	Rhyzobius forestieri	Animalia	Insecta	31.5	0.3206933596263587	1	1	1	0	1	1	2	0	3	3	3	0	1	216
2879520	Quercus conferta	Plantae	Magnoliopsida	31.5	0.22011489692133124	1	1	1	0	1	1	2	0	3	3	3	0	6	220
2053954	Prokelisia marginata	Animalia	Insecta	31.5		1	1	1	1	1	1	1	1	2	3	2	2	1	216
2494097	Euplectes afer	Animalia	Aves	31.5		2	2	1	1	1	2	1	1	1	1	1	1	1	212
3020838	Prunus tomentosa	Plantae	Magnoliopsida	31.5		0	0	3	3	0	0	3	3	0	0	3	3	6	220
5284231	Metasequoia glyptostroboides	Plantae	Pinopsida	31.5		2	2	1	1	1	2	1	1	1	1	1	1	6	194
5410210	Campanula fenestrellata	Plantae	Magnoliopsida	31.5		0	0	3	3	0	0	3	3	0	0	3	3	6	220
9606290	Meleagris gallopavo	Animalia	Aves	31.5		1	1	1	1	1	1	1	1	2	3	2	2	1	212
3036892	Aralia elata	Plantae	Magnoliopsida	31	0.9813385278382378	2	1	0	1	3	1	0	1	2	3	0	1	6	220
2706026	Miscanthus sinensis	Plantae	Liliopsida	31	0.8370166243006676	1	1	1	1	3	1	1	1	2	1	1	1	6	196
2985863	Hylotelephium spectabile	Plantae	Magnoliopsida	31	0.7955870084967632	2	2	2	0	1	1	2	0	1	1	2	0	6	220
7230699	Pinus nigra nigra	Plantae	Pinopsida	31	0.7294024633636677	1	1	2	1	1	1	2	0	2	2	2	0	6	194
1577153	Hermetia illucens	Animalia	Insecta	31		1	1	1	1	1	1	3	3	1	1	1	1	1	216
2080592	Icerya purchasi	Animalia	Insecta	31		1	1	1	1	1	1	3	3	1	1	1	1	1	216
2288926	Potamocorbula amurensis	Animalia	Bivalvia	31		1	1	1	1	1	3	1	1	1	3	1	1	1	137
3026024	Cotoneaster ascendens	Plantae	Magnoliopsida	31		1	1	1	1	1	1	1	1	3	3	1	1	6	220
3171304	Mazus pumilus	Plantae	Magnoliopsida	31		1	1	1	1	1	1	3	1	1	1	3	1	6	220
5231398	Leiothrix lutea	Animalia	Aves	31		1	1	2	2	1	1	1	1	1	1	2	2	1	212
8323119	Bidens triplinervia macrantha	Plantae	Magnoliopsida	31		1	1	1	1	1	1	2	2	1	1	2	3	6	220
3128888	Centaurea solstitialis	Plantae	Magnoliopsida	30.5	0.9934781751721334	1	1	1	2	1	1	2	2	1	1	1	2	6	220
7346102	Erythranthe guttata	Plantae	Magnoliopsida	30.5	0.9928726604618776	0	3	1	1	0	3	1	1	0	3	1	3	6	220
7227181	Carex muricata muricata	Plantae	Liliopsida	30.5	0.9926550340242102	1	1	1	1	2	2	2	1	1	1	1	1	6	196
2985965	Deutzia scabra	Plantae	Magnoliopsida	30.5	0.974935001757835	3	0	1	1	2	0	1	1	3	0	1	1	6	220
8288647	Pterocarya fraxinifolia	Plantae	Magnoliopsida	30.5	0.9512490061737515	2	0	1	0	3	0	1	0	3	2	1	2	6	220
3026049	Cotoneaster dammeri	Plantae	Magnoliopsida	30.5	0.8166174457243806	1	1	2	0	1	1	2	0	2	3	2	0	6	220
5356541	Lathyrus heterophyllus	Plantae	Magnoliopsida	30.5	0.750695016100144	1	1	1	1	2	2	2	1	1	1	1	1	6	220
5392145	Bidens radiata	Plantae	Magnoliopsida	30.5	0.5898497985675724	2	1	2	0	1	1	2	0	2	1	2	0	6	220
3886505	Phlomis russeliana	Plantae	Magnoliopsida	30.5	0.4625773170027711	2	0	2	0	2	0	2	0	3	0	3	0	6	220
2437619	Dolichotis patagonum	Animalia	Mammalia	30.5		0	1	1	1	1	2	2	2	1	2	2	2	1	359
2480766	Threskiornis spinicollis	Animalia	Aves	30.5		1	1	1	1	2	2	3	2	0	0	1	1	1	212
4270675	Echinochloa muricata muricata	Plantae	Liliopsida	30.5		1	1	1	1	1	1	1	1	1	2	3	3	6	196
7190901	Graptemys pseudogeographica pseudogeographica	Animalia	Testudines	30.5		0	1	1	1	0	1	3	3	1	1	3	3	1	11418114
4989904	Harmonia axyridis	Animalia	Insecta	30	1.0326791098519057	1	1	0	1	1	3	0	3	1	3	0	3	1	216
5334194	Macleaya cordata	Plantae	Magnoliopsida	30	0.9419792098360181	1	1	1	1	2	2	1	1	1	1	2	1	6	220
2684171	Thuja plicata	Plantae	Pinopsida	30	0.9398502181774282	1	3	0	1	1	3	0	1	1	3	0	1	6	194
5582033	Salix udensis	Plantae	Magnoliopsida	30	0.9147494954147746	1	1	3	0	1	1	2	0	2	1	2	0	6	220
8362005	Sasa palmata	Plantae	Liliopsida	30	0.7283558194272491	1	0	2	1	2	0	2	1	2	0	3	1	6	196
2492196	Melospiza melodia	Animalia	Aves	30		3	3	3	3	0	0	0	0	0	0	0	0	1	212
2769493	Maianthemum stellatum	Plantae	Liliopsida	30		1	1	1	1	1	1	1	1	2	2	2	2	6	196
2889010	Rumex cristatus	Plantae	Magnoliopsida	30		3	3	3	3	0	0	0	0	0	0	0	0	6	220
5373039	Salix sepulcralis chrysocoma	Plantae	Magnoliopsida	30		1	1	1	1	1	1	2	2	1	1	2	2	6	220
7262958	Acer monspessulanum	Plantae	Magnoliopsida	30		1	1	1	1	1	1	1	1	2	2	2	2	6	220
9228111	Fumaria bastardii	Plantae	Magnoliopsida	30		0	0	2	3	1	1	1	1	1	1	3	3	6	220
2498408	Lophodytes cucullatus	Animalia	Aves	29.5	0.9553426688295963	2	1	1	1	2	1	1	1	1	1	1	1	1	212
3690997	Cardamine occulta	Plantae	Magnoliopsida	29.5	0.7314906564916512	3	1	0	0	3	1	0	0	2	3	0	0	6	220
2865565	Lagarosiphon major	Plantae	Liliopsida	29.5	0.6591968534862008	2	0	2	1	2	0	1	1	2	0	2	1	6	196
1651430	Aedes albopictus	Animalia	Insecta	29.5		2	2	1	1	1	1	1	1	1	1	1	1	1	216
3189883	Acer rubrum	Plantae	Magnoliopsida	29.5		1	1	1	1	1	1	3	2	1	1	1	1	6	220
5303040	Thalia dealbata	Plantae	Liliopsida	29.5		2	2	1	1	1	1	1	1	1	1	1	1	6	196
6391417	Rumex thyrsiflorus	Plantae	Magnoliopsida	29	0.9925307963660203	2	1	2	1	0	1	2	1	1	1	1	1	6	220
2874706	Tamarix parviflora	Plantae	Magnoliopsida	29	0.6785895377765296	3	0	3	0	2	0	2	0	1	0	1	0	6	220
1551754	Phytomyza jucunda	Animalia	Insecta	29		1	1	1	1	1	1	1	1	1	1	3	3	1	216
2437282	Tamiasciurus hudsonicus	Animalia	Mammalia	29		1	1	1	1	1	1	1	1	1	1	3	3	1	359
2747939	Crocosmia crocosmiiflora	Plantae	Liliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	196
2888806	Scabiosa ochroleuca	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
2964167	Lupinus albus	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
3138192	Eutrochium purpureum	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
3150935	Echinacea purpurea	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
3151434	Symphyotrichum dumosum	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
3189836	Acer pensylvanicum	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
4048240	Elaeagnus submacrophylla	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
5373483	Crambe hispanica abyssinica	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
5414932	Chelone obliqua	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
5415453	Acanthus spinosus	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
5563116	Nemesia caerulea	Plantae	Magnoliopsida	29		1	1	1	1	1	1	1	1	1	1	3	3	6	220
