taxonKey	taxonName	kingdom	class	year_2024_em_status_occupancy_natura2000	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_Belgium	year_2023_em_status_occupancy_natura2000	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_Belgium	year_2022_em_status_occupancy_natura2000	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_Belgium	mean_growth	clasKey
5415039	Syringa vulgaris L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1102890673530144	220
3033833	Delphinium ajacis L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1074601764842067	220
7810918	Scrophularia vernalis L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.10599286661317	220
5371808	Angelica archangelica L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0995338614211245	220
3189815	Aesculus hippocastanum L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0883885650483018	220
3083975	Corispermum pallasii Steven	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0841644013156069	220
10071055	Scandosorbus ×intermedia (Ehrh.) Sennikov	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0824946228432253	220
3050364	Bunias orientalis L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0813298918774294	220
5356345	Laburnum anagyroides Medik.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0725380266659714	220
3053406	Rorippa austriaca (Crantz) Besser	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0714473424731024	220
2876607	Alnus cordata (Loisel.) Duby	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0621226422402927	220
2931237	Solanum triflorum Nutt.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0601323646139393	220
8190077	Populus ×canadensis Moench	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0588273636038055	220
5285637	Pinus sylvestris L.	Plantae	Pinopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0555631470918179	194
2891390	Geranium phaeum L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0523781440639544	220
3123663	Pilosella caespitosa (Dumort.) P.D.Sell & C.West	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.047577109742214	220
5341784	Physalis peruviana L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0470877680468977	220
7095665	Claytonia perfoliata subsp. perfoliata	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0331075085979047	220
3031774	Mespilus germanica L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0298076325798997	220
3119175	Helianthus tuberosus L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0271764102378051	220
8313153	Quercus palustris Münchh.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0223497035807296	220
9206251	Helianthus annuus L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.0150912015899287	220
2367911	Misgurnus mohoity (Dybowski, 1869)	Animalia		1	3	1	3	1	3	1	3	1	0	1	0	12.64015881464535	
3170247	Asclepias syriaca L.	Plantae	Magnoliopsida	1	3	1	3	1	2	1	3	1	1	1	3	1.0161966571824854	220
3120284	Achillea filipendulina Lam.	Plantae	Magnoliopsida	1	3	1	3	0	3	1	3	0	3	1	3	1.2361389984669606	220
3046736	Sisymbrium altissimum L.	Plantae	Magnoliopsida	1	3	1	2	1	3	2	2	1	3	2	2		220
2498163	Anser canagicus (Sevastianov, 1802)	Animalia	Aves	1	3	1	1	2	1	1	1	2	1	1	1	0.8783430600746774	212
2956441	Colutea ×media Willd.	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	1.0030423420272003	220
3120790	Artemisia verlotiorum Lamotte	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	0.996464466430858	220
3189837	Acer saccharinum L.	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	0.9885079954296856	220
7915783	Oenothera ×fallax Renner	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	0.986681189470555	220
8994150	Oenothera parviflora L.	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	0.9707978399710031	220
2927004	Salvia officinalis L.	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	0.9662711815329393	220
5415009	Linaria supina (L.) Chaz.	Plantae	Magnoliopsida	1	3	1	1	1	3	1	1	1	3	1	1	0.9444356853766968	220
5229249	Sterna dougallii Montagu, 1813	Animalia	Aves	1	3	1	1	1	3	1	1	1	3	1	1	0.8667992977953682	212
2651122	Polystichum munitum (Kaulf.) C.Presl	Plantae	Polypodiopsida	1	3	1	1	1	1	1	1	3	3	3	3		7228684
4484176	Cacopsylla fulguralis (Kuwayama, 1908)	Animalia	Insecta	1	3	1	1	1	1	1	1	1	3	1	1	0.880576664744702	216
3032611	Darmera peltata (Torr. ex Benth.) Voss	Plantae	Magnoliopsida	1	3	1	1	1	1	1	1	1	1	1	1	0.9318586467066011	220
7645931	Salix acutifolia Willd.	Plantae	Magnoliopsida	1	3	1	0	2	2	1	0	2	2	1	0	0.6168308951628562	220
2437450	Tamias sibiricus (Laxmann, 1769)	Animalia	Mammalia	1	3	1	0	1	3	1	0	1	3	1	0	0.8920147134120928	359
5414239	Ilex crenata Thunb.	Plantae	Magnoliopsida	1	3	0	1	1	3	0	1	3	3	0	3	0.9739350042628542	220
7315072	Papaver atlanticum (Ball) Coss.	Plantae	Magnoliopsida	1	2	3	3	1	2	3	3	1	3	3	3	1.230035041048129	220
5334240	Lonicera japonica Thunb.	Plantae	Magnoliopsida	1	2	3	3	1	2	3	3	1	3	3	3	1.2111954298643275	220
3046015	Cardamine corymbosa Hook.f.	Plantae	Magnoliopsida	1	2	3	3	1	1	3	3	1	2	3	3	1.0501425117628795	220
4129181	Festuca ambigua Le Gall	Plantae	Liliopsida	1	2	3	1	1	2	3	1	1	2	3	1	0.9585308130886122	196
2889088	Reynoutria sachalinensis (F.Schmidt) Nakai	Plantae	Magnoliopsida	1	2	2	3	1	2	2	3	1	3	3	3	1.0223811105875749	220
5289744	Phalaris canariensis L.	Plantae	Liliopsida	1	2	2	3	1	2	2	3	1	2	2	3	1.0374787913031922	196
3121258	Artemisia princeps Pamp.	Plantae	Magnoliopsida	1	2	2	1	2	2	2	1	2	1	2	1	0.7760092093801463	220
1852831	Blastobasis adustella Walsingham, 1894	Animalia	Insecta	1	2	2	1	1	3	3	3	3	3	3	3		216
3152614	Abutilon theophrasti Medik.	Plantae	Magnoliopsida	1	2	2	1	1	2	2	1	1	3	3	1	0.9955681940584096	220
3034015	Laurus nobilis L.	Plantae	Magnoliopsida	1	2	2	0	1	1	2	0	1	3	2	0	0.6761616604194014	220
2857017	Allium paradoxum (M.Bieb.) G.Don	Plantae	Liliopsida	1	2	1	3	3	2	1	3	3	3	3	3	1.2186813861075925	196
3146717	Erigeron bonariensis L.	Plantae	Magnoliopsida	1	2	1	3	1	2	1	3	1	2	1	3	1.1259181783957104	220
2888579	Leycesteria formosa Wall.	Plantae	Magnoliopsida	1	2	1	3	1	2	1	3	1	2	1	3	1.0453150043105013	220
5219858	Ondatra zibethicus (Linnaeus, 1766)	Animalia	Mammalia	1	2	1	3	1	2	1	3	1	2	1	3	1.0346160026789435	359
5388595	Jacobaea maritima (L.) Pelser & Meijden	Plantae	Magnoliopsida	1	2	1	3	1	2	1	3	0	2	1	3	1.0741900161250384	220
2891664	Oxalis articulata Savigny	Plantae	Magnoliopsida	1	2	1	2	1	3	1	3	1	2	1	2		220
2928761	Nicotiana alata Link & Otto	Plantae	Magnoliopsida	1	2	1	2	1	2	1	2	1	3	1	3		220
3064669	Euphorbia myrsinites L.	Plantae	Magnoliopsida	1	2	1	2	1	2	1	2	1	2	1	2		220
9350124	Natrix helvetica (Lacépède, 1789)	Animalia	Squamata	1	2	1	1	1	2	1	1	1	2	1	1	0.9085922224717621	11592253
6363863	Arenaria montana L.	Plantae	Magnoliopsida	1	2	1	1	1	1	1	1	3	3	3	3		220
4102952	Knautia macedonica Griseb.	Plantae	Magnoliopsida	1	2	1	1	1	1	1	1	1	2	3	1	0.7566376942486351	220
7681436	Cytisus multiflorus (L'Hér.) Sweet	Plantae	Magnoliopsida	1	2	1	0	3	2	1	0	3	2	1	0	0.8481390520580647	220
7127354	Cyclamen coum Mill.	Plantae	Magnoliopsida	1	2	1	0	1	2	1	0	1	3	1	0	0.7383300922309566	220
8288647	Pterocarya fraxinifolia (Poir.) Spach	Plantae	Magnoliopsida	1	2	0	2	0	2	0	2	0	2	0	3		220
2722515	Carex morrowii Boott	Plantae	Liliopsida	1	2	0	0	1	1	0	0	1	1	0	0	0.46800860041830733	196
2038171	Opsius stactogalus Fieber, 1866	Animalia	Insecta	1	1	3	3	3	3	3	3	3	3	3	3	1.083416949561124	216
5414932	Chelone obliqua L.	Plantae	Magnoliopsida	1	1	3	3	3	3	3	3	1	1	1	1		220
5232437	Branta canadensis (Linnaeus, 1758)	Animalia	Aves	1	1	3	3	3	1	3	3	3	1	3	3	1.115102970237961	212
7901652	Viola ×wittrockiana Gams ex Kappert	Plantae	Magnoliopsida	1	1	3	3	2	1	3	3	2	1	3	3	1.2105512381289654	220
3197314	Sargassum muticum (Yendo) Fensholt	Chromista	Phaeophyceae	1	1	3	3	1	3	3	3	3	3	3	3	1.0425062145034683	7073593
3033242	Anemone blanda Schott & Kotschy	Plantae	Magnoliopsida	1	1	3	3	1	3	3	3	1	3	3	3	1.3440678995388688	220
3034782	Smyrnium olusatrum L.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	2	2	3	3	1.238289339440139	220
2080592	Icerya purchasi Maskell, 1879	Animalia	Insecta	1	1	3	3	1	1	3	3	1	3	2	2		216
2220347	Limnomysis benedeni Czerniavsky, 1882	Animalia	Malacostraca	1	1	3	3	1	1	3	3	1	2	3	3	1.3332652217491416	229
2498329	Bucephala albeola (Linnaeus, 1758)	Animalia	Aves	1	1	3	3	1	1	3	3	1	1	3	3	1.2290920367798468	212
7671397	Phuopsis stylosa (Trin.) G.Nicholson	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.1609864163580024	220
2327735	Ficopomatus enigmaticus (Fauvel, 1923)	Animalia	Polychaeta	1	1	3	3	1	1	3	3	1	1	3	3	1.1539800551009696	256
5383969	Blitum virgatum L.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.1531478517138365	220
2985965	Deutzia scabra Thunb.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.1478085489535146	220
3610757	Cuscuta campestris Yunck.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.1469118047778648	220
5359175	Trifolium resupinatum L.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.12201954298702	220
7437751	Urtica membranacea Poir. ex Savigny	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.1169155581480654	220
5362215	Cydonia oblonga Mill.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.11133710772306	220
5392145	Bidens radiata Thuill.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.1061143650999306	220
9073641	Camelina sativa (L.) Crantz	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.0875543837696084	220
3034393	Eryngium planum L.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.0578266774882088	220
5228034	Chrysolophus pictus (Linnaeus, 1758)	Animalia	Aves	1	1	3	3	1	1	3	3	1	1	3	3	1.0503431452974519	212
2705953	Eleusine indica (L.) Gaertn.	Plantae	Liliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.049173436165759	196
5421180	Koelreuteria paniculata Laxm.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.047838629735033	220
9419993	Erodium moschatum (L.) L'Hér.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.0467402813321898	220
8584304	Guizotia abyssinica (L.fil.) Cass.	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	3	3	1.0294473633631414	220
7344766	Rudbeckia fulgida Aiton	Plantae	Magnoliopsida	1	1	3	3	1	1	3	3	1	1	1	1		220
5355395	Spartium junceum L.	Plantae	Magnoliopsida	1	1	3	3	1	1	1	3	1	1	1	3	1.1266505568017335	220
4544661	Aceria ilicis (Canestrini, 1890)	Animalia	Arachnida	1	1	3	3	1	1	1	1	1	3	1	3		367
2176858	Philaeus chrysops (Poda, 1761)	Animalia	Arachnida	1	1	3	3	1	1	1	1	1	1	3	3		367
2440196	Macropus rufogriseus (Desmarest, 1817)	Animalia	Mammalia	1	1	3	3	1	1	1	1	1	1	1	1		359
2890739	Geranium versicolor L.	Plantae	Magnoliopsida	1	1	3	2	2	2	2	2	1	1	2	2		220
7905507	Amaranthus albus L.	Plantae	Magnoliopsida	1	1	3	2	1	1	3	2	1	1	3	3		220
5403541	Crepis bursifolia L.	Plantae	Magnoliopsida	1	1	3	2	1	1	1	1	1	1	1	1		220
2683866	Chamaecyparis lawsoniana (A.Murray bis) Parl.	Plantae	Pinopsida	1	1	3	1	3	1	3	1	3	3	3	3	0.9887209971327947	194
5561475	Chaenostoma cordatum Benth.	Plantae	Magnoliopsida	1	1	3	1	3	1	3	1	3	1	3	3	0.9887914615569094	220
4483971	Populicerus albicans (Kirschbaum, 1868)	Animalia	Insecta	1	1	3	1	2	2	2	1	3	3	2	1	0.8437412886993801	216
2972595	Onobrychis viciifolia Scop.	Plantae	Magnoliopsida	1	1	3	1	1	1	3	3	1	1	3	3	1.013162594357764	220
4483961	Viridicerus ustulatus (Mulsant & Rey, 1855)	Animalia	Insecta	1	1	3	1	1	1	3	3	0	1	3	3	1.0332427634828036	216
2650827	Cyrtomium fortunei J.Sm.	Plantae	Polypodiopsida	1	1	3	1	1	1	3	1	1	1	3	3	0.9271165518413281	7228684
2965531	Medicago polymorpha L.	Plantae	Magnoliopsida	1	1	3	1	1	1	3	1	1	1	3	1	1.0056049265307352	220
2498388	Aix galericulata (Linnaeus, 1758)	Animalia	Aves	1	1	3	1	1	1	3	1	1	1	3	1	1.001589856175604	212
2773281	Ornithogalum nutans L.	Plantae	Liliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.9900180462282651	196
2480410	Parabuteo unicinctus (Temminck, 1824)	Animalia	Aves	1	1	3	1	1	1	3	1	1	1	3	1	0.9838350900509751	212
5392883	Echinops sphaerocephalus L.	Plantae	Magnoliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.9470628044637043	220
3171954	Verbascum virgatum Stokes	Plantae	Magnoliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.933471407115205	220
4125308	Panicum schinzii Hack.	Plantae	Liliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.9135372379044854	196
5289666	Setaria faberi R.A.W.Herrm.	Plantae	Liliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.9127333023050852	196
2498046	Chenonetta jubata (Latham, 1801)	Animalia	Aves	1	1	3	1	1	1	3	1	1	1	3	1	0.9122399264194285	212
5362054	Crassula helmsii (Kirk) Cockayne	Plantae	Magnoliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.9025136174050171	220
2858581	Narcissus poeticus L.	Plantae	Liliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.8205196436255192	196
5374922	Arabis caucasica Willd.	Plantae	Magnoliopsida	1	1	3	1	1	1	3	1	1	1	3	1	0.8197496387482845	220
2008616	Empicoris rubromaculatus (Blackburn, 1888)	Animalia	Insecta	1	1	3	0	1	1	3	0	3	1	1	0	0.8102783229584426	216
7753992	Helix lucorum Linnaeus, 1758	Animalia	Gastropoda	1	1	2	3	1	1	3	3	1	1	2	2		225
5712981	Coccus hesperidum Linnaeus, 1758	Animalia	Insecta	1	1	2	2	3	3	3	3	1	1	3	3		216
3092691	Soliva sessilis Ruiz & Pav.	Plantae	Magnoliopsida	1	1	2	2	2	1	2	1	1	2	1	1		220
8406661	Silene uniflora Roth	Plantae	Magnoliopsida	1	1	2	2	1	3	2	2	1	1	2	2		220
3711846	Hypericum ×hidcoteense Geerinck	Plantae	Magnoliopsida	1	1	2	2	1	1	3	3	1	1	2	2		220
1577153	Hermetia illucens (Linnaeus, 1758)	Animalia	Insecta	1	1	2	2	1	1	3	3	1	1	1	1		216
2157203	Steatoda nobilis (Thorell, 1875)	Animalia	Arachnida	1	1	2	2	1	1	2	2	3	3	3	3		367
3935079	Malva arborea (L.) Webb & Berthel.	Plantae	Magnoliopsida	1	1	2	2	1	1	2	2	1	3	3	3		220
7740617	Skimmia japonica Thunb.	Plantae	Magnoliopsida	1	1	2	2	1	1	1	1	3	3	3	3		220
5229204	Eudocimus ruber (Linnaeus, 1758)	Animalia	Aves	1	1	2	2	1	1	1	1	1	3	2	2		212
2479329	Platycercus eximius (Shaw, 1792)	Animalia	Aves	1	1	2	2	1	1	1	1	1	1	1	1		212
9182765	Calendula arvensis L.	Plantae	Magnoliopsida	1	1	2	1	2	1	3	1	2	1	3	1	0.7802757753524437	220
2479544	Agapornis fischeri Reichenow, 1887	Animalia	Aves	1	1	2	1	1	1	2	2	3	3	3	3		212
3112110	Cotula coronopifolia L.	Plantae	Magnoliopsida	1	1	2	1	1	1	2	1	1	1	2	1	0.8692125977832985	220
2287073	Dreissena bugensis (Andrusov, 1897)	Animalia	Bivalvia	1	1	2	1	1	1	2	1	1	1	2	1	0.8643635576773284	137
8745918	Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011	Animalia	Gastropoda	1	1	2	1	1	1	2	1	1	1	2	1	0.6954892159929166	225
7157952	Dryopteris erythrosora (D.C.Eaton) Kuntze	Plantae	Polypodiopsida	1	1	2	1	1	1	1	1	3	2	2	1		7228684
9398259	Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela	Plantae	Liliopsida	1	1	1	3	1	3	1	3	1	3	1	3	1.0399974445683562	196
2498252	Alopochen aegyptiaca (Linnaeus, 1766)	Animalia	Aves	1	1	1	3	1	3	1	3	1	3	1	3	1.0336668292997668	212
5289906	Rostraria cristata (L.) Tzvelev	Plantae	Liliopsida	1	1	1	3	1	1	1	3	2	1	1	3	1.0375387703127064	196
3034182	Ammi majus L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	3	1	3	1.1317573261887974	220
2988188	Pyracantha coccinea M.Roem.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	3	1	3	1.0527817955092231	220
8373355	Artemisia annua L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.211387201830904	220
5384396	Amaranthus deflexus L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.1739648306994979	220
3033518	Clematis viticella L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.173484120580456	220
9080185	Amaranthus hypochondriacus L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.1575700416529746	220
5568339	Dysphania pumilio (R.Br.) Mosyakin & Clemants	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.142032887512749	220
2986184	Ribes alpinum L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.1284010132337587	220
5357407	Amorpha fruticosa L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0913665324577129	220
2880580	Quercus cerris L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0888897648788167	220
8946295	Pontastacus leptodactylus (Eschscholtz, 1823)	Animalia	Malacostraca	1	1	1	3	1	1	1	3	1	1	1	3	1.086334626695758	229
2888553	Dicentra formosa (Andrews) Walp.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0662945948768991	220
3152560	Hibiscus trionum L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0645973458863083	220
5363613	Aronia ×prunifolia (Marshall) Rehder	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0638469600181224	220
3003709	Rosa glauca Pourr.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0619195980256602	220
3141890	Cyclachaena xanthiifolia (Nutt.) Fresen.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.052821999173906	220
6085036	Vulpia ciliata subsp. ciliata	Plantae	Liliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0505098744708448	196
3190382	Ruta graveolens L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0479945822274963	220
2927850	Polemonium caeruleum L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0426424193648847	220
2930262	Solanum tuberosum L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0408196289501548	220
2875968	Corylus colurna L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0367205238003734	220
2959443	Gleditsia triacanthos L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0310346915591366	220
5372639	Salix babylonica L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0310266785351851	220
3003244	Rosa multiflora Thunb.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.030237182595637	220
3000610	Chaenomeles japonica (Thunb.) Lindl. ex Spach	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0290876644699667	220
5411408	Campanula latifolia L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0266110559078445	220
3172059	Veronica spicata L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0244903008864326	220
5377778	Aurinia saxatilis (L.) Desv.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0213162443999941	220
9188840	Epilobium ciliatum Raf.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0175055811082478	220
5358907	Trifolium alexandrinum L.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0155299867715772	220
3050595	Hirschfeldia incana (L.) Lagr.-Foss.	Plantae	Magnoliopsida	1	1	1	3	1	1	1	3	1	1	1	3	1.0131000213536867	220
3036033	Hedera colchica (K.Koch) K.Koch	Plantae	Magnoliopsida	1	1	1	3	1	1	1	2	1	1	1	3		220
8042568	Artemisia abrotanum L.	Plantae	Magnoliopsida	1	1	1	2	1	1	1	2	3	3	1	3		220
7322529	Oenothera ×rubricaulis Kleb.	Plantae	Magnoliopsida	1	1	1	2	1	1	1	2	1	1	1	2	0.9106363322082448	220
7162908	Convolvulus tricolor L.	Plantae	Magnoliopsida	1	1	1	2	1	1	1	1	3	3	1	2		220
2888435	Papaver bracteatum Lindl.	Plantae	Magnoliopsida	1	1	1	2	1	1	1	1	1	3	1	3		220
6164210	Canis lupus familiaris Linnaeus, 1758	Animalia	Mammalia	1	1	1	1	3	3	3	2	2	3	2	2		359
5227775	Phasianus versicolor Vieillot, 1825	Animalia	Aves	1	1	1	1	3	3	3	2	1	1	1	1		212
4034001	Persicaria nepalensis (Meisn.) H.Gross	Plantae	Magnoliopsida	1	1	1	1	3	3	2	2	1	1	1	1		220
5220136	Dama dama (Linnaeus, 1758)	Animalia	Mammalia	1	1	1	1	3	3	1	1	3	3	3	1	0.8790571050310445	359
2177741	Hasarius adansoni (Audouin, 1826)	Animalia	Arachnida	1	1	1	1	3	3	1	1	1	1	1	1	0.935045823433929	367
1920491	Pieris mannii (Mayer, 1851)	Animalia	Insecta	1	1	1	1	2	2	2	2	1	1	1	1		216
4497180	Andricus aries (Giraud, 1859)	Animalia	Insecta	1	1	1	1	2	2	2	1	2	2	1	1	0.8174968546347776	216
2286388	Mulinia lateralis (Say, 1822)	Animalia	Bivalvia	1	1	1	1	2	2	2	1	1	1	1	1		137
2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	Plantae	Magnoliopsida	1	1	1	1	2	2	1	1	3	3	1	1	0.9491463833134035	220
7881150	Polygonatum ×hybridum Brügger	Plantae	Liliopsida	1	1	1	1	2	1	1	1	2	1	1	1	0.9533162997508123	196
1031394	Ectopsocus petersi Smithers, 1978	Animalia	Insecta	1	1	1	1	2	1	1	1	2	1	1	1	0.8351341604740733	216
2288926	Potamocorbula amurensis (Schrenck, 1862)	Animalia	Bivalvia	1	1	1	1	1	2	1	2	1	1	1	1		137
5289643	Apera interrupta (L.) P.Beauv.	Plantae	Liliopsida	1	1	1	1	1	2	1	1	1	1	1	1	0.97800005707728	196
2855893	Allium roseum L.	Plantae	Liliopsida	1	1	1	1	1	1	3	2	1	1	2	2		196
5304257	Hyacinthoides hispanica (Mill.) Rothm.	Plantae	Liliopsida	1	1	1	1	1	1	3	1	1	1	3	1	0.9264277120416289	196
4484009	Tremulicerus distinguendus (Kirschbaum, 1868)	Animalia	Insecta	1	1	1	1	1	1	2	2	3	3	3	3		216
3137829	Psephellus dealbatus (Willd.) K.Koch	Plantae	Magnoliopsida	1	1	1	1	1	1	2	2	1	1	3	3		220
4565061	Cernuella neglecta (Draparnaud, 1805)	Animalia	Gastropoda	1	1	1	1	1	1	1	3	1	1	1	3	1.0270412533085518	225
2701879	Juncus striatus Schousb. ex E.Mey.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	3	3	3	3		196
3169756	Nerium oleander L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	3	3	3	3		220
4201709	Sempervivum arachnoideum L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	3	3	3	3		220
3104106	Sanvitalia procumbens Lam.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	3	3	2	2		220
3082279	Ceratostigma plumbaginoides Bunge	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	3	2	3	3		220
5329263	Elodea densa (Planch.) Casp.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	3	1	0.8204531193035998	196
2486132	Pycnonotus leucotis (Gould, 1836)	Animalia	Aves	1	1	1	1	1	1	1	1	1	1	1	3		212
5396125	Eurybia divaricata (L.) G.L.Nesom	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	3		220
5284809	Pinus nigra J.F.Arnold	Plantae	Pinopsida	1	1	1	1	1	1	1	1	1	1	1	1	1.0063334217697528	194
3152861	Liriodendron tulipifera L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	1.0052285697796717	220
3046812	Sisymbrium orientale L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	1.0039941691902996	220
6376340	Thalictrum aquilegiifolium L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	1.0013580142724456	220
7319302	Dryopteris cycadina (Franch. & Sav.) C.Chr.	Plantae	Polypodiopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9960396968881428	7228684
