taxonKey,speciesKey,scientificName,kingdom,phylum,order,class,genus,family,species,rank,includes
1035194,1035194,"Amara aulica (Panzer, 1796)",Animalia,Arthropoda,Coleoptera,Insecta,Amara,Carabidae,Amara aulica,SPECIES,"1035194: Amara aulica (Panzer, 1796)"
1035195,1035195,"Amara familiaris (Duftschmid, 1812)",Animalia,Arthropoda,Coleoptera,Insecta,Amara,Carabidae,Amara familiaris,SPECIES,"1035195: Amara familiaris (Duftschmid, 1812)"
1035204,1035204,"Amara anthobia A. & G.B.Villa, 1833",Animalia,Arthropoda,Coleoptera,Insecta,Amara,Carabidae,Amara anthobia,SPECIES,"1035204: Amara anthobia A. & G.B.Villa, 1833"
1035208,1035208,"Amara bifrons (Gyllenhal, 1810)",Animalia,Arthropoda,Coleoptera,Insecta,Amara,Carabidae,Amara bifrons,SPECIES,"1035208: Amara bifrons (Gyllenhal, 1810)"
1035231,1035231,"Amara apricaria (Paykull, 1790)",Animalia,Arthropoda,Coleoptera,Insecta,Amara,Carabidae,Amara apricaria,SPECIES,"1035231: Amara apricaria (Paykull, 1790) | 10582403: BOLD:AAH2780"
1035290,1035290,"Loricera pilicornis (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Loricera,Carabidae,Loricera pilicornis,SPECIES,"1035290: Loricera pilicornis (Fabricius, 1775)"
1035434,1035434,"Bradycellus harpalinus (Audinet-Serville, 1821)",Animalia,Arthropoda,Coleoptera,Insecta,Bradycellus,Carabidae,Bradycellus harpalinus,SPECIES,"1035434: Bradycellus harpalinus (Audinet-Serville, 1821) | 10169302: BOLD:AAW7082"
1035551,1035551,"Elaphrus riparius (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Elaphrus,Carabidae,Elaphrus riparius,SPECIES,"1035551: Elaphrus riparius (Linnaeus, 1758)"
1035556,1035556,"Tachyta nana (Gyllenhal, 1810)",Animalia,Arthropoda,Coleoptera,Insecta,Tachyta,Carabidae,Tachyta nana,SPECIES,"1035556: Tachyta nana (Gyllenhal, 1810)"
1035578,1035578,"Nebria brevicollis (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Nebria,Carabidae,Nebria brevicollis,SPECIES,"1035578: Nebria brevicollis (Fabricius, 1792) | 10508037: BOLD:AAH0297"
1035929,1035929,"Bembidion testaceum (Duftschmid, 1812)",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion testaceum,SPECIES,"1035929: Bembidion testaceum (Duftschmid, 1812)"
1035931,1035931,"Bembidion tetracolum Say, 1823",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion tetracolum,SPECIES,"1035931: Bembidion tetracolum Say, 1823"
1036066,1036066,"Bembidion semipunctatum (Donovan, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion semipunctatum,SPECIES,"1036066: Bembidion semipunctatum (Donovan, 1806)"
1036128,1036128,"Bembidion quadrimaculatum (Linnaeus, 1760)",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion quadrimaculatum,SPECIES,"1036128: Bembidion quadrimaculatum (Linnaeus, 1760)"
1036154,1036154,"Bembidion guttula (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion guttula,SPECIES,"1036154: Bembidion guttula (Fabricius, 1792)"
1036192,1036192,"Bembidion obtusum Audinet-Serville, 1821",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion obtusum,SPECIES,"1036192: Bembidion obtusum Audinet-Serville, 1821"
1036203,1036203,"Bembidion properans (Stephens, 1828)",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion properans,SPECIES,"1036203: Bembidion properans (Stephens, 1828)"
1036216,1036216,"Bembidion lampros (Herbst, 1784)",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion lampros,SPECIES,"1036216: Bembidion lampros (Herbst, 1784)"
1036255,1036255,"Bembidion bruxellense Wesmael, 1835",Animalia,Arthropoda,Coleoptera,Insecta,Bembidion,Carabidae,Bembidion bruxellense,SPECIES,"1036255: Bembidion bruxellense Wesmael, 1835"
1036779,1036779,"Carabus auratus Linnaeus, 1760",Animalia,Arthropoda,Coleoptera,Insecta,Carabus,Carabidae,Carabus auratus,SPECIES,"1036779: Carabus auratus Linnaeus, 1760 | 7343578: Carabus auratus auratus"
1036789,1036789,"Carabus granulatus Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Carabus,Carabidae,Carabus granulatus,SPECIES,"1036789: Carabus granulatus Linnaeus, 1758"
1036796,1036796,"Asaphidion flavipes (Linnaeus, 1760)",Animalia,Arthropoda,Coleoptera,Insecta,Asaphidion,Carabidae,Asaphidion flavipes,SPECIES,"1036796: Asaphidion flavipes (Linnaeus, 1760) | 9342386: Tachypus flavipes (Linnaeus, 1760)"
1036893,1036893,"Clivina fossor (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Clivina,Carabidae,Clivina fossor,SPECIES,"1036893: Clivina fossor (Linnaeus, 1758)"
1036899,1036899,"Clivina collaris (Herbst, 1784)",Animalia,Arthropoda,Coleoptera,Insecta,Clivina,Carabidae,Clivina collaris,SPECIES,"1036899: Clivina collaris (Herbst, 1784)"
1036917,1036917,"Anisodactylus binotatus (Fabricius, 1787)",Animalia,Arthropoda,Coleoptera,Insecta,Anisodactylus,Carabidae,Anisodactylus binotatus,SPECIES,"1036917: Anisodactylus binotatus (Fabricius, 1787)"
1037319,1037319,"Trechus obtusus Erichson, 1837",Animalia,Arthropoda,Coleoptera,Insecta,Trechus,Carabidae,Trechus obtusus,SPECIES,"1037319: Trechus obtusus Erichson, 1837 | 10034248: BOLD:ACC4145"
1037633,1037633,"Acupalpus meridianus (Linnaeus, 1760)",Animalia,Arthropoda,Coleoptera,Insecta,Acupalpus,Carabidae,Acupalpus meridianus,SPECIES,"1037633: Acupalpus meridianus (Linnaeus, 1760)"
1037890,1037890,"Hydrovatus cuspidatus (Kunze, 1818)",Animalia,Arthropoda,Coleoptera,Insecta,Hydrovatus,Dytiscidae,Hydrovatus cuspidatus,SPECIES,"1037890: Hydrovatus cuspidatus (Kunze, 1818)"
1037897,1037897,"Nebrioporus depressus (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Nebrioporus,Dytiscidae,Nebrioporus depressus,SPECIES,"1037897: Nebrioporus depressus (Fabricius, 1775) | 7597730: Potamonectes depressus (Fabricius, 1775)"
1037908,1037908,"Graphoderus cinereus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Graphoderus,Dytiscidae,Graphoderus cinereus,SPECIES,"1037908: Graphoderus cinereus (Linnaeus, 1758) | 9880888: Graphoderes cinereus (Linnaeus, 1758)"
1037974,1037974,"Agabus undulatus (Schrank, 1776)",Animalia,Arthropoda,Coleoptera,Insecta,Agabus,Dytiscidae,Agabus undulatus,SPECIES,"1037974: Agabus undulatus (Schrank, 1776)"
1037977,1037977,"Agabus affinis (Paykull, 1798)",Animalia,Arthropoda,Coleoptera,Insecta,Agabus,Dytiscidae,Agabus affinis,SPECIES,"1037977: Agabus affinis (Paykull, 1798)"
1037986,1037986,"Agabus congener (Thunberg, 1794)",Animalia,Arthropoda,Coleoptera,Insecta,Agabus,Dytiscidae,Agabus congener,SPECIES,"1037986: Agabus congener (Thunberg, 1794)"
1038064,1038064,"Dytiscus marginalis Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Dytiscus,Dytiscidae,Dytiscus marginalis,SPECIES,"1038064: Dytiscus marginalis Linnaeus, 1758 | 6277497: Dytiscus marginalis marginalis"
1038153,1038153,"Bidessus unistriatus (Schrank, 1781)",Animalia,Arthropoda,Coleoptera,Insecta,Bidessus,Dytiscidae,Bidessus unistriatus,SPECIES,"1038153: Bidessus unistriatus (Schrank, 1781) | 11283976: Bidessus unistriatus (Goeze, 1777)"
1038207,1038207,"Hydroporus striola (Gyllenhal, 1826)",Animalia,Arthropoda,Coleoptera,Insecta,Hydroporus,Dytiscidae,Hydroporus striola,SPECIES,"1038207: Hydroporus striola (Gyllenhal, 1826)"
1038214,1038214,"Hydroporus longicornis Sharp, 1871",Animalia,Arthropoda,Coleoptera,Insecta,Hydroporus,Dytiscidae,Hydroporus longicornis,SPECIES,"1038214: Hydroporus longicornis Sharp, 1871"
1038219,1038219,"Hydroporus tristis (Paykull, 1798)",Animalia,Arthropoda,Coleoptera,Insecta,Hydroporus,Dytiscidae,Hydroporus tristis,SPECIES,"1038219: Hydroporus tristis (Paykull, 1798)"
1038224,1038224,"Hydroporus morio Aubé, 1838",Animalia,Arthropoda,Coleoptera,Insecta,Hydroporus,Dytiscidae,Hydroporus morio,SPECIES,"1038224: Hydroporus morio Aubé, 1838"
1038248,1038248,"Hydroporus obscurus Sturm, 1835",Animalia,Arthropoda,Coleoptera,Insecta,Hydroporus,Dytiscidae,Hydroporus obscurus,SPECIES,"1038248: Hydroporus obscurus Sturm, 1835"
1038313,1038313,"Laccophilus minutus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Laccophilus,Dytiscidae,Laccophilus minutus,SPECIES,"1038313: Laccophilus minutus (Linnaeus, 1758) | 7358380: Laccophilus obscurus (Panzer, 1795)"
1038561,1038561,"Hygrotus novemlineatus (Stephens, 1829)",Animalia,Arthropoda,Coleoptera,Insecta,Hygrotus,Dytiscidae,Hygrotus novemlineatus,SPECIES,11200820: Hygrotus novemlineatus novemlineatus
1038574,1038574,"Hygrotus impressopunctatus (Schaller, 1783)",Animalia,Arthropoda,Coleoptera,Insecta,Hygrotus,Dytiscidae,Hygrotus impressopunctatus,SPECIES,"1038574: Hygrotus impressopunctatus (Schaller, 1783) | 6097305: Coelambus impressopunctatus (Schaller, 1783)"
1038776,1038776,"Ilybius ater (De Geer, 1774)",Animalia,Arthropoda,Coleoptera,Insecta,Ilybius,Dytiscidae,Ilybius ater,SPECIES,"1038776: Ilybius ater (De Geer, 1774)"
1038778,1038778,"Ilybius fuliginosus (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Ilybius,Dytiscidae,Ilybius fuliginosus,SPECIES,"1038778: Ilybius fuliginosus (Fabricius, 1792) | 7199558: Ilybius fuliginosus fuliginosus"
1038781,1038781,"Ilybius fenestratus (Fabricius, 1781)",Animalia,Arthropoda,Coleoptera,Insecta,Ilybius,Dytiscidae,Ilybius fenestratus,SPECIES,"1038781: Ilybius fenestratus (Fabricius, 1781)"
1038996,1038996,"Nicrophorus investigator (Zetterstedt, 1824)",Animalia,Arthropoda,Coleoptera,Insecta,Nicrophorus,Staphylinidae,Nicrophorus investigator,SPECIES,"1038996: Nicrophorus investigator (Zetterstedt, 1824) | 6097309: Necrophorus investigator Zetterstedt, 1824"
1039003,1039003,"Nicrophorus humator (Gleditsch, 1767)",Animalia,Arthropoda,Coleoptera,Insecta,Nicrophorus,Staphylinidae,Nicrophorus humator,SPECIES,"1039003: Nicrophorus humator (Gleditsch, 1767) | 6097307: Necrophorus humator (Gleditsch, 1767) | 10604113: BOLD:AAF2685"
1039006,1039006,"Nicrophorus vespilloides Herbst, 1783",Animalia,Arthropoda,Coleoptera,Insecta,Nicrophorus,Staphylinidae,Nicrophorus vespilloides,SPECIES,"1039006: Nicrophorus vespilloides Herbst, 1783 | 6097308: Necrophorus vespilloides Herbst, 1783 | 9964094: BOLD:AAF3432"
1039017,1039017,"Nicrophorus vespillo (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Nicrophorus,Staphylinidae,Nicrophorus vespillo,SPECIES,"1039017: Nicrophorus vespillo (Linnaeus, 1758)"
1039019,1039019,"Nicrophorus interruptus (Stephens, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Nicrophorus,Staphylinidae,Nicrophorus interruptus,SPECIES,"1039019: Nicrophorus interruptus (Stephens, 1830)"
1039067,1039067,"Ochthebius marinus (Paykull, 1798)",Animalia,Arthropoda,Coleoptera,Insecta,Ochthebius,Hydraenidae,Ochthebius marinus,SPECIES,"1039067: Ochthebius marinus (Paykull, 1798)"
1039254,1039254,"Creophilus maxillosus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Creophilus,Staphylinidae,Creophilus maxillosus,SPECIES,"1039254: Creophilus maxillosus (Linnaeus, 1758)"
1039424,1039424,"Gymnusa brevicollis (Paykull, 1800)",Animalia,Arthropoda,Coleoptera,Insecta,Gymnusa,Staphylinidae,Gymnusa brevicollis,SPECIES,"1039424: Gymnusa brevicollis (Paykull, 1800)"
1039457,1039457,"Trichonyx sulcicollis (Reichenbach, 1816)",Animalia,Arthropoda,Coleoptera,Insecta,Trichonyx,Staphylinidae,Trichonyx sulcicollis,SPECIES,"1039457: Trichonyx sulcicollis (Reichenbach, 1816) | 10464214: BOLD:AAO4448"
1039462,1039462,"Anotylus nitidulus (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Anotylus,Staphylinidae,Anotylus nitidulus,SPECIES,"1039462: Anotylus nitidulus (Gravenhorst, 1802) | 4440504: Oxytelus nitidulus Gravenhorst, 1802"
1039463,1039463,"Anotylus rugosus (Fabricius, 1775)",Animalia,Arthropoda,Coleoptera,Insecta,Anotylus,Staphylinidae,Anotylus rugosus,SPECIES,"1039463: Anotylus rugosus (Fabricius, 1775)"
1039464,1039464,"Anotylus tetracarinatus (Block, 1799)",Animalia,Arthropoda,Coleoptera,Insecta,Anotylus,Staphylinidae,Anotylus tetracarinatus,SPECIES,"1039464: Anotylus tetracarinatus (Block, 1799) | 9472181: Oxytelus tetracarinatus (Block, 1799)"
1039514,1039514,"Atheta palustris (Kiesenwetter, 1844)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta palustris,SPECIES,"1039514: Atheta palustris (Kiesenwetter, 1844) | 10565451: BOLD:AAN6150"
1039693,1039693,"Carpelimus bilineatus (Stephens, 1834)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus bilineatus,SPECIES,"1039693: Carpelimus bilineatus (Stephens, 1834)"
1039712,1039712,"Carpelimus pusillus (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus pusillus,SPECIES,"1039712: Carpelimus pusillus (Gravenhorst, 1802)"
1039716,1039716,"Carpelimus corticinus (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus corticinus,SPECIES,"1039716: Carpelimus corticinus (Gravenhorst, 1806)"
1039734,1039734,"Carpelimus gracilis (Mannerheim, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus gracilis,SPECIES,"1039734: Carpelimus gracilis (Mannerheim, 1830) | 9915663: BOLD:AAO0549"
1039761,1039761,"Carpelimus rivularis (Motschulsky, 1860)",Animalia,Arthropoda,Coleoptera,Insecta,Carpelimus,Staphylinidae,Carpelimus rivularis,SPECIES,"1039761: Carpelimus rivularis (Motschulsky, 1860)"
1039975,1039975,"Oxytelus laqueatus (Marsham, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Oxytelus,Staphylinidae,Oxytelus laqueatus,SPECIES,"1039975: Oxytelus laqueatus (Marsham, 1802)"
1040046,1040046,"Oligota pusillima (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Oligota,Staphylinidae,Oligota pusillima,SPECIES,"1040046: Oligota pusillima (Gravenhorst, 1806)"
1040076,1040076,"Coprophilus striatulus (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Coprophilus,Staphylinidae,Coprophilus striatulus,SPECIES,"1040076: Coprophilus striatulus (Fabricius, 1792)"
1040164,1040164,"Crataraea suturalis (Mannerheim, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Crataraea,Staphylinidae,Crataraea suturalis,SPECIES,"1040164: Crataraea suturalis (Mannerheim, 1830)"
1040172,1040172,"Philonthus longicornis Stephens, 1832",Animalia,Arthropoda,Coleoptera,Insecta,Philonthus,Staphylinidae,Philonthus longicornis,SPECIES,"1040172: Philonthus longicornis Stephens, 1832"
1040357,1040357,"Platystethus arenarius (Geoffroy, 1785)",Animalia,Arthropoda,Coleoptera,Insecta,Platystethus,Staphylinidae,Platystethus arenarius,SPECIES,"1040357: Platystethus arenarius (Geoffroy, 1785) | 11266895: Platystethus arenarius (Fourcroy, 1785)"
1040429,1040429,"Stenus tarsalis Ljungh, 1810",Animalia,Arthropoda,Coleoptera,Insecta,Stenus,Staphylinidae,Stenus tarsalis,SPECIES,"1040429: Stenus tarsalis Ljungh, 1810"
1040505,1040505,"Stenus biguttatus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Stenus,Staphylinidae,Stenus biguttatus,SPECIES,"1040505: Stenus biguttatus (Linnaeus, 1758)"
1040526,1040526,"Stenus juno (Paykull, 1789)",Animalia,Arthropoda,Coleoptera,Insecta,Stenus,Staphylinidae,Stenus juno,SPECIES,"1040526: Stenus juno (Paykull, 1789)"
1040723,1040723,"Aleochara bilineata Gyllenhal, 1810",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara bilineata,SPECIES,"1040723: Aleochara bilineata Gyllenhal, 1810"
1040748,1040748,"Aleochara curtula (Goeze, 1777)",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara curtula,SPECIES,"1040748: Aleochara curtula (Goeze, 1777)"
1040775,1040775,"Aleochara lanuginosa Gravenhorst, 1802",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara lanuginosa,SPECIES,"1040775: Aleochara lanuginosa Gravenhorst, 1802"
1040779,1040779,"Aleochara bipustulata (Linnaeus, 1760)",Animalia,Arthropoda,Coleoptera,Insecta,Aleochara,Staphylinidae,Aleochara bipustulata,SPECIES,"1040779: Aleochara bipustulata (Linnaeus, 1760) | 10291584: BOLD:AAJ2457"
1040922,1040922,"Atheta dadopora C.G.Thomson, 1867",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta dadopora,SPECIES,"1040922: Atheta dadopora C.G.Thomson, 1867"
1041060,1041060,"Atheta sodalis (Erichson, 1837)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta sodalis,SPECIES,"1041060: Atheta sodalis (Erichson, 1837)"
1041063,1041063,"Atheta harwoodi B.S.Williams, 1930",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta harwoodi,SPECIES,"1041063: Atheta harwoodi B.S.Williams, 1930"
1041085,1041085,"Atheta longicornis (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta longicornis,SPECIES,"1041085: Atheta longicornis (Gravenhorst, 1802)"
1041094,1041094,"Atheta pallidicornis (C.G.Thomson, 1856)",Animalia,Arthropoda,Coleoptera,Insecta,Atheta,Staphylinidae,Atheta pallidicornis,SPECIES,"1041094: Atheta pallidicornis (C.G.Thomson, 1856) | 10467172: BOLD:AAO0979"
1041424,1041424,"Homalota plana (Gyllenhal, 1810)",Animalia,Arthropoda,Coleoptera,Insecta,Homalota,Staphylinidae,Homalota plana,SPECIES,"1041424: Homalota plana (Gyllenhal, 1810) | 10134495: BOLD:AAO0434"
1041477,1041477,"Myrmecocephalus concinnus (Erichson, 1839)",Animalia,Arthropoda,Coleoptera,Insecta,Myrmecocephalus,Staphylinidae,Myrmecocephalus concinnus,SPECIES,"1041477: Myrmecocephalus concinnus (Erichson, 1839)"
1041499,1041499,"Nehemitropia lividipennis (Mannerheim, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Nehemitropia,Staphylinidae,Nehemitropia lividipennis,SPECIES,"1041499: Nehemitropia lividipennis (Mannerheim, 1830)"
1041545,1041545,"Gyrophaena affinis C.Sahlberg, 1834",Animalia,Arthropoda,Coleoptera,Insecta,Gyrophaena,Staphylinidae,Gyrophaena affinis,SPECIES,10159670: BOLD:ABW9049
1041686,1041686,"Dalotia coriaria (Kraatz, 1856)",Animalia,Arthropoda,Coleoptera,Insecta,Dalotia,Staphylinidae,Dalotia coriaria,SPECIES,"1041688: Atheta coriaria (Kraatz, 1856)"
1041768,1041768,"Geostiba circellaris (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Geostiba,Staphylinidae,Geostiba circellaris,SPECIES,"1041768: Geostiba circellaris (Gravenhorst, 1806)"
1041849,1041849,"Aloconota sulcifrons (Stephens, 1832)",Animalia,Arthropoda,Coleoptera,Insecta,Aloconota,Staphylinidae,Aloconota sulcifrons,SPECIES,"1041849: Aloconota sulcifrons (Stephens, 1832)"
1041879,1041879,"Gabrius nigritulus (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Gabrius,Staphylinidae,Gabrius nigritulus,SPECIES,"1041879: Gabrius nigritulus (Gravenhorst, 1802) | 10186088: Philonthus nigritulus Gravenhorst, 1802"
1042006,1042006,"Oxypoda opaca (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Oxypoda,Staphylinidae,Oxypoda opaca,SPECIES,"1042006: Oxypoda opaca (Gravenhorst, 1802) | 9976599: BOLD:AAN1581"
1042204,1042204,"Amischa analis (Gravenhorst, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Amischa,Staphylinidae,Amischa analis,SPECIES,"1042204: Amischa analis (Gravenhorst, 1802)"
1042212,1042212,"Dinaraea angustula (Gyllenhal, 1810)",Animalia,Arthropoda,Coleoptera,Insecta,Dinaraea,Staphylinidae,Dinaraea angustula,SPECIES,"1042212: Dinaraea angustula (Gyllenhal, 1810)"
1042278,1042278,"Bledius gallicus (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Bledius,Staphylinidae,Bledius gallicus,SPECIES,"1042278: Bledius gallicus (Gravenhorst, 1806)"
1042354,1042354,"Bledius opacus (Block, 1799)",Animalia,Arthropoda,Coleoptera,Insecta,Bledius,Staphylinidae,Bledius opacus,SPECIES,"1042354: Bledius opacus (Block, 1799)"
1042420,1042420,"Placusa tachyporoides (Waltl, 1838)",Animalia,Arthropoda,Coleoptera,Insecta,Placusa,Staphylinidae,Placusa tachyporoides,SPECIES,"1042420: Placusa tachyporoides (Waltl, 1838) | 10356750: BOLD:AAO1480"
1042443,1042443,"Mocyta fungi (Gravenhorst, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Mocyta,Staphylinidae,Mocyta fungi,SPECIES,"1042443: Mocyta fungi (Gravenhorst, 1806) | 1042445: Atheta fungi (Gravenhorst, 1806)"
1042457,1042457,"Trichiusa robustula Casey, 1893",Animalia,Arthropoda,Coleoptera,Insecta,Trichiusa,Staphylinidae,Trichiusa robustula,SPECIES,"6097647: Trichiusa immigrata Lohse, 1984"
1042697,1042697,"Symbiotes gibberosus (Lucas, 1846)",Animalia,Arthropoda,Coleoptera,Insecta,Symbiotes,Anamorphidae,Symbiotes gibberosus,SPECIES,"1042697: Symbiotes gibberosus (Lucas, 1846) | 10412501: BOLD:ACA8446"
1042787,1042787,"Mycetaea subterranea (Fabricius, 1801)",Animalia,Arthropoda,Coleoptera,Insecta,Mycetaea,Mycetaeidae,Mycetaea subterranea,SPECIES,"1042787: Mycetaea subterranea (Fabricius, 1801) | 10426356: BOLD:AAP7399"
1043066,1043066,"Hippodamia tredecimpunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Hippodamia,Coccinellidae,Hippodamia tredecimpunctata,SPECIES,"1043066: Hippodamia tredecimpunctata (Linnaeus, 1758) | 11358108: Hippodamia 13-punctata (Linnaeus, 1758)"
1043082,1043082,"Hippodamia variegata (Goeze, 1777)",Animalia,Arthropoda,Coleoptera,Insecta,Hippodamia,Coccinellidae,Hippodamia variegata,SPECIES,"1043082: Hippodamia variegata (Goeze, 1777)"
1043097,1043097,"Adalia bipunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Adalia,Coccinellidae,Adalia bipunctata,SPECIES,"1043097: Adalia bipunctata (Linnaeus, 1758)"
1043102,1043102,"Brumus quadripustulatus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Brumus,Coccinellidae,Brumus quadripustulatus,SPECIES,"1043102: Brumus quadripustulatus (Linnaeus, 1758) | 5877963: Exochomus quadripustulatus (Linnaeus, 1758) | 10284952: BOLD:AAP7229 | 11233709: Exochomus 4-pustulatus (Linnaeus, 1758)"
1043118,1043118,"Harmonia quadripunctata (Pontoppidan, 1763)",Animalia,Arthropoda,Coleoptera,Insecta,Harmonia,Coccinellidae,Harmonia quadripunctata,SPECIES,"1043118: Harmonia quadripunctata (Pontoppidan, 1763)"
1043171,1043171,"Calvia quatuordecimguttata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Calvia,Coccinellidae,Calvia quatuordecimguttata,SPECIES,"1043171: Calvia quatuordecimguttata (Linnaeus, 1758) | 11368736: Halyzia 14-guttata (Linnaeus, 1758)"
1043318,1043318,"Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Subcoccinella,Coccinellidae,Subcoccinella vigintiquatuorpunctata,SPECIES,"1043318: Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)"
1043472,1043472,"Aphidecta obliterata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Aphidecta,Coccinellidae,Aphidecta obliterata,SPECIES,"1043472: Aphidecta obliterata (Linnaeus, 1758) | 11281453: Adalia obliterata (Linnaeus)"
