scientificName,n_prot_areas,mean_coverage,taxonKey,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Dahlia ×cultorum Thorsrud & Reisaeter,5,,5701337,5701337,Plantae,Tracheophyta,Asterales,Magnoliopsida,Dahlia,Asteraceae,Dahlia cultorum,SPECIES,5701337: Dahlia ×cultorum Thorsrud & Reisaeter
Delosperma cooperi (Hook.fil.) L.Bolus,5,,9376410,9376410,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Delosperma,Aizoaceae,Delosperma cooperi,SPECIES,9376410: Delosperma cooperi (Hook.fil.) L.Bolus
Deutzia gracilis Siebold & Zucc.,5,,2985964,2985964,Plantae,Tracheophyta,Cornales,Magnoliopsida,Deutzia,Hydrangeaceae,Deutzia gracilis,SPECIES,2985964: Deutzia gracilis Siebold & Zucc.
Dianthus giganteus d'Urv.,5,,7267630,7267630,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dianthus,Caryophyllaceae,Dianthus giganteus,SPECIES,7267630: Dianthus giganteus d'Urv. | 7267631: Dianthus giganteus subsp. giganteus
"Dolichotis patagonum (Zimmermann, 1780)",5,,2437619,2437619,Animalia,Chordata,Rodentia,Mammalia,Dolichotis,Caviidae,Dolichotis patagonum,SPECIES,"2437619: Dolichotis patagonum (Zimmermann, 1780)"
"Dreissena bugensis (Andrusov, 1897)",5,,2287073,2287073,Animalia,Mollusca,Myida,Bivalvia,Dreissena,Dreissenidae,Dreissena bugensis,SPECIES,"2287073: Dreissena bugensis (Andrusov, 1897) | 4371624: Dreissena rostriformis bugensis Andrusov, 1897"
Echinops sphaerocephalus L.,5,,5392883,5392883,Plantae,Tracheophyta,Asterales,Magnoliopsida,Echinops,Asteraceae,Echinops sphaerocephalus,SPECIES,5392883: Echinops sphaerocephalus L.
"Eclectus roratus (Statius Muller, 1776)",5,,2480075,2480075,Animalia,Chordata,Psittaciformes,Aves,Eclectus,Psittacidae,Eclectus roratus,SPECIES,"2480075: Eclectus roratus (Statius Muller, 1776)"
Erucastrum gallicum (Willd.) O.E.Schulz,5,,5375547,5375547,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Erucastrum,Brassicaceae,Erucastrum gallicum,SPECIES,5375547: Erucastrum gallicum (Willd.) O.E.Schulz
Euonymus alatus (Thunb.) Siebold,5,,3169120,3169120,Plantae,Tracheophyta,Celastrales,Magnoliopsida,Euonymus,Celastraceae,Euonymus alatus,SPECIES,3169120: Euonymus alatus (Thunb.) Siebold
Euonymus latifolius (L.) Mill.,5,,7433196,7433196,Plantae,Tracheophyta,Celastrales,Magnoliopsida,Euonymus,Celastraceae,Euonymus latifolius,SPECIES,7433196: Euonymus latifolius (L.) Mill.
Euphorbia oblongata Griseb.,5,,3069460,3069460,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia oblongata,SPECIES,3069460: Euphorbia oblongata Griseb.
Euphorbia prostrata Aiton,5,,3067891,3067891,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia prostrata,SPECIES,3067891: Euphorbia prostrata Aiton | 3069518: Chamaesyce prostrata (Aiton) Small
Fagopyrum tataricum (L.) Gaertn.,5,,2889378,2889378,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Fagopyrum,Polygonaceae,Fagopyrum tataricum,SPECIES,2889378: Fagopyrum tataricum (L.) Gaertn.
Festuca guestfalica subsp. hirtula (Hack. ex Travis) Dengler,5,,4123394,4123395,Plantae,Tracheophyta,Poales,Liliopsida,Festuca,Poaceae,Festuca guestfalica,SUBSPECIES,4118730: Festuca ovina subsp. hirtula (Hack. ex Travis) M.J.Wilk.
Fritillaria imperialis L.,5,,5300716,5300716,Plantae,Tracheophyta,Liliales,Liliopsida,Fritillaria,Liliaceae,Fritillaria imperialis,SPECIES,5300716: Fritillaria imperialis L.
Galium murale (L.) All.,5,,2914590,2914590,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Galium,Rubiaceae,Galium murale,SPECIES,2914590: Galium murale (L.) All.
Gypsophila elegans M.Bieb.,5,,5384466,5384466,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Gypsophila,Caryophyllaceae,Gypsophila elegans,SPECIES,5384466: Gypsophila elegans M.Bieb.
Heliopsis helianthoides (L.) Sweet,5,,5396474,5396474,Plantae,Tracheophyta,Asterales,Magnoliopsida,Heliopsis,Asteraceae,Heliopsis helianthoides,SPECIES,5396474: Heliopsis helianthoides (L.) Sweet | 5702122: Heliopsis helianthoides var. scabra (Dunal) Fernald | 7222734: Heliopsis helianthoides var. helianthoides
Hypericum calycinum L.,5,,3189497,3189497,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Hypericum,Hypericaceae,Hypericum calycinum,SPECIES,3189497: Hypericum calycinum L.
"Hypoponera punctatissima (Roger, 1859)",5,,1326634,1326634,Animalia,Arthropoda,Hymenoptera,Insecta,Hypoponera,Formicidae,Hypoponera punctatissima,SPECIES,"1326634: Hypoponera punctatissima (Roger, 1859)"
Iberis amara L.,5,,5377163,5377163,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Iberis,Brassicaceae,Iberis amara,SPECIES,5377163: Iberis amara L.
Ilex ×altaclerensis (Loudon) Dallim.,5,,5930559,5930559,Plantae,Tracheophyta,Aquifoliales,Magnoliopsida,Ilex,Aquifoliaceae,Ilex altaclerensis,SPECIES,5930559: Ilex ×altaclerensis (Loudon) Dallim.
"Jaera istri Veuille, 1979",5,,5177089,5177089,Animalia,Arthropoda,Isopoda,Malacostraca,Jaera,Janiridae,Jaera istri,SPECIES,"5177089: Jaera istri Veuille, 1979"
Juncus anthelatus (Wiegand) R.E.Brooks,5,,2702058,2702058,Plantae,Tracheophyta,Poales,Liliopsida,Juncus,Juncaceae,Juncus anthelatus,SPECIES,2702058: Juncus anthelatus (Wiegand) R.E.Brooks
Kolkwitzia amabilis Graebn.,5,,2888706,2888706,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Kolkwitzia,Caprifoliaceae,Kolkwitzia amabilis,SPECIES,2888706: Kolkwitzia amabilis Graebn.
Laurus nobilis L.,5,,3034015,3034015,Plantae,Tracheophyta,Laurales,Magnoliopsida,Laurus,Lauraceae,Laurus nobilis,SPECIES,3034015: Laurus nobilis L.
"Leiothrix lutea (Scopoli, 1786)",5,,5231398,5231398,Animalia,Chordata,Passeriformes,Aves,Leiothrix,Leiothrichidae,Leiothrix lutea,SPECIES,"5231398: Leiothrix lutea (Scopoli, 1786)"
"Lonchura oryzivora (Linnaeus, 1758)",5,,4845776,4845776,Animalia,Chordata,Passeriformes,Aves,Lonchura,Estrildidae,Lonchura oryzivora,SPECIES,"2493591: Padda oryzivora (Linnaeus, 1758)"
"Lophura nycthemera (Linnaeus, 1758)",5,,5227966,5227966,Animalia,Chordata,Galliformes,Aves,Lophura,Phasianidae,Lophura nycthemera,SPECIES,"5227966: Lophura nycthemera (Linnaeus, 1758)"
Lysimachia clethroides Duby,5,,3169331,3169331,Plantae,Tracheophyta,Ericales,Magnoliopsida,Lysimachia,Primulaceae,Lysimachia clethroides,SPECIES,3169331: Lysimachia clethroides Duby
"Macrosaccus robiniella (Clemens, 1859)",5,,8741260,8741260,Animalia,Arthropoda,Lepidoptera,Insecta,Macrosaccus,Gracillariidae,Macrosaccus robiniella,SPECIES,"8741260: Macrosaccus robiniella (Clemens, 1859) | 10423949: BOLD:AAC4327"
Mahonia bealei (Fortune) Carrière,5,,3033888,3033888,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Mahonia,Berberidaceae,Mahonia bealei,SPECIES,3033889: Berberis bealei Fortune
"Mareca falcata (Georgi, 1775)",5,,9480191,9480191,Animalia,Chordata,Anseriformes,Aves,Mareca,Anatidae,Mareca falcata,SPECIES,"2498096: Anas falcata Georgi, 1775 | 9480191: Mareca falcata (Georgi, 1775)"
"Melospiza melodia (A.Wilson, 1810)",5,,2492196,2492196,Animalia,Chordata,Passeriformes,Aves,Melospiza,Passerellidae,Melospiza melodia,SPECIES,"2492196: Melospiza melodia (A.Wilson, 1810)"
Molinia arundinacea Schrank,5,,4121791,4121791,Plantae,Tracheophyta,Poales,Liliopsida,Molinia,Poaceae,Molinia arundinacea,SPECIES,8353934: Molinia caerulea subsp. arundinacea (Schrank) K.Richt.
"Morlina glabra (Rossmässler, 1835)",5,,4562529,4562529,Animalia,Mollusca,Stylommatophora,Gastropoda,Morlina,Oxychilidae,Morlina glabra,SPECIES,"4562529: Morlina glabra (Rossmässler, 1835)"
Morus nigra L.,5,,5361888,5361888,Plantae,Tracheophyta,Rosales,Magnoliopsida,Morus,Moraceae,Morus nigra,SPECIES,5361888: Morus nigra L.
"Myiopsitta monachus (Boddaert, 1783)",5,,2479407,2479407,Animalia,Chordata,Psittaciformes,Aves,Myiopsitta,Psittacidae,Myiopsitta monachus,SPECIES,"2479407: Myiopsitta monachus (Boddaert, 1783)"
"Nemopsis bachei L.Agassiz, 1849",5,,2266561,2266561,Animalia,Cnidaria,Anthoathecata,Hydrozoa,Nemopsis,Bougainvilliidae,Nemopsis bachei,SPECIES,"2266561: Nemopsis bachei L.Agassiz, 1849"
Odontites luteus (L.) Clairv.,5,,7855120,7855120,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Odontites,Orobanchaceae,Odontites luteus,SPECIES,7855120: Odontites luteus (L.) Clairv.
Oenanthe pimpinelloides L.,5,,5371889,5371889,Plantae,Tracheophyta,Apiales,Magnoliopsida,Oenanthe,Apiaceae,Oenanthe pimpinelloides,SPECIES,5371889: Oenanthe pimpinelloides L.
Ornithogalum divergens Boreau,5,,2773453,2773453,Plantae,Tracheophyta,Asparagales,Liliopsida,Ornithogalum,Asparagaceae,Ornithogalum divergens,SPECIES,2773453: Ornithogalum divergens Boreau | 6316566: Ornithogalum umbellatum subsp. divergens (Boreau) Asch. & Graebn. | 9424795: Ornithogalum umbellatum subsp. divergens (Boreau) Bonnier & Layens
Panicum miliaceum subsp. miliaceum,5,,6449041,2705090,Plantae,Tracheophyta,Poales,Liliopsida,Panicum,Poaceae,Panicum miliaceum,SUBSPECIES,6449041: Panicum miliaceum subsp. miliaceum
"Pantherophis guttatus (Linnaeus, 1766)",5,,2455615,2455615,Animalia,Chordata,,Squamata,Pantherophis,Colubridae,Pantherophis guttatus,SPECIES,"2455615: Pantherophis guttatus (Linnaeus, 1766)"
Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,5,,2889304,2889304,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Persicaria,Polygonaceae,Persicaria capitata,SPECIES,2889304: Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross | 5334454: Polygonum capitatum Buch.-Ham. ex D.Don
Phacelia campanularia A.Gray,5,,2928238,2928238,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Phacelia,Hydrophyllaceae,Phacelia campanularia,SPECIES,2928238: Phacelia campanularia A.Gray
"Phasianus versicolor Vieillot, 1825",5,,5227775,5227775,Animalia,Chordata,Galliformes,Aves,Phasianus,Phasianidae,Phasianus versicolor,SPECIES,"5227775: Phasianus versicolor Vieillot, 1825"
Phedimus stolonifer (S.G.Gmel.) 't Hart,5,,7768495,7768495,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Phedimus,Crassulaceae,Phedimus stolonifer,SPECIES,5362051: Sedum stoloniferum S.G.Gmel. | 7768495: Phedimus stolonifer (S.G.Gmel.) 't Hart
Physostegia virginiana (L.) Benth.,5,,2926572,2926572,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Physostegia,Lamiaceae,Physostegia virginiana,SPECIES,2926572: Physostegia virginiana (L.) Benth.
Pinus nigra subsp. nigra,5,,7230699,5284809,Plantae,Tracheophyta,Pinales,Pinopsida,Pinus,Pinaceae,Pinus nigra,SUBSPECIES,7230699: Pinus nigra subsp. nigra | 8184740: Pinus nigra var. austriaca (Höss) Badoux
Pinus wallichiana A.B.Jacks.,5,,5285074,5285074,Plantae,Tracheophyta,Pinales,Pinopsida,Pinus,Pinaceae,Pinus wallichiana,SPECIES,5285074: Pinus wallichiana A.B.Jacks.
"Podarcis siculus (Rafinesque-Schmaltz, 1810)",5,,9185677,9185677,Animalia,Chordata,,Squamata,Podarcis,Lacertidae,Podarcis siculus,SPECIES,"9185677: Podarcis siculus (Rafinesque-Schmaltz, 1810)"
"Ponticola kessleri (Günther, 1861)",5,,4285968,4285968,Animalia,Chordata,Perciformes,,Ponticola,Gobiidae,Ponticola kessleri,SPECIES,"2379062: Neogobius kessleri (Günther, 1861) | 4285968: Ponticola kessleri (Günther, 1861)"
Populus nigra var. italica (Moench) Koehne,5,,7358677,3040227,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Populus,Salicaceae,Populus nigra,VARIETY,8154049: Populus nigra var. italica Münchh. | 7358677: Populus nigra var. italica (Moench) Koehne | 12126958: Populus nigra f. italica (Münchh.) C.W.Christ.
Populus ×jackii Sarg.,5,,3040241,3040241,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Populus,Salicaceae,Populus jackii,SPECIES,3040241: Populus ×jackii Sarg. | 3040245: Populus ×generosa A.Henry
Ptelea trifoliata L.,5,,3190411,3190411,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Ptelea,Rutaceae,Ptelea trifoliata,SPECIES,3190411: Ptelea trifoliata L.
Rhodotypos scandens (Thunb.) Makino,5,,3032442,3032442,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rhodotypos,Rosaceae,Rhodotypos scandens,SPECIES,3032442: Rhodotypos scandens (Thunb.) Makino
Rosa carolina subsp. carolina,5,,7272185,3006171,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosa,Rosaceae,Rosa carolina,SUBSPECIES,3006137: Rosa virginiana Mill.
Rumex rugosus Campd.,5,,2889037,2889037,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex rugosus,SPECIES,2889037: Rumex rugosus Campd.
Sargassum muticum (Yendo) Fensholt,5,,3197314,3197314,Chromista,Ochrophyta,Fucales,Phaeophyceae,Sargassum,Sargassaceae,Sargassum muticum,SPECIES,3197314: Sargassum muticum (Yendo) Fensholt
Satureja hortensis L.,5,,2926885,2926885,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Satureja,Lamiaceae,Satureja hortensis,SPECIES,2926885: Satureja hortensis L.
Senecio squalidus L.,5,,3109117,3109117,Plantae,Tracheophyta,Asterales,Magnoliopsida,Senecio,Asteraceae,Senecio squalidus,SPECIES,3109117: Senecio squalidus L.
"Sibirionetta formosa (Georgi, 1775)",5,,9235549,9235549,Animalia,Chordata,Anseriformes,Aves,Sibirionetta,Anatidae,Sibirionetta formosa,SPECIES,"2498107: Anas formosa Georgi, 1775 | 9235549: Sibirionetta formosa (Georgi, 1775)"
Sisymbrium loeselii L.,5,,3046875,3046875,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium loeselii,SPECIES,3046875: Sisymbrium loeselii L.
Solanum angustifolium Houst. ex Mill.,5,,2929800,2929800,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum angustifolium,SPECIES,2930922: Solanum rostratum Dunal | 2930930: Solanum cornutum Lam.
Solanum sisymbriifolium Lam.,5,,2932184,2932184,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum sisymbriifolium,SPECIES,2932184: Solanum sisymbriifolium Lam.
Spartium junceum L.,5,,5355395,5355395,Plantae,Tracheophyta,Fabales,Magnoliopsida,Spartium,Fabaceae,Spartium junceum,SPECIES,5355395: Spartium junceum L.
"Spatula puna (Tschudi, 1844)",5,,9583342,9583342,Animalia,Chordata,Anseriformes,Aves,Spatula,Anatidae,Spatula puna,SPECIES,"9583342: Spatula puna (Tschudi, 1844)"
"Steatoda grossa (C.L.Koch, 1838)",5,,2157245,2157245,Animalia,Arthropoda,Araneae,Arachnida,Steatoda,Theridiidae,Steatoda grossa,SPECIES,"2157245: Steatoda grossa (C.L.Koch, 1838)"
Tamarix parviflora DC.,5,,2874706,2874706,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Tamarix,Tamaricaceae,Tamarix parviflora,SPECIES,2874706: Tamarix parviflora DC.
Thalia dealbata Fraser,5,,5303040,5303040,Plantae,Tracheophyta,Zingiberales,Liliopsida,Thalia,Marantaceae,Thalia dealbata,SPECIES,5303040: Thalia dealbata Fraser
Trifolium glomeratum L.,5,,5358694,5358694,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium glomeratum,SPECIES,5358694: Trifolium glomeratum L.
Trollius europaeus L.,5,,3033289,3033289,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Trollius,Ranunculaceae,Trollius europaeus,SPECIES,3033289: Trollius europaeus L.
Tulipa gesneriana L.,5,,5299675,5299675,Plantae,Tracheophyta,Liliales,Liliopsida,Tulipa,Liliaceae,Tulipa gesneriana,SPECIES,5299675: Tulipa gesneriana L.
Verbascum phoeniceum L.,5,,3171951,3171951,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbascum,Scrophulariaceae,Verbascum phoeniceum,SPECIES,3171951: Verbascum phoeniceum L.
Verbascum virgatum Stokes,5,,3171954,3171954,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbascum,Scrophulariaceae,Verbascum virgatum,SPECIES,3171954: Verbascum virgatum Stokes
Viburnum plicatum Thunb.,5,,2888622,2888622,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Viburnum,Viburnaceae,Viburnum plicatum,SPECIES,2888622: Viburnum plicatum Thunb. | 2888624: Viburnum plicatum var. tomentosum (Thunb.) Miq. | 8093708: Viburnum dentatum Thunb.
Zantedeschia aethiopica (L.) Spreng.,5,,2868827,2868827,Plantae,Tracheophyta,Alismatales,Liliopsida,Zantedeschia,Araceae,Zantedeschia aethiopica,SPECIES,2868827: Zantedeschia aethiopica (L.) Spreng.
"Zygina nivea (Mulsant & Rey, 1855)",5,,2029273,2029273,Animalia,Arthropoda,Hemiptera,Insecta,Zygina,Cicadellidae,Zygina nivea,SPECIES,"2029273: Zygina nivea (Mulsant & Rey, 1855)"
"Acridotheres ginginianus (Latham, 1790)",4,,2489004,2489004,Animalia,Chordata,Passeriformes,Aves,Acridotheres,Sturnidae,Acridotheres ginginianus,SPECIES,"2489004: Acridotheres ginginianus (Latham, 1790)"
Adiantum raddianum C.Presl,4,,2651826,2651826,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Adiantum,Pteridaceae,Adiantum raddianum,SPECIES,2651826: Adiantum raddianum C.Presl
Agrostis castellana Boiss. & Reut.,4,,2706501,2706501,Plantae,Tracheophyta,Poales,Liliopsida,Agrostis,Poaceae,Agrostis castellana,SPECIES,2706501: Agrostis castellana Boiss. & Reut.
Allium paradoxum (M.Bieb.) G.Don,4,,2857017,2857017,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium paradoxum,SPECIES,2857017: Allium paradoxum (M.Bieb.) G.Don
Allium triquetrum L.,4,,2856457,2856457,Plantae,Tracheophyta,Asparagales,Liliopsida,Allium,Amaryllidaceae,Allium triquetrum,SPECIES,2856457: Allium triquetrum L.
Alnus ×pubescens Tausch,4,,2876571,2876571,Plantae,Tracheophyta,Fagales,Magnoliopsida,Alnus,Betulaceae,Alnus pubescens,SPECIES,2876571: Alnus ×pubescens Tausch
Amaranthus deflexus L.,4,,5384396,5384396,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus deflexus,SPECIES,5384396: Amaranthus deflexus L.
Amaranthus powellii S.Watson,4,,5384359,5384359,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus powellii,SPECIES,5384359: Amaranthus powellii S.Watson | 5547860: Amaranthus hybridus var. pseudoretroflexus (Thell.) Carretero
Amaranthus viridis L.,4,,5384334,5384334,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus viridis,SPECIES,5384334: Amaranthus viridis L.
"Amazonetta brasiliensis (J.F.Gmelin, 1789)",4,,2498411,2498411,Animalia,Chordata,Anseriformes,Aves,Amazonetta,Anatidae,Amazonetta brasiliensis,SPECIES,"2498411: Amazonetta brasiliensis (J.F.Gmelin, 1789)"
Anemone apennina L.,4,,3927746,3927746,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Anemone,Ranunculaceae,Anemone apennina,SPECIES,3922062: Anemonoides apennina (L.) Holub | 3927746: Anemone apennina L.
Aster amellus L.,4,,8133114,8133114,Plantae,Tracheophyta,Asterales,Magnoliopsida,Aster,Asteraceae,Aster amellus,SPECIES,8133114: Aster amellus L.
Berberis gagnepainii C.K.Schneid.,4,,4938160,4938160,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Berberis,Berberidaceae,Berberis gagnepainii,SPECIES,4938160: Berberis gagnepainii C.K.Schneid.
Bolboschoenus yagara (Ohwi) Y.C.Yang & M.Zhan,4,,2718302,2718302,Plantae,Tracheophyta,Poales,Liliopsida,Bolboschoenus,Cyperaceae,Bolboschoenus yagara,SPECIES,2718302: Bolboschoenus yagara (Ohwi) Y.C.Yang & M.Zhan | 8319769: Bolboschoenus yagara (Ohwi) A.E.Kozhevnikov
"Bostrychia hagedash (Latham, 1790)",4,,5229203,5229203,Animalia,Chordata,Pelecaniformes,Aves,Bostrychia,Threskiornithidae,Bostrychia hagedash,SPECIES,"5229203: Bostrychia hagedash (Latham, 1790)"
Bromus ×ferronii Mabille,4,,4124881,4124881,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus ferronii,SPECIES,4124881: Bromus ×ferronii Mabille | 5927747: Bromus hordeaceus subsp. pseudothominei (P.M.Sm.) H.Scholz | 8219200: Bromus lepidus var. micromollis (Krösche) Holmb.
"Bucephala albeola (Linnaeus, 1758)",4,,2498329,2498329,Animalia,Chordata,Anseriformes,Aves,Bucephala,Anatidae,Bucephala albeola,SPECIES,"2498329: Bucephala albeola (Linnaeus, 1758)"
"Callinectes sapidus Rathbun, 1896",4,,2225646,2225646,Animalia,Arthropoda,Decapoda,Malacostraca,Callinectes,Portunidae,Callinectes sapidus,SPECIES,"2225646: Callinectes sapidus Rathbun, 1896"
"Callipepla californica (Shaw, 1798)",4,,5228080,5228080,Animalia,Chordata,Galliformes,Aves,Callipepla,Odontophoridae,Callipepla californica,SPECIES,"5228080: Callipepla californica (Shaw, 1798)"
"Cameraria ohridella Deschka & Dimić, 1986",4,,1749449,1749449,Animalia,Arthropoda,Lepidoptera,Insecta,Cameraria,Gracillariidae,Cameraria ohridella,SPECIES,"1749449: Cameraria ohridella Deschka & Dimić, 1986 | 10330573: BOLD:AAA1236"
"Caprella mutica Schurin, 1935",4,,5178057,5178057,Animalia,Arthropoda,Amphipoda,Malacostraca,Caprella,Caprellidae,Caprella mutica,SPECIES,"5178057: Caprella mutica Schurin, 1935"
Carex crawfordii Fernald,4,,2722380,2722380,Plantae,Tracheophyta,Poales,Liliopsida,Carex,Cyperaceae,Carex crawfordii,SPECIES,2722380: Carex crawfordii Fernald
"Chloephaga melanoptera (Eyton, 1838)",4,,5232422,5232422,Animalia,Chordata,Anseriformes,Aves,Chloephaga,Anatidae,Chloephaga melanoptera,SPECIES,"5232422: Chloephaga melanoptera (Eyton, 1838)"
Clarkia unguiculata Lindl.,4,,5420957,5420957,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Clarkia,Onagraceae,Clarkia unguiculata,SPECIES,5420957: Clarkia unguiculata Lindl. | 5420958: Clarkia elegans Douglas
"Coccus hesperidum Linnaeus, 1758",4,,5712981,5712981,Animalia,Arthropoda,Hemiptera,Insecta,Coccus,Coccidae,Coccus hesperidum,SPECIES,"5712981: Coccus hesperidum Linnaeus, 1758"
"Cochlicella barbara (Linnaeus, 1758)",4,,2296807,2296807,Animalia,Mollusca,Stylommatophora,Gastropoda,Cochlicella,Geomitridae,Cochlicella barbara,SPECIES,"2296807: Cochlicella barbara (Linnaeus, 1758)"
Colutea ×media Willd.,4,,2956441,2956441,Plantae,Tracheophyta,Fabales,Magnoliopsida,Colutea,Fabaceae,Colutea media,SPECIES,2956441: Colutea ×media Willd.
"Corbicula fluminalis (O.F.Müller, 1774)",4,,5189032,5189032,Animalia,Mollusca,Venerida,Bivalvia,Corbicula,Cyrenidae,Corbicula fluminalis,SPECIES,"5189032: Corbicula fluminalis (O.F.Müller, 1774)"
"Crithagra mozambica (P.L.Statius Müller, 1776)",4,,6100996,6100996,Animalia,Chordata,Passeriformes,Aves,Crithagra,Fringillidae,Crithagra mozambica,SPECIES,"6100996: Crithagra mozambica (P.L.Statius Müller, 1776)"
"Crocidophora butleri South, 1901",4,,1885213,1885213,Animalia,Arthropoda,Lepidoptera,Insecta,Crocidophora,Crambidae,Crocidophora butleri,SPECIES,"9264380: Sinibotys butleri (Leech & South, 1901)"
Cytisus multiflorus (L'Hér.) Sweet,4,,7681436,7681436,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cytisus,Fabaceae,Cytisus multiflorus,SPECIES,7681436: Cytisus multiflorus (L'Hér.) Sweet
"Dacelo novaeguineae (Hermann, 1783)",4,,2475648,2475648,Animalia,Chordata,Coraciiformes,Aves,Dacelo,Alcedinidae,Dacelo novaeguineae,SPECIES,"2475648: Dacelo novaeguineae (Hermann, 1783)"
Datura innoxia Mill.,4,,2928755,2928755,Plantae,Tracheophyta,Solanales,Magnoliopsida,Datura,Solanaceae,Datura innoxia,SPECIES,2928755: Datura innoxia Mill.
Dittrichia viscosa (L.) Greuter,4,,3101184,3101184,Plantae,Tracheophyta,Asterales,Magnoliopsida,Dittrichia,Asteraceae,Dittrichia viscosa,SPECIES,3101184: Dittrichia viscosa (L.) Greuter
Echinops bannaticus Rochel ex Schrad.,4,,5392859,5392859,Plantae,Tracheophyta,Asterales,Magnoliopsida,Echinops,Asteraceae,Echinops bannaticus,SPECIES,5392859: Echinops bannaticus Rochel ex Schrad.
Eleusine indica (L.) Gaertn.,4,,2705953,2705953,Plantae,Tracheophyta,Poales,Liliopsida,Eleusine,Poaceae,Eleusine indica,SPECIES,2705953: Eleusine indica (L.) Gaertn. | 7324838: Eleusine indica var. indica
"Eobania vermiculata (O.F.Müller, 1774)",4,,2294275,2294275,Animalia,Mollusca,Stylommatophora,Gastropoda,Eobania,Helicidae,Eobania vermiculata,SPECIES,"2294275: Eobania vermiculata (O.F.Müller, 1774)"
"Epiphyas postvittana (Walker, 1863)",4,,1737131,1737131,Animalia,Arthropoda,Lepidoptera,Insecta,Epiphyas,Tortricidae,Epiphyas postvittana,SPECIES,"1737131: Epiphyas postvittana (Walker, 1863)"
Euphorbia epithymoides L.,4,,3066112,3066112,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia epithymoides,SPECIES,3066112: Euphorbia epithymoides L.
Euphorbia serpens Kunth,4,,3064221,3064221,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia serpens,SPECIES,3064221: Euphorbia serpens Kunth
"Gammarus roeselii Gervais, 1835",4,,5864277,5864277,Animalia,Arthropoda,Amphipoda,Malacostraca,Gammarus,Gammaridae,Gammarus roeselii,SPECIES,"5864277: Gammarus roeselii Gervais, 1835"
Gamochaeta pensylvanica (Willd.) Cabrera,4,,3103082,3103082,Plantae,Tracheophyta,Asterales,Magnoliopsida,Gamochaeta,Asteraceae,Gamochaeta pensylvanica,SPECIES,3103082: Gamochaeta pensylvanica (Willd.) Cabrera | 5390730: Gnaphalium pensylvanicum Willd.
